Origin Time (epoch ms),ComCat Event ID,Magnitude,Latitude,Longitude,Depth (km)
1742287089660,ci41082464,1.64,34.064167,-118.89567,11.18
1742277763830,ci41082432,1.81,34.055668,-118.88917,11.8
1742218929290,ci41081776,1.61,34.065166,-118.897,11.08
1742216502690,ci41081752,1.18,34.05633,-118.907,10.32
1742200905490,ci41081600,1.44,34.060165,-118.89433,11.74
1742198062000,ci41081568,1.69,34.059666,-118.892,11.31
1742193272750,ci41081512,1.53,34.0645,-118.899666,11.77
1742185901820,ci41081472,1.4,34.065666,-118.893166,10.71
1742184796470,ci41081464,2.17,34.0545,-118.89667,11.51
1742181684160,ci41081416,1.47,34.06167,-118.90183,11.18
