Time (days),ComCat Data
0.0,0.0
2.62095E-4,0.0
5.2419E-4,0.0
7.86285E-4,0.0
0.00104838,0.0
0.001310475,0.0
0.00157257,0.0
0.001834665,1.0
0.00209676,1.0
0.002358855,1.0
0.00262095,1.0
0.002883045,1.0
0.00314514,1.0
0.003407235,1.0
0.00366933,1.0
0.003931425,1.0
0.00419352,1.0
0.004455615,1.0
0.00471771,1.0
0.004979805,1.0
0.0052419,1.0
0.005503995,1.0
0.00576609,1.0
0.006028185,1.0
0.00629028,1.0
0.006552375,1.0
0.00681447,1.0
0.007076565,1.0
0.00733866,1.0
0.007600755,1.0
0.00786285,1.0
0.008124945,1.0
0.00838704,1.0
0.008649135,1.0
0.00891123,1.0
0.009173325,1.0
0.00943542,1.0
0.009697515,1.0
0.00995961,1.0
0.010221705,1.0
0.0104838,1.0
0.010745895,1.0
0.01100799,1.0
0.011270085,1.0
0.01153218,1.0
0.011794275,1.0
0.01205637,1.0
0.012318465,1.0
0.01258056,1.0
0.012842655,1.0
0.01310475,1.0
0.013366845,1.0
0.01362894,1.0
0.013891035,1.0
0.01415313,1.0
0.014415225,1.0
0.01467732,1.0
0.014939415,1.0
0.01520151,1.0
0.015463605,1.0
0.0157257,1.0
0.015987795,1.0
0.01624989,1.0
0.016511984,1.0
0.01677408,1.0
0.017036175,1.0
0.01729827,1.0
0.017560365,1.0
0.01782246,1.0
0.018084556,1.0
0.01834665,1.0
0.018608745,1.0
0.01887084,1.0
0.019132935,1.0
0.01939503,1.0
0.019657126,1.0
0.01991922,1.0
0.020181315,1.0
0.02044341,1.0
0.020705504,1.0
0.0209676,1.0
0.021229696,1.0
0.02149179,1.0
0.021753885,1.0
0.02201598,1.0
0.022278074,1.0
0.02254017,1.0
0.022802265,1.0
0.02306436,1.0
0.023326455,1.0
0.02358855,1.0
0.023850646,1.0
0.02411274,1.0
0.024374835,1.0
0.02463693,1.0
0.024899025,1.0
0.02516112,1.0
0.025423216,1.0
0.02568531,1.0
0.025947405,1.0
0.0262095,1.0
0.026471594,1.0
0.02673369,1.0
0.026995786,1.0
0.02725788,1.0
0.027519975,1.0
0.02778207,1.0
0.028044164,1.0
0.02830626,1.0
0.028568355,1.0
0.02883045,1.0
0.029092545,1.0
0.02935464,1.0
0.029616736,1.0
0.02987883,1.0
0.030140925,1.0
0.03040302,1.0
0.030665115,1.0
0.03092721,1.0
0.031189306,1.0
0.0314514,1.0
0.031713493,1.0
0.03197559,1.0
0.032237686,1.0
0.03249978,1.0
0.032761876,1.0
0.03302397,1.0
0.033286065,1.0
0.03354816,1.0
0.033810254,1.0
0.03407235,1.0
0.034334444,1.0
0.03459654,1.0
0.034858637,1.0
0.03512073,1.0
0.035382826,1.0
0.03564492,1.0
0.035907015,1.0
0.03616911,1.0
0.036431205,2.0
0.0366933,2.0
0.036955394,2.0
0.03721749,2.0
0.037479583,2.0
0.03774168,2.0
0.038003776,2.0
0.03826587,2.0
0.038527966,2.0
0.03879006,2.0
0.039052155,2.0
0.03931425,2.0
0.039576344,2.0
0.03983844,2.0
0.040100534,2.0
0.04036263,2.0
0.040624727,2.0
0.04088682,2.0
0.041148916,2.0
0.04141101,2.0
0.041673105,2.0
0.0419352,2.0
0.042197295,2.0
0.04245939,2.0
0.042721484,2.0
0.04298358,2.0
0.043245673,2.0
