Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,0.19596,0.0,1.0,0.0,0.0,0.09643,9.0E-5,0.09408
2.6,0.15642,0.0,1.0,0.0,0.0,0.07967,9.0E-5,0.07504
2.7,0.12361,0.0,1.0,0.0,0.0,0.06452,9.0E-5,0.05899
2.8,0.09839,0.0,1.0,0.0,0.0,0.05307,9.0E-5,0.04724
2.9,0.0778,0.0,1.0,0.0,0.0,0.04301,9.0E-5,0.03733
3.0,0.0616,0.0,1.0,0.0,0.0,0.03517,9.0E-5,0.0299
3.1,0.04834,0.0,1.0,0.0,0.0,0.02821,9.0E-5,0.02339
3.2,0.0383,0.0,0.0,0.0,0.0,0.02281,9.0E-5,0.01831
3.3,0.03008,0.0,0.0,0.0,0.0,0.01853,9.0E-5,0.01453
3.4,0.02352,0.0,0.0,0.0,0.0,0.015,9.0E-5,0.01141
3.5,0.01874,0.0,0.0,0.0,0.0,0.01214,9.0E-5,0.00902
3.6,0.01474,0.0,0.0,0.0,0.0,0.00976,9.0E-5,0.00708
3.7,0.01182,0.0,0.0,0.0,0.0,0.00795,9.0E-5,0.00569
3.8,0.00949,0.0,0.0,0.0,0.0,0.00654,9.0E-5,0.00456
3.9,0.00757,0.0,0.0,0.0,0.0,0.00534,9.0E-5,0.00369
4.0,0.00591,0.0,0.0,0.0,0.0,0.00424,9.0E-5,0.0029
4.1,0.0046,0.0,0.0,0.0,0.0,0.00336,9.0E-5,0.00222
4.2,0.00365,0.0,0.0,0.0,0.0,0.00267,9.0E-5,0.00166
4.3,0.00294,0.0,0.0,0.0,0.0,0.00219,9.0E-5,0.00133
4.4,0.00245,0.0,0.0,0.0,0.0,0.00189,9.0E-5,0.00114
4.5,0.00192,0.0,0.0,0.0,0.0,0.00151,9.0E-5,8.7E-4
4.6,0.00154,0.0,0.0,0.0,0.0,0.00125,9.0E-5,7.0E-4
4.7,0.00128,0.0,0.0,0.0,0.0,0.00108,9.0E-5,6.0E-4
4.8,9.8E-4,0.0,0.0,0.0,0.0,8.3E-4,9.0E-5,4.6E-4
4.9,8.2E-4,0.0,0.0,0.0,0.0,6.9E-4,9.0E-5,3.7E-4
5.0,7.4E-4,0.0,0.0,0.0,0.0,6.3E-4,9.0E-5,3.1E-4
