Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,3.93461,0.0,12.0,1.0,0.0,0.54381,0.00169,1.25941
2.6,3.12566,0.0,9.0,0.0,0.0,0.48978,0.00169,1.00179
2.7,2.48313,0.0,8.0,0.0,0.0,0.43601,0.00169,0.79594
2.8,1.97292,0.0,6.0,0.0,0.0,0.38529,0.00169,0.63355
2.9,1.56581,0.0,5.0,0.0,0.0,0.33651,0.00169,0.50257
3.0,1.24383,0.0,4.0,0.0,0.0,0.29066,0.00169,0.3995
3.1,0.98612,0.0,4.0,0.0,0.0,0.24816,0.00169,0.3165
3.2,0.78417,0.0,3.0,0.0,0.0,0.21073,0.00169,0.24985
3.3,0.62071,0.0,3.0,0.0,0.0,0.17799,0.00169,0.19855
3.4,0.49361,0.0,2.0,0.0,0.0,0.14961,0.00169,0.15747
3.5,0.39159,0.0,2.0,0.0,0.0,0.12444,0.00169,0.1244
3.6,0.31055,0.0,2.0,0.0,0.0,0.1032,0.00169,0.09893
3.7,0.24754,0.0,1.0,0.0,0.0,0.0859,0.00169,0.07888
3.8,0.19778,0.0,1.0,0.0,0.0,0.07149,0.00169,0.06312
3.9,0.15691,0.0,1.0,0.0,0.0,0.05889,0.00169,0.05031
4.0,0.12486,0.0,1.0,0.0,0.0,0.04814,0.00169,0.0401
4.1,0.09951,0.0,1.0,0.0,0.0,0.03978,0.00169,0.03217
4.2,0.07818,0.0,1.0,0.0,0.0,0.03213,0.00169,0.02525
4.3,0.06225,0.0,1.0,0.0,0.0,0.02624,0.00169,0.02028
4.4,0.04955,0.0,0.0,0.0,0.0,0.02166,0.00169,0.01628
4.5,0.03941,0.0,0.0,0.0,0.0,0.01786,0.00169,0.01303
4.6,0.03141,0.0,0.0,0.0,0.0,0.01458,0.00169,0.01042
4.7,0.02508,0.0,0.0,0.0,0.0,0.01209,0.00169,0.00848
4.8,0.02033,0.0,0.0,0.0,0.0,0.00997,0.00169,0.00689
4.9,0.0166,0.0,0.0,0.0,0.0,0.00846,0.00169,0.0057
5.0,0.01362,0.0,0.0,0.0,0.0,0.00729,0.00169,0.00476
5.1,0.01141,0.0,0.0,0.0,0.0,0.00634,0.00169,0.00401
5.2,0.00928,0.0,0.0,0.0,0.0,0.00526,0.00169,0.00328
5.3,0.00777,0.0,0.0,0.0,0.0,0.00459,0.00169,0.00287
5.4,0.00645,0.0,0.0,0.0,0.0,0.00396,0.00169,0.00242
5.5,0.00545,0.0,0.0,0.0,0.0,0.00347,0.00169,0.0021
5.6,0.00459,0.0,0.0,0.0,0.0,0.00306,0.00169,0.00182
5.7,0.00399,0.0,0.0,0.0,0.0,0.00277,0.00169,0.0016
5.8,0.0035,0.0,0.0,0.0,0.0,0.00245,0.00169,0.00141
5.9,0.00297,0.0,0.0,0.0,0.0,0.00221,0.00169,0.00127
6.0,0.00267,0.0,0.0,0.0,0.0,0.00208,0.00169,0.00118
6.1,0.00237,0.0,0.0,0.0,0.0,0.00197,0.00169,0.00113
6.2,0.0022,0.0,0.0,0.0,0.0,0.00189,0.00168,0.00108
6.3,0.00206,0.0,0.0,0.0,0.0,0.0018,0.00168,0.00103
6.4,9.4E-4,0.0,0.0,0.0,0.0,8.4E-4,7.3E-4,3.8E-4
6.5,8.6E-4,0.0,0.0,0.0,0.0,7.6E-4,7.0E-4,3.5E-4
6.6,3.8E-4,0.0,0.0,0.0,0.0,3.5E-4,2.9E-4,1.5E-4
6.7,3.3E-4,0.0,0.0,0.0,0.0,3.2E-4,2.8E-4,1.4E-4
6.8,2.5E-4,0.0,0.0,0.0,0.0,2.4E-4,2.2E-4,1.0E-4
6.9,1.2E-4,0.0,0.0,0.0,0.0,1.2E-4,1.2E-4,5.0E-5
7.0,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4,4.0E-5
7.1,9.0E-5,0.0,0.0,0.0,0.0,9.0E-5,9.0E-5,3.0E-5
7.2,6.0E-5,0.0,0.0,0.0,0.0,6.0E-5,6.0E-5,2.0E-5
7.3,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,5.0E-5,2.0E-5
7.4,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,3.0E-5,1.0E-5
7.5,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
