Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,1.87587,0.0,6.0,0.0,0.0,0.41181,9.7E-4,0.71878
2.6,1.48877,0.0,5.0,0.0,0.0,0.36038,9.7E-4,0.57135
2.7,1.18469,0.0,4.0,0.0,0.0,0.31293,9.7E-4,0.45513
2.8,0.9413,0.0,4.0,0.0,0.0,0.26999,9.7E-4,0.36243
2.9,0.74572,0.0,3.0,0.0,0.0,0.22961,9.7E-4,0.28633
3.0,0.59164,0.0,3.0,0.0,0.0,0.19411,9.7E-4,0.2271
3.1,0.46934,0.0,2.0,0.0,0.0,0.16226,9.7E-4,0.17944
3.2,0.37173,0.0,2.0,0.0,0.0,0.13498,9.7E-4,0.14156
3.3,0.29344,0.0,2.0,0.0,0.0,0.1115,9.7E-4,0.112
3.4,0.23399,0.0,1.0,0.0,0.0,0.09267,9.7E-4,0.08889
3.5,0.18579,0.0,1.0,0.0,0.0,0.07612,9.7E-4,0.07024
3.6,0.14716,0.0,1.0,0.0,0.0,0.0622,9.7E-4,0.05547
3.7,0.11753,0.0,1.0,0.0,0.0,0.05125,9.7E-4,0.04422
3.8,0.0943,0.0,1.0,0.0,0.0,0.04227,9.7E-4,0.03552
3.9,0.07482,0.0,1.0,0.0,0.0,0.03466,9.7E-4,0.02842
4.0,0.05963,0.0,1.0,0.0,0.0,0.02821,9.7E-4,0.02282
4.1,0.04749,0.0,0.0,0.0,0.0,0.02294,9.7E-4,0.01822
4.2,0.0372,0.0,0.0,0.0,0.0,0.01839,9.7E-4,0.01414
4.3,0.02979,0.0,0.0,0.0,0.0,0.01489,9.7E-4,0.01131
4.4,0.02378,0.0,0.0,0.0,0.0,0.01232,9.7E-4,0.00914
4.5,0.01879,0.0,0.0,0.0,0.0,0.01008,9.7E-4,0.00732
4.6,0.01506,0.0,0.0,0.0,0.0,0.00824,9.7E-4,0.00586
4.7,0.01218,0.0,0.0,0.0,0.0,0.00679,9.7E-4,0.00473
4.8,0.00992,0.0,0.0,0.0,0.0,0.00554,9.7E-4,0.00381
4.9,0.0081,0.0,0.0,0.0,0.0,0.00465,9.7E-4,0.00314
5.0,0.00675,0.0,0.0,0.0,0.0,0.00406,9.7E-4,0.00264
5.1,0.0057,0.0,0.0,0.0,0.0,0.00359,9.7E-4,0.00226
5.2,0.00473,0.0,0.0,0.0,0.0,0.00302,9.7E-4,0.00188
5.3,0.00404,0.0,0.0,0.0,0.0,0.00267,9.7E-4,0.00166
5.4,0.00333,0.0,0.0,0.0,0.0,0.00224,9.7E-4,0.00137
5.5,0.00287,0.0,0.0,0.0,0.0,0.00204,9.7E-4,0.00126
5.6,0.00241,0.0,0.0,0.0,0.0,0.00179,9.7E-4,0.00109
5.7,0.00215,0.0,0.0,0.0,0.0,0.00164,9.7E-4,0.00101
5.8,0.00191,0.0,0.0,0.0,0.0,0.00149,9.7E-4,9.2E-4
5.9,0.00166,0.0,0.0,0.0,0.0,0.00134,9.7E-4,8.3E-4
6.0,0.0015,0.0,0.0,0.0,0.0,0.00125,9.7E-4,7.6E-4
6.1,0.00134,0.0,0.0,0.0,0.0,0.00118,9.7E-4,7.4E-4
6.2,0.00126,0.0,0.0,0.0,0.0,0.00112,9.7E-4,7.0E-4
6.3,0.00114,0.0,0.0,0.0,0.0,0.00103,9.7E-4,6.6E-4
6.4,4.7E-4,0.0,0.0,0.0,0.0,4.3E-4,3.7E-4,2.2E-4
6.5,4.4E-4,0.0,0.0,0.0,0.0,4.0E-4,3.6E-4,2.1E-4
6.6,2.0E-4,0.0,0.0,0.0,0.0,1.8E-4,1.4E-4,9.0E-5
6.7,1.7E-4,0.0,0.0,0.0,0.0,1.6E-4,1.4E-4,8.0E-5
6.8,1.1E-4,0.0,0.0,0.0,0.0,1.0E-4,9.0E-5,5.0E-5
6.9,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,5.0E-5,2.0E-5
7.0,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,5.0E-5,2.0E-5
7.1,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,5.0E-5,2.0E-5
