Origin Time (epoch ms),ComCat Event ID,Magnitude,Latitude,Longitude,Depth (km)
1723497784310,ci40699415,1.23,34.086166,-118.1955,11.08
1723496492940,ci40699375,0.97,34.081333,-118.194336,10.36
1723494717410,ci40699311,1.62,34.083668,-118.18933,10.86
1723493567390,ci40699287,2.13,34.086,-118.18667,10.47
1723490563320,ci40699215,2.05,34.085335,-118.18383,10.46
