Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,2.07295,0.0,6.0,1.0,1.0,0.72121,2.8E-4,1.1492
2.6,1.64826,0.0,5.0,1.0,0.0,0.64199,2.8E-4,0.91339
2.7,1.31037,0.0,5.0,1.0,0.0,0.56102,2.8E-4,0.72671
2.8,1.03873,0.0,4.0,0.0,0.0,0.48269,2.8E-4,0.57562
2.9,0.82579,0.0,3.0,0.0,0.0,0.41098,2.8E-4,0.45748
3.0,0.65799,0.0,3.0,0.0,0.0,0.34829,2.8E-4,0.36503
3.1,0.52164,0.0,3.0,0.0,0.0,0.29006,2.8E-4,0.28942
3.2,0.41412,0.0,2.0,0.0,0.0,0.23906,2.8E-4,0.22839
3.3,0.3306,0.0,2.0,0.0,0.0,0.19702,2.8E-4,0.18175
3.4,0.26188,0.0,2.0,0.0,0.0,0.1612,2.8E-4,0.14368
3.5,0.20787,0.0,1.0,0.0,0.0,0.13143,2.8E-4,0.1138
3.6,0.16552,0.0,1.0,0.0,0.0,0.10742,2.8E-4,0.09109
3.7,0.13158,0.0,1.0,0.0,0.0,0.08701,2.8E-4,0.07234
3.8,0.1044,0.0,1.0,0.0,0.0,0.07031,2.8E-4,0.0575
3.9,0.08312,0.0,1.0,0.0,0.0,0.05715,2.8E-4,0.04604
4.0,0.06559,0.0,1.0,0.0,0.0,0.04588,2.8E-4,0.03626
4.1,0.05254,0.0,1.0,0.0,0.0,0.03743,2.8E-4,0.02914
4.2,0.04197,0.0,1.0,0.0,0.0,0.03044,2.8E-4,0.02346
4.3,0.03352,0.0,0.0,0.0,0.0,0.0244,2.8E-4,0.01868
4.4,0.02672,0.0,0.0,0.0,0.0,0.01987,2.8E-4,0.01494
4.5,0.02135,0.0,0.0,0.0,0.0,0.01599,2.8E-4,0.01194
4.6,0.0173,0.0,0.0,0.0,0.0,0.01315,2.8E-4,0.00976
4.7,0.01378,0.0,0.0,0.0,0.0,0.01059,2.8E-4,0.00777
4.8,0.01066,0.0,0.0,0.0,0.0,0.00831,2.8E-4,0.00602
4.9,0.00833,0.0,0.0,0.0,0.0,0.00662,2.8E-4,0.00467
5.0,0.0066,0.0,0.0,0.0,0.0,0.00521,2.8E-4,0.00366
5.1,0.00509,0.0,0.0,0.0,0.0,0.00403,2.8E-4,0.00272
5.2,0.00396,0.0,0.0,0.0,0.0,0.00317,2.8E-4,0.00207
5.3,0.00307,0.0,0.0,0.0,0.0,0.00251,2.8E-4,0.00159
5.4,0.00236,0.0,0.0,0.0,0.0,0.00195,2.8E-4,0.00121
5.5,0.00188,0.0,0.0,0.0,0.0,0.00161,2.8E-4,0.001
5.6,0.00153,0.0,0.0,0.0,0.0,0.00134,2.8E-4,8.0E-4
5.7,0.00124,0.0,0.0,0.0,0.0,0.00111,2.8E-4,6.5E-4
5.8,8.4E-4,0.0,0.0,0.0,0.0,7.6E-4,2.8E-4,4.0E-4
5.9,5.8E-4,0.0,0.0,0.0,0.0,5.2E-4,2.8E-4,2.9E-4
6.0,5.3E-4,0.0,0.0,0.0,0.0,4.9E-4,2.8E-4,2.7E-4
6.1,4.9E-4,0.0,0.0,0.0,0.0,4.6E-4,2.8E-4,2.7E-4
6.2,3.3E-4,0.0,0.0,0.0,0.0,3.1E-4,2.0E-4,1.7E-4
6.3,2.4E-4,0.0,0.0,0.0,0.0,2.3E-4,1.8E-4,1.0E-4
6.4,1.7E-4,0.0,0.0,0.0,0.0,1.7E-4,1.4E-4,7.0E-5
6.5,1.2E-4,0.0,0.0,0.0,0.0,1.2E-4,1.0E-4,4.0E-5
6.6,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,8.0E-5,3.0E-5
6.7,8.0E-5,0.0,0.0,0.0,0.0,8.0E-5,7.0E-5,2.0E-5
6.8,8.0E-5,0.0,0.0,0.0,0.0,8.0E-5,7.0E-5,2.0E-5
6.9,6.0E-5,0.0,0.0,0.0,0.0,6.0E-5,6.0E-5,2.0E-5
7.0,6.0E-5,0.0,0.0,0.0,0.0,6.0E-5,6.0E-5,2.0E-5
7.1,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,5.0E-5,1.0E-5
7.2,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,4.0E-5,1.0E-5
7.3,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,3.0E-5,1.0E-5
7.4,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,1.0E-5
7.5,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
