Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,0.23319,0.0,1.0,0.0,0.0,0.16008,3.0E-5,0.14454
2.6,0.18456,0.0,1.0,0.0,0.0,0.12992,3.0E-5,0.11442
2.7,0.14653,0.0,1.0,0.0,0.0,0.10546,3.0E-5,0.09095
2.8,0.11708,0.0,1.0,0.0,0.0,0.08603,3.0E-5,0.07288
2.9,0.09382,0.0,1.0,0.0,0.0,0.07047,3.0E-5,0.05868
3.0,0.07455,0.0,1.0,0.0,0.0,0.05673,3.0E-5,0.0465
3.1,0.05921,0.0,1.0,0.0,0.0,0.04557,3.0E-5,0.03674
3.2,0.04692,0.0,1.0,0.0,0.0,0.03644,3.0E-5,0.02894
3.3,0.0374,0.0,1.0,0.0,0.0,0.02943,3.0E-5,0.023
3.4,0.02949,0.0,0.0,0.0,0.0,0.02341,3.0E-5,0.01803
3.5,0.02339,0.0,0.0,0.0,0.0,0.01872,3.0E-5,0.01423
3.6,0.01857,0.0,0.0,0.0,0.0,0.01509,3.0E-5,0.01136
3.7,0.01446,0.0,0.0,0.0,0.0,0.01186,3.0E-5,0.0088
3.8,0.01138,0.0,0.0,0.0,0.0,0.00942,3.0E-5,0.00694
3.9,0.00896,0.0,0.0,0.0,0.0,0.00751,3.0E-5,0.0055
4.0,0.00724,0.0,0.0,0.0,0.0,0.00608,3.0E-5,0.0045
4.1,0.00579,0.0,0.0,0.0,0.0,0.00499,3.0E-5,0.00366
4.2,0.00478,0.0,0.0,0.0,0.0,0.0042,3.0E-5,0.00308
4.3,0.00373,0.0,0.0,0.0,0.0,0.00331,3.0E-5,0.00241
4.4,0.00299,0.0,0.0,0.0,0.0,0.00269,3.0E-5,0.00197
4.5,0.00241,0.0,0.0,0.0,0.0,0.00223,3.0E-5,0.00162
4.6,0.00188,0.0,0.0,0.0,0.0,0.00172,3.0E-5,0.00127
4.7,0.00158,0.0,0.0,0.0,0.0,0.00145,3.0E-5,0.00107
4.8,0.00127,0.0,0.0,0.0,0.0,0.00117,3.0E-5,8.6E-4
4.9,0.00102,0.0,0.0,0.0,0.0,9.5E-4,3.0E-5,6.9E-4
5.0,8.1E-4,0.0,0.0,0.0,0.0,7.5E-4,3.0E-5,5.4E-4
5.1,6.2E-4,0.0,0.0,0.0,0.0,6.0E-4,3.0E-5,3.9E-4
5.2,5.0E-4,0.0,0.0,0.0,0.0,4.8E-4,3.0E-5,3.0E-4
5.3,4.3E-4,0.0,0.0,0.0,0.0,4.1E-4,3.0E-5,2.5E-4
5.4,3.3E-4,0.0,0.0,0.0,0.0,3.2E-4,3.0E-5,2.0E-4
5.5,2.4E-4,0.0,0.0,0.0,0.0,2.4E-4,3.0E-5,1.5E-4
5.6,1.9E-4,0.0,0.0,0.0,0.0,1.9E-4,3.0E-5,1.1E-4
5.7,1.6E-4,0.0,0.0,0.0,0.0,1.6E-4,3.0E-5,1.0E-4
5.8,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,3.0E-5,5.0E-5
5.9,6.0E-5,0.0,0.0,0.0,0.0,6.0E-5,3.0E-5,5.0E-5
6.0,6.0E-5,0.0,0.0,0.0,0.0,6.0E-5,3.0E-5,5.0E-5
6.1,6.0E-5,0.0,0.0,0.0,0.0,6.0E-5,3.0E-5,5.0E-5
6.2,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,1.0E-5,2.0E-5
6.3,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,1.0E-5,1.0E-5
6.4,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,1.0E-5,1.0E-5
6.5,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
6.6,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
6.7,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
6.8,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
6.9,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.0,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.1,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.2,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
