Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,10 yr Probability,10 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,12.92954,1.0,36.0,6.0,5.0,0.99148,0.00117,4.43883
2.6,10.26972,1.0,29.0,5.0,4.0,0.97883,0.00117,3.52546
2.7,8.16028,0.0,24.0,4.0,3.0,0.95505,0.00117,2.80342
2.8,6.48123,0.0,19.0,3.0,2.0,0.91913,0.00117,2.22438
2.9,5.15071,0.0,16.0,2.0,1.0,0.86827,0.00117,1.76664
3.0,4.09484,0.0,13.0,2.0,1.0,0.80701,0.00117,1.40628
3.1,3.24998,0.0,10.0,1.0,1.0,0.73218,0.00117,1.11622
3.2,2.5814,0.0,9.0,1.0,0.0,0.65501,0.00117,0.88391
3.3,2.05162,0.0,7.0,1.0,0.0,0.57764,0.00117,0.70255
3.4,1.63014,0.0,6.0,1.0,0.0,0.50048,0.00117,0.55622
3.5,1.29319,0.0,5.0,0.0,0.0,0.42998,0.00117,0.44116
3.6,1.02581,0.0,4.0,0.0,0.0,0.36495,0.00117,0.35019
3.7,0.81542,0.0,4.0,0.0,0.0,0.3072,0.00117,0.27845
3.8,0.64771,0.0,3.0,0.0,0.0,0.25676,0.00117,0.2208
3.9,0.5147,0.0,3.0,0.0,0.0,0.21352,0.00117,0.17584
4.0,0.40781,0.0,2.0,0.0,0.0,0.17591,0.00117,0.13908
4.1,0.32507,0.0,2.0,0.0,0.0,0.14579,0.00117,0.11168
4.2,0.2574,0.0,2.0,0.0,0.0,0.12005,0.00117,0.08883
4.3,0.20348,0.0,2.0,0.0,0.0,0.09778,0.00117,0.06995
4.4,0.16157,0.0,1.0,0.0,0.0,0.07989,0.00117,0.0552
4.5,0.12763,0.0,1.0,0.0,0.0,0.0649,0.00117,0.04397
4.6,0.10125,0.0,1.0,0.0,0.0,0.05332,0.00117,0.03532
4.7,0.07958,0.0,1.0,0.0,0.0,0.04286,0.00117,0.02777
4.8,0.06261,0.0,1.0,0.0,0.0,0.03473,0.00117,0.02186
4.9,0.04882,0.0,1.0,0.0,0.0,0.02784,0.00117,0.01698
5.0,0.03838,0.0,0.0,0.0,0.0,0.02215,0.00117,0.01342
5.1,0.03013,0.0,0.0,0.0,0.0,0.01766,0.00117,0.01035
5.2,0.02374,0.0,0.0,0.0,0.0,0.01418,0.00117,0.00802
5.3,0.01883,0.0,0.0,0.0,0.0,0.01153,0.00117,0.00621
5.4,0.01462,0.0,0.0,0.0,0.0,0.00933,0.00117,0.00491
5.5,0.01145,0.0,0.0,0.0,0.0,0.00751,0.00117,0.00387
5.6,0.00878,0.0,0.0,0.0,0.0,0.0058,0.00117,0.00297
5.7,0.00677,0.0,0.0,0.0,0.0,0.00447,0.00117,0.00231
5.8,0.00485,0.0,0.0,0.0,0.0,0.00319,0.00117,0.00161
5.9,0.00365,0.0,0.0,0.0,0.0,0.00242,0.00117,0.00118
6.0,0.00307,0.0,0.0,0.0,0.0,0.00214,0.00117,0.00109
6.1,0.00274,0.0,0.0,0.0,0.0,0.00199,0.00117,0.00104
6.2,0.00202,0.0,0.0,0.0,0.0,0.00143,8.4E-4,6.8E-4
6.3,0.0015,0.0,0.0,0.0,0.0,0.00112,7.7E-4,5.0E-4
6.4,0.00111,0.0,0.0,0.0,0.0,9.1E-4,6.7E-4,3.9E-4
6.5,7.9E-4,0.0,0.0,0.0,0.0,6.8E-4,5.5E-4,3.1E-4
6.6,5.5E-4,0.0,0.0,0.0,0.0,4.8E-4,4.0E-4,1.9E-4
6.7,4.4E-4,0.0,0.0,0.0,0.0,3.9E-4,3.4E-4,1.6E-4
6.8,4.1E-4,0.0,0.0,0.0,0.0,3.6E-4,3.2E-4,1.5E-4
6.9,2.7E-4,0.0,0.0,0.0,0.0,2.5E-4,2.4E-4,1.2E-4
7.0,2.5E-4,0.0,0.0,0.0,0.0,2.4E-4,2.3E-4,1.1E-4
7.1,2.0E-4,0.0,0.0,0.0,0.0,1.9E-4,1.9E-4,9.0E-5
7.2,1.5E-4,0.0,0.0,0.0,0.0,1.4E-4,1.4E-4,7.0E-5
7.3,1.2E-4,0.0,0.0,0.0,0.0,1.2E-4,1.2E-4,6.0E-5
7.4,7.0E-5,0.0,0.0,0.0,0.0,7.0E-5,7.0E-5,4.0E-5
7.5,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,4.0E-5,1.0E-5
7.6,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,1.0E-5
7.7,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
