Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,0.17279,0.0,1.0,0.0,0.0,0.12005,0.0,0.13449
2.6,0.1375,0.0,1.0,0.0,0.0,0.09798,0.0,0.1069
2.7,0.1098,0.0,1.0,0.0,0.0,0.0801,0.0,0.0855
2.8,0.08696,0.0,1.0,0.0,0.0,0.0649,0.0,0.06798
2.9,0.06941,0.0,1.0,0.0,0.0,0.05269,0.0,0.05452
3.0,0.05497,0.0,1.0,0.0,0.0,0.04247,0.0,0.04322
3.1,0.04327,0.0,1.0,0.0,0.0,0.03397,0.0,0.03405
3.2,0.03438,0.0,1.0,0.0,0.0,0.02725,0.0,0.0269
3.3,0.0272,0.0,0.0,0.0,0.0,0.02167,0.0,0.02108
3.4,0.02157,0.0,0.0,0.0,0.0,0.01737,0.0,0.01683
3.5,0.01692,0.0,0.0,0.0,0.0,0.01382,0.0,0.01325
3.6,0.01352,0.0,0.0,0.0,0.0,0.01105,0.0,0.0105
3.7,0.01073,0.0,0.0,0.0,0.0,0.00886,0.0,0.00838
3.8,0.00852,0.0,0.0,0.0,0.0,0.00716,0.0,0.00672
3.9,0.0067,0.0,0.0,0.0,0.0,0.00566,0.0,0.00528
4.0,0.00534,0.0,0.0,0.0,0.0,0.00452,0.0,0.00421
4.1,0.00415,0.0,0.0,0.0,0.0,0.00355,0.0,0.00331
4.2,0.00336,0.0,0.0,0.0,0.0,0.00292,0.0,0.00274
4.3,0.00269,0.0,0.0,0.0,0.0,0.00239,0.0,0.00224
4.4,0.00212,0.0,0.0,0.0,0.0,0.0019,0.0,0.00176
4.5,0.00167,0.0,0.0,0.0,0.0,0.0015,0.0,0.0014
4.6,0.00133,0.0,0.0,0.0,0.0,0.00118,0.0,0.00109
4.7,0.00101,0.0,0.0,0.0,0.0,9.1E-4,0.0,8.3E-4
4.8,8.1E-4,0.0,0.0,0.0,0.0,7.4E-4,0.0,6.6E-4
4.9,6.7E-4,0.0,0.0,0.0,0.0,6.3E-4,0.0,5.7E-4
5.0,5.1E-4,0.0,0.0,0.0,0.0,4.9E-4,0.0,4.3E-4
5.1,3.8E-4,0.0,0.0,0.0,0.0,3.7E-4,0.0,3.1E-4
5.2,3.3E-4,0.0,0.0,0.0,0.0,3.2E-4,0.0,2.7E-4
5.3,2.6E-4,0.0,0.0,0.0,0.0,2.6E-4,0.0,2.1E-4
5.4,1.8E-4,0.0,0.0,0.0,0.0,1.8E-4,0.0,1.4E-4
5.5,1.2E-4,0.0,0.0,0.0,0.0,1.2E-4,0.0,1.0E-4
5.6,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4
5.7,8.0E-5,0.0,0.0,0.0,0.0,8.0E-5,0.0,8.0E-5
5.8,7.0E-5,0.0,0.0,0.0,0.0,7.0E-5,0.0,7.0E-5
5.9,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,0.0,5.0E-5
6.0,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,0.0,4.0E-5
6.1,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0,1.0E-5
6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
