Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,0.99586,0.0,5.0,0.0,0.0,0.45789,1.0E-5,0.72543
2.6,0.79029,0.0,4.0,0.0,0.0,0.3934,1.0E-5,0.57571
2.7,0.62881,0.0,3.0,0.0,0.0,0.33614,1.0E-5,0.45782
2.8,0.49777,0.0,3.0,0.0,0.0,0.28411,1.0E-5,0.36333
2.9,0.39612,0.0,2.0,0.0,0.0,0.23761,1.0E-5,0.28854
3.0,0.31427,0.0,2.0,0.0,0.0,0.19744,1.0E-5,0.22886
3.1,0.24873,0.0,2.0,0.0,0.0,0.16285,1.0E-5,0.1809
3.2,0.1976,0.0,2.0,0.0,0.0,0.13337,1.0E-5,0.1433
3.3,0.157,0.0,1.0,0.0,0.0,0.10927,1.0E-5,0.1138
3.4,0.12443,0.0,1.0,0.0,0.0,0.08889,1.0E-5,0.09023
3.5,0.09903,0.0,1.0,0.0,0.0,0.07237,1.0E-5,0.07186
3.6,0.07881,0.0,1.0,0.0,0.0,0.05857,1.0E-5,0.05731
3.7,0.06276,0.0,1.0,0.0,0.0,0.04736,1.0E-5,0.04557
3.8,0.04994,0.0,1.0,0.0,0.0,0.03837,1.0E-5,0.03626
3.9,0.03953,0.0,1.0,0.0,0.0,0.03062,1.0E-5,0.0285
4.0,0.03143,0.0,0.0,0.0,0.0,0.0248,1.0E-5,0.02287
4.1,0.02494,0.0,0.0,0.0,0.0,0.02012,1.0E-5,0.01831
4.2,0.01987,0.0,0.0,0.0,0.0,0.01635,1.0E-5,0.01463
4.3,0.01571,0.0,0.0,0.0,0.0,0.01312,1.0E-5,0.01161
4.4,0.01229,0.0,0.0,0.0,0.0,0.01044,1.0E-5,0.00903
4.5,0.00971,0.0,0.0,0.0,0.0,0.00832,1.0E-5,0.00714
4.6,0.0077,0.0,0.0,0.0,0.0,0.00667,1.0E-5,0.00561
4.7,0.00614,0.0,0.0,0.0,0.0,0.00535,1.0E-5,0.00446
4.8,0.00495,0.0,0.0,0.0,0.0,0.0043,1.0E-5,0.00357
4.9,0.00384,0.0,0.0,0.0,0.0,0.00341,1.0E-5,0.00279
5.0,0.00298,0.0,0.0,0.0,0.0,0.00271,1.0E-5,0.00219
5.1,0.00234,0.0,0.0,0.0,0.0,0.00214,1.0E-5,0.0017
5.2,0.0019,0.0,0.0,0.0,0.0,0.00173,1.0E-5,0.00135
5.3,0.00152,0.0,0.0,0.0,0.0,0.00139,1.0E-5,0.00107
5.4,0.00119,0.0,0.0,0.0,0.0,0.00107,1.0E-5,8.5E-4
5.5,8.4E-4,0.0,0.0,0.0,0.0,7.5E-4,1.0E-5,6.0E-4
5.6,6.6E-4,0.0,0.0,0.0,0.0,5.8E-4,1.0E-5,4.9E-4
5.7,5.0E-4,0.0,0.0,0.0,0.0,4.4E-4,1.0E-5,3.6E-4
5.8,4.0E-4,0.0,0.0,0.0,0.0,3.4E-4,1.0E-5,2.9E-4
5.9,2.8E-4,0.0,0.0,0.0,0.0,2.6E-4,1.0E-5,2.1E-4
6.0,2.3E-4,0.0,0.0,0.0,0.0,2.1E-4,1.0E-5,1.7E-4
6.1,1.5E-4,0.0,0.0,0.0,0.0,1.3E-4,1.0E-5,1.0E-4
6.2,6.0E-5,0.0,0.0,0.0,0.0,6.0E-5,1.0E-5,5.0E-5
6.3,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
6.4,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
