Time (days),ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
0.0,0.0,,,,,,,,,
0.035605635,5.0,,,,,,,,,
0.07121127,6.0,,,,,,,,,
0.1068169,7.0,,,,,,,,,
0.14242254,8.0,,,,,,,,,
0.17802818,8.0,,,,,,,,,
0.2136338,8.0,,,,,,,,,
0.24923944,8.0,,,,,,,,,
0.28484508,8.0,,,,,,,,,
0.32045072,8.0,,,,,,,,,
0.35605636,8.0,,,,,,,,,
0.39166197,8.0,,,,,,,,,
0.4272676,9.0,,,,,,,,,
0.46287325,9.0,,,,,,,,,
0.4984789,9.0,,,,,,,,,
0.5340845,9.0,,,,,,,,,
0.56969017,9.0,,,,,,,,,
0.6052958,9.0,,,,,,,,,
0.64090145,9.0,,,,,,,,,
0.67650706,9.0,,,,,,,,,
0.7121127,9.0,,,,,,,,,
0.74771833,9.0,,,,,,,,,
0.78332394,9.0,,,,,,,,,
0.8189296,9.0,,,,,,,,,
0.8545352,9.0,,,,,,,,,
0.8901409,9.0,,,,,,,,,
0.9257465,9.0,,,,,,,,,
0.96135217,9.0,,,,,,,,,
0.9969578,9.0,,,,,,,,,
1.0325634,9.0,,,,,,,,,
1.068169,9.0,,,,,,,,,
1.1037747,9.0,,,,,,,,,
1.1393803,9.0,,,,,,,,,
1.174986,9.0,,,,,,,,,
1.2105916,9.0,,,,,,,,,
1.2461972,9.0,,,,,,,,,
1.2818029,9.0,,,,,,,,,
1.3174084,9.0,,,,,,,,,
1.3530141,9.0,,,,,,,,,
1.3886198,9.0,,,,,,,,,
1.4242254,9.0,,,,,,,,,
1.459831,9.0,,,,,,,,,
1.4954367,9.0,,,,,,,,,
1.5310423,9.0,,,,,,,,,
1.5666479,9.0,,,,,,,,,
1.6022536,9.0,,,,,,,,,
1.6378592,10.0,,,,,,,,,
1.6734649,10.0,,,,,,,,,
1.7090704,10.0,,,,,,,,,
1.7446761,10.0,,,,,,,,,
1.7802818,10.0,,,,,,,,,
1.8158873,11.0,,,,,,,,,
1.851493,12.0,,,,,,,,,
1.8870987,14.0,,,,,,,,,
1.9227043,15.0,,,,,,,,,
1.9583099,15.0,,,,,,,,,
1.9939156,15.0,,,,,,,,,
2.0295212,15.0,,,,,,,,,
2.065127,15.0,,,,,,,,,
2.1007326,15.0,,,,,,,,,
2.136338,15.0,,,,,,,,,
2.1719437,15.0,,,,,,,,,
2.2075493,15.0,,,,,,,,,
2.243155,15.0,,,,,,,,,
2.2787607,15.0,,,,,,,,,
2.3143663,15.0,,,,,,,,,
2.349972,15.0,,,,,,,,,
2.3855774,15.0,,,,,,,,,
2.421183,15.0,,,,,,,,,
2.4567888,15.0,,,,,,,,,
2.4923944,15.0,,,,,,,,,
2.528,15.0,,,,,,,,,
2.5636058,15.0,,,,,,,,,
2.5992115,15.0,,,,,,,,,
2.634817,15.0,,,,,,,,,
2.6704226,15.0,,,,,,,,,
2.7060282,15.0,,,,,,,,,
2.741634,15.0,,,,,,,,,
2.7772396,15.0,,,,,,,,,
2.8128452,15.0,,,,,,,,,
2.848451,15.0,,,,,,,,,
2.8840563,15.0,,,,,,,,,
2.919662,15.0,,,,,,,,,
2.9552677,15.0,,,,,,,,,
2.9908733,15.0,,,,,,,,,
3.026479,15.0,,,,,,,,,
3.0620847,15.0,,,,,,,,,
3.0976903,15.0,,,,,,,,,
3.1332958,15.0,,,,,,,,,
3.1689014,15.0,,,,,,,,,
3.204507,15.0,,,,,,,,,
3.2401128,15.0,,,,,,,,,
3.2757185,15.0,,,,,,,,,
3.3113241,15.0,,,,,,,,,
3.3469298,15.0,,,,,,,,,
3.3825352,15.0,,,,,,,,,
3.418141,15.0,,,,,,,,,
3.4537466,15.0,,,,,,,,,
3.4893522,15.0,,,,,,,,,
3.524958,15.0,,,,,,,,,
3.5605636,15.0,,,,,,,,,
3.5961692,15.0,,,,,,,,,
3.6317747,15.0,,,,,,,,,
3.6673803,15.0,,,,,,,,,
3.702986,15.0,,,,,,,,,
3.7385917,15.0,,,,,,,,,
3.7741973,15.0,,,,,,,,,
3.809803,15.0,,,,,,,,,
3.8454087,15.0,,,,,,,,,
3.881014,15.0,,,,,,,,,
3.9166198,15.0,,,,,,,,,
3.9522254,17.0,,,,,,,,,
3.987831,18.0,,,,,,,,,
4.0234365,18.0,,,,,,,,,
4.0590425,19.0,,,,,,,,,
4.094648,20.0,,,,,,,,,
4.130254,20.0,,,,,,,,,
4.165859,20.0,,,,,,,,,
4.201465,20.0,,,,,,,,,
4.2370706,20.0,,,,,,,,,
4.272676,20.0,,,,,,,,,
4.308282,20.0,,,,,,,,,
4.3438873,20.0,,,,,,,,,
4.379493,20.0,,,,,,,,,
4.4150987,20.0,,,,,,,,,
4.4507046,20.0,,,,,,,,,
4.48631,20.0,,,,,,,,,
4.5219154,20.0,,,,,,,,,
4.5575213,20.0,,,,,,,,,
4.593127,20.0,,,,,,,,,
4.6287327,20.0,,,,,,,,,
4.664338,20.0,,,,,,,,,
4.699944,20.0,,,,,,,,,
4.7355494,20.0,,,,,,,,,
4.771155,20.0,,,,,,,,,
4.806761,20.0,,,,,,,,,
4.842366,20.0,,,,,,,,,
4.877972,20.0,,,,,,,,,
4.9135776,20.0,,,,,,,,,
4.9491835,20.0,,,,,,,,,
4.984789,20.0,,,,,,,,,
5.0203943,20.0,,,,,,,,,
5.056,20.0,,,,,,,,,
5.0916057,20.0,,,,,,,,,
5.1272116,20.0,,,,,,,,,
5.162817,21.0,,,,,,,,,
