Time (days),ComCat Data
0.0,0.0
0.0011896751,0.0
0.0023793501,0.0
0.0035690253,1.0
0.0047587003,2.0
0.0059483754,2.0
0.0071380506,5.0
0.008327725,6.0
0.0095174005,7.0
0.010707076,7.0
0.011896751,7.0
0.013086426,8.0
0.014276101,8.0
0.015465776,9.0
0.01665545,9.0
0.017845126,9.0
0.019034801,9.0
0.020224476,9.0
0.021414151,9.0
0.022603827,10.0
0.023793502,10.0
0.024983177,11.0
0.026172852,11.0
0.027362527,11.0
0.028552203,11.0
0.029741878,11.0
0.030931553,12.0
0.032121226,12.0
0.0333109,13.0
0.034500577,13.0
0.03569025,13.0
0.036879927,13.0
0.038069602,13.0
0.039259277,13.0
0.040448952,13.0
0.041638628,14.0
0.042828303,14.0
0.044017978,14.0
0.045207653,14.0
0.04639733,14.0
0.047587004,14.0
0.04877668,14.0
0.049966354,15.0
0.05115603,15.0
0.052345704,15.0
0.05353538,15.0
0.054725055,15.0
0.05591473,15.0
0.057104405,15.0
0.05829408,15.0
0.059483755,15.0
0.06067343,15.0
0.061863106,15.0
0.06305278,15.0
0.06424245,16.0
0.06543213,16.0
0.0666218,16.0
0.06781148,16.0
0.06900115,16.0
0.07019083,16.0
0.0713805,16.0
0.07257018,16.0
0.073759854,16.0
0.07494953,16.0
0.076139204,16.0
0.07732888,16.0
0.078518555,16.0
0.07970823,16.0
0.080897905,16.0
0.082087584,16.0
0.083277255,16.0
0.084466934,17.0
0.085656606,17.0
0.086846285,17.0
0.088035956,17.0
0.089225635,18.0
0.09041531,18.0
0.091604985,18.0
0.09279466,18.0
0.093984336,18.0
0.09517401,19.0
0.096363686,19.0
0.09755336,20.0
0.09874303,20.0
0.09993271,20.0
0.10112238,20.0
0.10231206,20.0
0.10350173,20.0
0.10469141,20.0
0.10588108,20.0
0.10707076,20.0
0.10826043,20.0
0.10945011,20.0
0.11063978,21.0
0.11182946,21.0
0.11301913,21.0
0.11420881,21.0
0.11539848,21.0
0.11658816,21.0
0.11777783,21.0
0.11896751,21.0
0.12015718,21.0
0.12134686,21.0
0.12253653,21.0
0.12372621,21.0
0.12491588,21.0
0.12610556,21.0
0.12729524,21.0
0.1284849,21.0
0.12967458,22.0
0.13086426,22.0
0.13205394,22.0
0.1332436,22.0
0.13443328,22.0
0.13562296,22.0
0.13681264,22.0
0.1380023,22.0
0.13919199,22.0
0.14038166,23.0
0.14157134,23.0
0.142761,23.0
0.14395069,23.0
0.14514036,23.0
0.14633003,23.0
0.14751971,23.0
0.14870939,23.0
0.14989907,23.0
0.15108873,23.0
0.15227841,23.0
0.15346809,23.0
0.15465777,23.0
0.15584743,23.0
0.15703711,23.0
0.15822679,23.0
0.15941647,23.0
0.16060613,23.0
0.16179581,23.0
0.16298549,23.0
0.16417517,23.0
0.16536483,23.0
0.16655451,24.0
0.16774419,24.0
0.16893387,24.0
0.17012353,24.0
0.17131321,24.0
0.17250289,24.0
0.17369257,24.0
0.17488223,24.0
0.17607191,24.0
0.17726159,24.0
0.17845127,24.0
0.17964093,24.0
0.18083061,24.0
0.18202029,24.0
0.18320997,24.0
0.18439963,24.0
0.18558931,24.0
0.18677899,24.0
0.18796867,24.0
0.18915834,24.0
0.19034801,24.0
0.1915377,24.0
