Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,6.88571,1.0,16.0,5.0,4.0,0.98979,5.2E-4,4.56945
2.6,5.46826,0.0,13.0,4.0,3.0,0.9748,5.2E-4,3.63051
2.7,4.34817,0.0,11.0,3.0,2.0,0.94808,5.2E-4,2.88643
2.8,3.45179,0.0,9.0,2.0,2.0,0.90625,5.2E-4,2.29378
2.9,2.74046,0.0,8.0,2.0,1.0,0.84793,5.2E-4,1.81688
3.0,2.17648,0.0,7.0,1.0,1.0,0.77738,5.2E-4,1.443
3.1,1.72802,0.0,6.0,1.0,1.0,0.70012,5.2E-4,1.14463
3.2,1.37374,0.0,5.0,1.0,0.0,0.61827,5.2E-4,0.90796
3.3,1.09111,0.0,4.0,1.0,0.0,0.53638,5.2E-4,0.72161
3.4,0.86731,0.0,4.0,0.0,0.0,0.45974,5.2E-4,0.57318
3.5,0.69032,0.0,3.0,0.0,0.0,0.38946,5.2E-4,0.45692
3.6,0.54699,0.0,3.0,0.0,0.0,0.32559,5.2E-4,0.3619
3.7,0.43377,0.0,2.0,0.0,0.0,0.2702,5.2E-4,0.28757
3.8,0.34369,0.0,2.0,0.0,0.0,0.22213,5.2E-4,0.2281
3.9,0.27331,0.0,2.0,0.0,0.0,0.18275,5.2E-4,0.1817
4.0,0.21618,0.0,2.0,0.0,0.0,0.14856,5.2E-4,0.14389
4.1,0.1717,0.0,1.0,0.0,0.0,0.12078,5.2E-4,0.11428
4.2,0.13651,0.0,1.0,0.0,0.0,0.09778,5.2E-4,0.0908
4.3,0.10855,0.0,1.0,0.0,0.0,0.07909,5.2E-4,0.07216
4.4,0.08604,0.0,1.0,0.0,0.0,0.06349,5.2E-4,0.05689
4.5,0.06816,0.0,1.0,0.0,0.0,0.05097,5.2E-4,0.04464
4.6,0.05405,0.0,1.0,0.0,0.0,0.04112,5.2E-4,0.0353
4.7,0.04304,0.0,1.0,0.0,0.0,0.0329,5.2E-4,0.02795
4.8,0.03429,0.0,1.0,0.0,0.0,0.02665,5.2E-4,0.0224
4.9,0.02717,0.0,0.0,0.0,0.0,0.02136,5.2E-4,0.01781
5.0,0.02113,0.0,0.0,0.0,0.0,0.01673,5.2E-4,0.01365
5.1,0.01663,0.0,0.0,0.0,0.0,0.01329,5.2E-4,0.01077
5.2,0.01334,0.0,0.0,0.0,0.0,0.0108,5.2E-4,0.00874
5.3,0.01053,0.0,0.0,0.0,0.0,0.00854,5.2E-4,0.00682
5.4,0.00811,0.0,0.0,0.0,0.0,0.00667,5.2E-4,0.00533
5.5,0.00623,0.0,0.0,0.0,0.0,0.00515,5.2E-4,0.00413
5.6,0.00499,0.0,0.0,0.0,0.0,0.00427,5.2E-4,0.0034
5.7,0.00399,0.0,0.0,0.0,0.0,0.00345,5.2E-4,0.00272
5.8,0.00304,0.0,0.0,0.0,0.0,0.00269,5.2E-4,0.0021
5.9,0.00221,0.0,0.0,0.0,0.0,0.00202,5.2E-4,0.00151
6.0,0.00168,0.0,0.0,0.0,0.0,0.00154,5.2E-4,0.00118
6.1,0.00122,0.0,0.0,0.0,0.0,0.00112,4.9E-4,8.7E-4
6.2,8.8E-4,0.0,0.0,0.0,0.0,8.2E-4,4.3E-4,6.2E-4
6.3,7.2E-4,0.0,0.0,0.0,0.0,6.8E-4,4.0E-4,5.1E-4
6.4,5.8E-4,0.0,0.0,0.0,0.0,5.5E-4,3.6E-4,4.1E-4
6.5,4.0E-4,0.0,0.0,0.0,0.0,3.8E-4,2.7E-4,2.9E-4
6.6,3.4E-4,0.0,0.0,0.0,0.0,3.3E-4,2.5E-4,2.4E-4
6.7,3.2E-4,0.0,0.0,0.0,0.0,3.1E-4,2.4E-4,2.3E-4
6.8,2.5E-4,0.0,0.0,0.0,0.0,2.5E-4,1.9E-4,1.9E-4
6.9,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,1.8E-4,1.4E-4
7.0,1.3E-4,0.0,0.0,0.0,0.0,1.3E-4,1.2E-4,9.0E-5
7.1,1.3E-4,0.0,0.0,0.0,0.0,1.3E-4,1.2E-4,9.0E-5
7.2,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4,7.0E-5
7.3,7.0E-5,0.0,0.0,0.0,0.0,7.0E-5,7.0E-5,5.0E-5
7.4,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,4.0E-5,3.0E-5
7.5,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,4.0E-5,3.0E-5
7.6,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,1.0E-5
7.7,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
