Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,0.04777,0.0,1.0,0.0,0.0,0.03711,0.0,0.0284
2.6,0.03753,0.0,1.0,0.0,0.0,0.02949,0.0,0.02208
2.7,0.02961,0.0,0.0,0.0,0.0,0.02351,0.0,0.0175
2.8,0.02385,0.0,0.0,0.0,0.0,0.01916,0.0,0.01403
2.9,0.01902,0.0,0.0,0.0,0.0,0.01543,0.0,0.01117
3.0,0.01518,0.0,0.0,0.0,0.0,0.01254,0.0,0.00898
3.1,0.01207,0.0,0.0,0.0,0.0,0.0101,0.0,0.0071
3.2,0.00955,0.0,0.0,0.0,0.0,0.00822,0.0,0.00568
3.3,0.00781,0.0,0.0,0.0,0.0,0.00677,0.0,0.00465
3.4,0.00656,0.0,0.0,0.0,0.0,0.00573,0.0,0.00387
3.5,0.00529,0.0,0.0,0.0,0.0,0.0047,0.0,0.00315
3.6,0.00434,0.0,0.0,0.0,0.0,0.00387,0.0,0.0026
3.7,0.00344,0.0,0.0,0.0,0.0,0.00308,0.0,0.002
3.8,0.00267,0.0,0.0,0.0,0.0,0.00244,0.0,0.00151
3.9,0.00205,0.0,0.0,0.0,0.0,0.00189,0.0,0.00117
4.0,0.00169,0.0,0.0,0.0,0.0,0.00157,0.0,9.7E-4
4.1,0.00136,0.0,0.0,0.0,0.0,0.00127,0.0,7.9E-4
4.2,0.001,0.0,0.0,0.0,0.0,9.3E-4,0.0,5.5E-4
4.3,8.3E-4,0.0,0.0,0.0,0.0,7.9E-4,0.0,4.8E-4
4.4,6.7E-4,0.0,0.0,0.0,0.0,6.4E-4,0.0,3.7E-4
4.5,5.2E-4,0.0,0.0,0.0,0.0,4.9E-4,0.0,2.9E-4
4.6,4.3E-4,0.0,0.0,0.0,0.0,4.1E-4,0.0,2.3E-4
4.7,3.8E-4,0.0,0.0,0.0,0.0,3.6E-4,0.0,2.0E-4
4.8,3.0E-4,0.0,0.0,0.0,0.0,2.8E-4,0.0,1.7E-4
4.9,2.3E-4,0.0,0.0,0.0,0.0,2.2E-4,0.0,1.4E-4
5.0,1.7E-4,0.0,0.0,0.0,0.0,1.7E-4,0.0,1.2E-4
5.1,1.5E-4,0.0,0.0,0.0,0.0,1.5E-4,0.0,1.1E-4
5.2,1.3E-4,0.0,0.0,0.0,0.0,1.3E-4,0.0,9.0E-5
5.3,1.3E-4,0.0,0.0,0.0,0.0,1.3E-4,0.0,9.0E-5
5.4,9.0E-5,0.0,0.0,0.0,0.0,9.0E-5,0.0,5.0E-5
5.5,7.0E-5,0.0,0.0,0.0,0.0,7.0E-5,0.0,4.0E-5
5.6,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,0.0,2.0E-5
5.7,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,0.0,1.0E-5
5.8,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,0.0,1.0E-5
5.9,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,0.0,1.0E-5
6.0,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0,1.0E-5
6.1,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0,1.0E-5
6.2,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0,1.0E-5
6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
