Time (days),ComCat Data
0.0,0.0
0.0015244322,1.0
0.0030488644,1.0
0.0045732968,1.0
0.006097729,2.0
0.0076221614,4.0
0.0091465935,5.0
0.010671026,6.0
0.012195458,6.0
0.01371989,7.0
0.015244323,8.0
0.016768755,8.0
0.018293187,9.0
0.019817619,10.0
0.021342052,11.0
0.022866484,14.0
0.024390915,15.0
0.025915349,16.0
0.02743978,17.0
0.028964212,18.0
0.030488646,19.0
0.032013077,19.0
0.03353751,20.0
0.03506194,22.0
0.036586374,23.0
0.038110808,23.0
0.039635237,25.0
0.04115967,26.0
0.042684104,27.0
0.044208534,28.0
0.045732968,28.0
0.0472574,30.0
0.04878183,31.0
0.050306264,31.0
0.051830698,33.0
0.053355128,34.0
0.05487956,34.0
0.056403995,34.0
0.057928424,35.0
0.059452858,36.0
0.06097729,36.0
0.06250172,38.0
0.064026155,39.0
0.06555059,39.0
0.06707502,39.0
0.068599455,40.0
0.07012388,40.0
0.071648315,41.0
0.07317275,41.0
0.07469718,42.0
0.076221615,42.0
0.07774605,44.0
0.079270475,45.0
0.08079491,45.0
0.08231934,46.0
0.083843775,47.0
0.08536821,48.0
0.08689264,48.0
0.08841707,49.0
0.0899415,51.0
0.091465935,52.0
0.09299037,53.0
0.0945148,54.0
0.096039236,55.0
0.09756366,56.0
0.099088095,56.0
0.10061253,56.0
0.10213696,57.0
0.103661396,57.0
0.10518583,58.0
0.106710255,58.0
0.10823469,59.0
0.10975912,60.0
0.111283556,60.0
0.11280799,61.0
0.11433242,63.0
0.11585685,63.0
0.11738128,63.0
0.118905716,65.0
0.12043015,66.0
0.12195458,67.0
0.123479016,68.0
0.12500344,69.0
0.12652788,70.0
0.12805231,71.0
0.12957674,71.0
0.13110118,73.0
0.13262561,75.0
0.13415004,77.0
0.13567448,78.0
0.13719891,79.0
0.13872334,79.0
0.14024776,81.0
0.1417722,81.0
0.14329663,82.0
0.14482106,83.0
0.1463455,83.0
0.14786993,83.0
0.14939436,85.0
0.1509188,85.0
0.15244323,86.0
0.15396766,87.0
0.1554921,89.0
0.15701653,90.0
0.15854095,91.0
0.16006538,93.0
0.16158982,93.0
0.16311425,94.0
0.16463868,95.0
0.16616312,95.0
0.16768755,96.0
0.16921198,98.0
0.17073642,98.0
0.17226085,99.0
0.17378528,99.0
0.17530972,99.0
0.17683414,101.0
0.17835857,102.0
0.179883,103.0
0.18140744,105.0
0.18293187,106.0
0.1844563,107.0
0.18598074,107.0
0.18750517,108.0
0.1890296,109.0
0.19055404,109.0
0.19207847,110.0
0.1936029,110.0
0.19512732,110.0
0.19665176,110.0
0.19817619,111.0
0.19970062,112.0
0.20122506,112.0
0.20274949,112.0
0.20427392,113.0
0.20579836,114.0
0.20732279,116.0
0.20884722,117.0
0.21037166,117.0
0.21189609,118.0
0.21342051,118.0
0.21494494,118.0
0.21646938,118.0
0.21799381,119.0
0.21951824,120.0
0.22104268,121.0
0.22256711,122.0
0.22409154,123.0
0.22561598,125.0
0.22714041,126.0
0.22866485,127.0
0.23018928,129.0
0.2317137,129.0
0.23323813,130.0
0.23476256,131.0
0.236287,132.0
0.23781143,133.0
0.23933586,134.0
0.2408603,134.0
0.24238473,135.0
0.24390917,135.0
0.2454336,136.0
0.24695803,136.0
0.24848247,137.0
0.25000688,137.0
0.25153133,137.0
0.25305575,139.0
0.2545802,140.0
0.25610462,141.0
0.25762907,141.0
0.2591535,141.0
0.2606779,142.0
0.26220235,142.0
0.26372677,142.0
0.26525122,143.0
0.26677564,143.0
0.2683001,144.0
0.2698245,144.0
0.27134895,146.0
0.27287337,147.0
0.27439782,147.0
0.27592224,148.0
0.2774467,148.0
0.2789711,148.0
0.28049552,149.0
0.28201997,149.0
0.2835444,149.0
0.28506884,149.0
0.28659326,149.0
0.2881177,150.0
0.28964213,150.0
0.29116657,151.0
0.292691,151.0
0.29421544,151.0
0.29573986,152.0
0.29726428,152.0
0.29878873,154.0
0.30031314,155.0
0.3018376,156.0
0.303362,157.0
0.30488646,159.0
0.30641088,161.0
0.30793533,162.0
0.30945975,163.0
0.3109842,163.0
0.3125086,164.0
0.31403306,165.0
0.31555748,165.0
0.3170819,165.0
0.31860635,166.0
0.32013077,167.0
0.3216552,167.0
0.32317963,167.0
0.32470408,167.0
0.3262285,167.0
0.32775295,168.0
0.32927737,169.0
0.3308018,169.0
0.33232623,172.0
0.33385065,173.0
0.3353751,173.0
0.33689952,174.0
0.33842397,175.0
