Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 yr Probability,1 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,142.48888,4.0,791.0,55.0,10.0,0.99778,0.01284,56.21144
2.6,113.15649,3.0,630.0,44.0,7.0,0.99602,0.01284,44.62909
2.7,89.8611,2.0,501.0,35.0,6.0,0.99361,0.01284,35.44523
2.8,71.37987,1.0,398.0,28.0,6.0,0.98998,0.01284,28.15392
2.9,56.70744,1.0,316.0,22.0,5.0,0.9852,0.01284,22.36749
3.0,45.0347,1.0,251.0,17.0,3.0,0.9786,0.01284,17.76051
3.1,35.78202,0.0,200.0,14.0,2.0,0.96884,0.01284,14.10947
3.2,28.4228,0.0,160.0,11.0,2.0,0.95647,0.01284,11.20942
3.3,22.57028,0.0,127.0,9.0,1.0,0.94007,0.01284,8.89945
3.4,17.93507,0.0,102.0,7.0,1.0,0.91932,0.01284,7.06892
3.5,14.24652,0.0,81.0,5.0,1.0,0.8942,0.01284,5.61436
3.6,11.31485,0.0,64.0,4.0,0.0,0.86376,0.01284,4.4596
3.7,8.98679,0.0,51.0,3.0,0.0,0.82932,0.01284,3.54441
3.8,7.13471,0.0,41.0,3.0,0.0,0.79088,0.01284,2.81654
3.9,5.66744,0.0,33.0,2.0,0.0,0.74604,0.01284,2.23773
4.0,4.50041,0.0,26.0,2.0,0.0,0.69859,0.01284,1.77757
4.1,3.56955,0.0,21.0,1.0,0.0,0.64779,0.01284,1.41036
4.2,2.83511,0.0,17.0,1.0,0.0,0.59613,0.01284,1.12131
4.3,2.25154,0.0,14.0,1.0,0.0,0.5427,0.01284,0.89144
4.4,1.78664,0.0,11.0,0.0,0.0,0.4891,0.01284,0.70732
4.5,1.41616,0.0,9.0,0.0,0.0,0.43525,0.01284,0.56138
4.6,1.12125,0.0,8.0,0.0,0.0,0.38484,0.01284,0.44448
4.7,0.89099,0.0,6.0,0.0,0.0,0.33735,0.01284,0.35381
4.8,0.70726,0.0,5.0,0.0,0.0,0.29375,0.01284,0.2818
4.9,0.56138,0.0,4.0,0.0,0.0,0.25358,0.01284,0.22383
5.0,0.44406,0.0,4.0,0.0,0.0,0.21725,0.01284,0.17718
5.1,0.35031,0.0,3.0,0.0,0.0,0.18395,0.01284,0.13993
5.2,0.27685,0.0,2.0,0.0,0.0,0.15457,0.01284,0.10998
5.3,0.21755,0.0,2.0,0.0,0.0,0.12895,0.01284,0.08722
5.4,0.17145,0.0,2.0,0.0,0.0,0.10769,0.01284,0.06865
5.5,0.1351,0.0,1.0,0.0,0.0,0.08961,0.01284,0.05481
5.6,0.10608,0.0,1.0,0.0,0.0,0.07384,0.01284,0.04341
5.7,0.08271,0.0,1.0,0.0,0.0,0.06018,0.01284,0.03389
5.8,0.06381,0.0,1.0,0.0,0.0,0.04818,0.01284,0.02599
5.9,0.04899,0.0,1.0,0.0,0.0,0.0386,0.01284,0.02003
6.0,0.0376,0.0,1.0,0.0,0.0,0.0307,0.01283,0.01548
6.1,0.0287,0.0,0.0,0.0,0.0,0.02446,0.01282,0.01172
6.2,0.0214,0.0,0.0,0.0,0.0,0.01892,0.01278,0.00877
6.3,0.01826,0.0,0.0,0.0,0.0,0.01675,0.01276,0.00769
6.4,0.01567,0.0,0.0,0.0,0.0,0.01478,0.01269,0.0067
6.5,0.00578,0.0,0.0,0.0,0.0,0.00547,0.00369,0.00231
6.6,0.00512,0.0,0.0,0.0,0.0,0.00487,0.00363,0.00213
6.7,0.00325,0.0,0.0,0.0,0.0,0.00306,0.0022,0.00134
6.8,0.00224,0.0,0.0,0.0,0.0,0.00215,0.00153,9.0E-4
6.9,0.00159,0.0,0.0,0.0,0.0,0.00156,0.0012,7.1E-4
7.0,2.9E-4,0.0,0.0,0.0,0.0,2.8E-4,3.0E-5,1.1E-4
7.1,1.6E-4,0.0,0.0,0.0,0.0,1.5E-4,2.0E-5,6.0E-5
7.2,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,2.0E-5,3.0E-5
7.3,6.0E-5,0.0,0.0,0.0,0.0,6.0E-5,2.0E-5,2.0E-5
7.4,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,1.0E-5,2.0E-5
7.5,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
7.6,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
7.7,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
