Origin Time (epoch ms),ComCat Event ID,Magnitude,Latitude,Longitude,Depth (km)
1625837506172,nn00811891,1.4,38.4869,-119.5396,0.0
1625837336978,nn00811888,1.4,38.5537,-119.4449,0.7
1625836549140,nc73585931,2.7,38.502,-119.537,0.0
1625836472290,nc73585926,2.78,38.502,-119.53733,0.0
1625836276881,nn00811880,1.4,38.498,-119.5058,0.0
1625836149060,nc73585916,2.85,38.486332,-119.504166,5.44
1625836001478,nn00811875,1.7,38.522,-119.547,1.8
1625835746971,nn00811872,1.4,38.545,-119.4705,1.0
1625835570500,nc73585906,2.5,38.482166,-119.53533,0.0
1625835441933,nn00811866,1.6,38.472,-119.5119,2.7
1625835290415,nn00811863,1.7,38.475,-119.5406,3.3
1625835060608,nn00811860,1.4,38.5652,-119.4738,3.4
1625834711998,nn00811855,1.3,38.4764,-119.4896,0.9
1625834556660,nc73585896,2.67,38.52717,-119.506165,7.23
1625834466970,nn00811851,1.4,38.5563,-119.5022,3.9
1625834264127,nn00811847,1.6,38.5361,-119.5097,0.0
1625834118040,nc73585891,2.45,38.469166,-119.516335,7.4
1625834048962,nn00811844,1.8,38.5401,-119.5141,3.2
1625832949274,nn00811840,1.6,38.4781,-119.4954,6.9
1625832426530,nc73585871,2.63,38.4885,-119.5305,3.86
1625832319850,nc73585866,2.58,38.5425,-119.53817,4.75
1625832141807,nn00811833,1.1,38.5587,-119.4545,3.0
1625832026014,nn00811828,2.3,38.5527,-119.458,2.5
1625832001692,nn00811827,2.0,38.5609,-119.4516,1.8
1625831937304,nn00811824,2.0,38.5251,-119.5541,1.8
1625831884256,nn00811823,1.2,38.5248,-119.4888,3.5
1625831594806,nn00811820,1.6,38.5072,-119.5022,0.3
1625831358500,nc73585856,3.36,38.5435,-119.45734,0.02
1625831336165,nn00811817,2.9,38.4557,-119.5553,0.3
1625830842797,nn00811813,1.7,38.5367,-119.5191,0.2
1625830685147,nn00811811,1.6,38.5373,-119.4565,2.5
1625830443617,nn00811809,1.3,38.4753,-119.549,3.6
1625830208950,nc73585846,2.73,38.5205,-119.500336,3.82
1625829670899,nn00811803,1.7,38.5221,-119.494,9.5
1625829450567,nn00811800,1.3,38.5395,-119.4922,8.0
1625829072278,nn00811796,2.0,38.5545,-119.4512,0.8
1625828992857,nn00811794,1.5,38.5572,-119.4588,0.6
1625828575880,nn00811792,1.3,38.5425,-119.4598,1.6
1625828228619,nn00811791,1.4,38.4877,-119.5341,5.2
1625828120958,nn00811787,1.4,38.4357,-119.5038,1.7
1625827887323,nn00811785,1.3,38.5882,-119.4738,0.0
1625827555169,nn00811782,1.4,38.4631,-119.5206,0.0
1625827409670,nc73585841,2.5,38.52,-119.53933,3.85
1625827300770,nn00811777,1.1,38.5136,-119.4898,7.4
1625827174670,nc73585836,2.76,38.489,-119.511665,5.45
1625826984888,nn00811769,1.6,38.4788,-119.5752,1.5
1625826625025,nn00811765,1.8,38.4718,-119.5456,2.0
1625826494506,nn00811762,1.2,38.5592,-119.4353,0.0
1625826271300,nn00811761,1.1,38.5224,-119.5413,0.7
1625826236679,nn00811760,1.2,38.5349,-119.5253,6.7
1625826060113,nn00811756,1.6,38.547,-119.4654,0.6
1625825730227,nn00811753,1.8,38.4886,-119.5281,1.4
1625825509910,nn00811750,2.1,38.5536,-119.5092,3.0
1625825289326,nn00811748,1.3,38.5459,-119.4718,0.3
1625825159411,nn00811746,1.3,38.5276,-119.528,0.0
1625824908214,nn00811744,1.6,38.5368,-119.4843,1.0
1625824755568,nn00811742,2.0,38.4948,-119.5118,0.4
1625824575962,nn00811741,0.9,38.5509,-119.4537,2.4
1625824497986,nn00811739,1.2,38.4884,-119.512,0.0
1625824382255,nn00811736,1.3,38.5386,-119.5356,9.3
1625824022270,nc73585796,2.69,38.486668,-119.53767,2.34
1625823917530,nc73585791,3.56,38.5385,-119.513336,0.0
1625823840340,nn00811727,1.1,38.5048,-119.5503,0.0
1625823665075,nn00811725,1.5,38.5141,-119.5281,3.3
1625823497130,nc73585781,3.71,38.52833,-119.5115,6.49
1625823343622,nn00811720,1.3,38.4814,-119.5448,2.3
1625823155230,nn00811718,1.7,38.4848,-119.5352,0.0
1625822944464,nn00811715,1.1,38.5085,-119.548,2.7
1625822801079,nn00811713,1.4,38.5269,-119.4835,6.4
1625822523637,nn00811710,1.3,38.5544,-119.4689,5.0
1625822177310,nc73585776,3.41,38.544167,-119.4675,0.0
1625822028520,nc73585771,3.54,38.543,-119.456665,0.0
1625821870364,nn00811701,1.5,38.506,-119.5232,0.0
1625821742719,nn00811700,1.2,38.4637,-119.4941,7.3
1625821443987,nn00811696,1.6,38.5549,-119.5004,1.7
1625821030960,nc73585751,2.76,38.554333,-119.53533,2.41
1625820998804,nn00811688,2.2,38.5419,-119.4762,4.9
1625820910760,nc73585746,2.73,38.50783,-119.5255,3.89
1625820383943,nn00811684,1.3,38.506,-119.488,8.4
1625820152719,nn00811682,1.6,38.5145,-119.542,0.5
1625819915942,nn00811680,1.4,38.5544,-119.5273,4.2
1625819579458,nn00811678,1.3,38.5375,-119.4734,6.3
1625819417205,nn00811677,0.8,38.5095,-119.5635,6.4
1625819144922,nn00811674,1.9,38.5047,-119.5424,0.0
1625818415420,nc73585731,2.84,38.526165,-119.54383,0.0
1625818145808,nn00811665,1.6,38.5273,-119.5329,3.0
1625818022700,nc73585721,2.69,38.507668,-119.51466,0.57
1625817882200,nc73585716,2.89,38.476833,-119.5195,4.05
1625817680960,nc73585706,2.84,38.547165,-119.52983,4.96
1625817651008,nn00811656,2.2,38.5694,-119.4927,0.0
1625817466241,nn00811653,1.9,38.5152,-119.5184,2.4
1625817386465,nn00811652,1.1,38.499,-119.4905,6.8
1625817266733,nn00811650,1.5,38.5266,-119.5373,5.8
1625817151900,nc73585696,2.35,38.502834,-119.532166,0.0
1625816807180,nn00811645,1.3,38.5155,-119.5215,3.2
1625816669211,nn00811643,2.0,38.5206,-119.5188,1.7
1625816307708,nn00811642,1.8,38.5262,-119.5271,2.5
1625816122831,nn00811641,1.2,38.5528,-119.3498,4.1
1625816060828,nn00811638,1.3,38.4892,-119.5797,1.6
1625815965773,nn00811637,1.7,38.4347,-119.4047,4.1
1625815903159,nn00811636,1.4,38.5347,-119.5152,11.3
1625815800786,nn00811635,1.2,38.593,-119.4793,1.5
1625815225300,nc73585671,2.31,38.5065,-119.52533,4.33
1625815170530,nc73585666,2.63,38.4825,-119.52267,3.74
1625815039414,nn00811624,1.8,38.5344,-119.5442,0.9
1625814958890,nc73585656,2.58,38.5355,-119.527336,6.06
1625814848520,nc73585661,2.95,38.544834,-119.5365,3.5
1625814782711,nn00811614,2.0,38.4717,-119.4107,1.4
1625814198570,nc73585636,2.5,38.50733,-119.47034,5.3
1625814171457,nn00811611,1.5,38.4722,-119.5206,6.4
1625813847260,nc73585631,3.05,38.475666,-119.5375,0.0
1625813777873,nn00811603,1.4,38.5384,-119.542,6.8
1625813684573,nn00811602,1.0,38.5089,-119.5244,11.3
1625813429635,nn00811599,1.4,38.4842,-119.4939,6.5
1625813282744,nn00811597,2.4,38.5242,-119.4999,2.7
1625813260974,nn00811595,2.2,38.5349,-119.492,4.9
1625813183221,nn00811594,1.5,38.4975,-119.525,0.8
1625812939870,nc73585621,2.85,38.478333,-119.527664,3.43
1625812858689,nn00811588,1.4,38.5135,-119.4344,2.0
1625812158019,nn00811586,1.8,38.5053,-119.5515,0.0
1625812039247,nn00811585,1.4,38.5519,-119.4953,0.9
1625811703854,nn00811583,1.3,38.5525,-119.5172,6.4
1625811541751,nn00811580,1.6,38.4549,-119.483,0.5
1625811198020,nc73585611,2.66,38.546665,-119.5425,3.43
1625811129410,nc73585616,2.33,38.4965,-119.51466,5.12
1625811049540,nc73585606,2.81,38.473667,-119.51683,3.36
1625811017551,nn00811575,1.8,38.5526,-119.5154,0.8
1625810865409,nn00811574,1.4,38.4904,-119.4937,6.8
1625810807837,nn00811571,1.5,38.4793,-119.4048,0.0
1625810712650,nc73585601,2.9,38.5095,-119.5345,2.81
1625810616380,nc73585596,2.71,38.53583,-119.53333,5.39
1625810510776,nn00811563,1.3,38.5193,-119.5347,1.8
1625810400191,nn00811560,1.7,38.5566,-119.5331,2.7
1625810304730,nc73585591,2.62,38.5405,-119.5445,2.23
1625810060359,nn00811551,2.0,38.4888,-119.5311,1.4
1625809709876,nn00811541,1.5,38.5152,-119.5299,3.6
1625809435290,nc73585576,3.66,38.54,-119.541336,0.67
1625808692142,nn00811535,1.8,38.5348,-119.4859,2.4
1625808369208,nn00811532,1.8,38.5254,-119.5127,0.0
1625808154400,nc73585556,2.67,38.515667,-119.55217,0.0
1625808003280,nc73585546,2.41,38.509666,-119.503334,6.17
1625807950620,nc73585541,2.72,38.54067,-119.545,3.31
1625807721110,nc73585536,2.77,38.537334,-119.54667,2.8
1625807435670,nc73585531,4.34,38.563835,-119.4815,1.72
1625807058410,nc73585526,4.06,38.5325,-119.4995,5.32
1625806640663,nn00811513,1.1,38.4662,-119.4217,1.9
1625806560103,nn00811510,1.3,38.5576,-119.4989,2.6
1625806437089,nn00811508,1.7,38.5041,-119.5199,0.1
1625806334433,nn00811506,1.6,38.5379,-119.5158,0.1
1625805966495,nn00811504,1.4,38.5779,-119.4898,1.4
1625805698920,nn00811501,1.6,38.5356,-119.5269,0.0
1625805508825,nn00811499,1.5,38.4923,-119.5338,1.8
1625805227620,nc73585521,2.87,38.482,-119.504166,5.83
1625805076930,nc73585516,2.57,38.505165,-119.5315,3.17
1625804994420,nc73585511,2.7,38.536835,-119.53183,3.58
1625804865129,nn00811489,1.3,38.5175,-119.5496,1.8
1625804636673,nn00811488,1.2,38.5138,-119.5348,1.2
1625804428200,nc73585486,2.83,38.542835,-119.535835,5.35
1625804385412,nn00811481,1.9,38.4755,-119.5334,0.8
1625804272838,nn00811479,1.4,38.4809,-119.539,4.5
1625804183110,nc73585481,2.55,38.546165,-119.53017,4.96
1625804023241,nn00811470,1.7,38.64,-119.6528,2.3
1625803977486,nn00811469,1.4,38.5755,-119.4795,1.6
1625803865706,nn00811466,1.6,38.6405,-119.6522,1.3
1625803693793,nn00811464,1.3,38.5721,-119.4804,2.9
1625803619952,nn00811460,1.4,38.4512,-119.4329,0.0
1625803438140,nc73585471,3.16,38.522335,-119.540665,0.13
1625803382190,nc73585466,2.95,38.518333,-119.52917,0.0
1625802847716,nn00811450,1.7,38.4599,-119.5412,0.1
1625802567550,nc73585451,2.52,38.5355,-119.540665,5.0
1625802495350,nc73585446,2.75,38.543335,-119.5185,1.38
1625802428692,nn00811443,1.4,38.5415,-119.4981,8.7
1625802316229,nn00811441,1.4,38.4818,-119.5422,0.8
1625802148997,nn00811439,1.5,38.5036,-119.5315,4.3
1625801717600,nc73585441,2.9,38.491665,-119.52717,4.04
1625801701774,nn00811437,2.6,38.4733,-119.5012,10.2
1625801177948,nn00811435,2.1,38.436,-119.4925,0.0
1625800798981,nn00811434,1.4,38.5314,-119.5105,6.9
1625800675919,nn00811433,1.5,38.471,-119.5324,3.3
1625800446112,nn00811431,1.6,38.4988,-119.556,0.6
1625800284740,nc73585421,2.35,38.5035,-119.56433,0.0
1625800241590,nn00811428,2.2,38.5208,-119.5272,0.5
1625800178710,nc73585416,2.68,38.508335,-119.5465,0.0
1625800035556,nn00811426,1.7,38.4749,-119.4899,6.9
1625799936993,nn00811424,1.6,38.5079,-119.5232,16.0
1625799796910,nc73585411,2.86,38.472168,-119.50383,4.95
1625799770124,nn00811421,1.8,38.4951,-119.5482,2.2
1625799354898,nn00811418,1.5,38.5219,-119.5326,0.8
1625799199780,nc73585401,2.73,38.4775,-119.52,4.07
1625799130955,nn00811412,1.9,38.5293,-119.5064,0.1
1625798953213,nn00811410,1.4,38.5335,-119.5105,4.0
1625798801248,nn00811409,1.5,38.5201,-119.5033,4.9
1625798606564,nn00811406,1.8,38.5142,-119.5323,2.8
1625798381718,nn00811403,1.6,38.4917,-119.5479,1.6
1625798327249,nn00811401,1.7,38.5236,-119.5224,2.8
1625798178000,nc73585381,2.53,38.514168,-119.546165,0.29
1625798115647,nn00811397,1.6,38.5416,-119.5356,2.0
1625798016914,nn00811395,1.2,38.503,-119.534,1.9
1625797917400,nc73585371,2.56,38.564167,-119.49917,10.23
1625797799474,nn00811390,1.7,38.531,-119.5314,2.5
1625797699859,nn00811388,1.6,38.5193,-119.5764,0.0
1625797423184,nn00811387,2.2,38.5663,-119.4812,2.0
1625797400514,nn00811384,2.1,38.5428,-119.5025,2.4
1625797086770,nc73585346,2.72,38.488667,-119.54483,0.32
1625796902323,nn00811378,1.7,38.4657,-119.5361,0.0
1625796613220,nc73585341,2.97,38.439167,-119.542336,0.6
1625796577703,nn00811374,1.9,38.5139,-119.557,0.7
1625796330435,nn00811371,1.9,38.5226,-119.5208,0.0
1625796196520,nc73585331,3.07,38.511665,-119.5085,6.56
1625796143201,nn00811367,1.9,38.5201,-119.5388,0.0
1625796056400,nc73585326,2.94,38.4735,-119.52317,10.07
1625796013427,nn00811362,2.3,38.5186,-119.5559,1.0
1625795929840,nc73585321,3.22,38.5105,-119.53233,2.62
1625795862290,nc73585311,2.79,38.475666,-119.54733,1.06
1625795792720,nc73585306,2.49,38.4745,-119.49084,8.01
1625795546320,nc73585296,2.24,38.532333,-119.517334,5.46
1625795488771,nn00811345,1.8,38.544,-119.2571,0.0
1625795348065,us6000etfs,2.7,38.5088,-119.538,4.71
1625795160460,nc73585291,4.55,38.513668,-119.526,8.34
1625794998690,nc73585286,2.9,38.503834,-119.5135,4.39
1625794941090,nc73585281,2.48,38.498,-119.487335,1.31
1625794858440,nc73585276,2.83,38.4645,-119.499664,6.2
1625794797763,nn00811327,1.7,38.4658,-119.5606,0.0
1625794412463,nn00811318,1.8,38.5292,-119.5167,3.7
1625794357130,nc73585251,2.91,38.533833,-119.53616,4.7
1625794285578,nn00811313,1.7,38.4884,-119.5161,8.7
1625793965580,nc73585246,2.84,38.508835,-119.5265,2.56
1625793858810,nc73585241,2.78,38.500668,-119.50066,5.65
1625793641990,nc73585236,2.81,38.5045,-119.512665,5.84
1625793337080,nc73585231,2.77,38.536667,-119.545334,2.37
1625792909060,nc73585221,2.87,38.55633,-119.50017,5.88
1625792830870,nc73585216,2.83,38.451668,-119.5305,3.31
1625792697840,nc73585211,2.27,38.493168,-119.55383,0.0
1625792612885,nn00811286,2.1,38.4653,-119.5416,0.9
1625792461636,nn00811284,1.9,38.5343,-119.4757,5.1
1625792347900,nc73585196,3.23,38.473167,-119.514,4.55
1625792281920,nc73585191,2.78,38.511166,-119.509,4.66
1625792205720,nc73585186,3.24,38.472332,-119.51667,4.38
1625791877620,nc73585176,3.25,38.53533,-119.5225,4.04
1625791723304,us6000etel,2.7,38.5191,-119.5145,7.3
1625791575286,nn00811267,1.6,38.4401,-119.5371,1.8
1625791379420,nc73585166,2.56,38.4895,-119.5115,5.05
1625791299540,nc73585156,2.36,38.468334,-119.51566,4.4
1625791236850,nc73585161,3.2,38.519665,-119.51667,5.53
1625790940582,nn00811258,1.9,38.5181,-119.4053,3.2
1625790666220,nn00811257,2.3,38.4833,-119.4947,1.1
1625790466560,nc73585141,4.41,38.47817,-119.51033,4.81
1625790013150,nc73585136,2.87,38.4775,-119.5345,1.76
1625789967224,nn00811244,2.0,38.4751,-119.533,3.1
1625789865690,nc73585126,2.08,38.511166,-119.51566,4.07
1625789707730,nc73585121,2.31,38.467667,-119.518166,7.08
1625789549130,nc73585116,2.67,38.525333,-119.514,3.74
1625789121510,nc73585111,3.92,38.456333,-119.4825,4.79
1625788998220,nc73585101,3.74,38.53583,-119.5315,0.0
1625788939000,nc73585096,2.7,38.448,-119.52683,3.34
1625788733570,nc73585086,4.24,38.537,-119.524,5.83
1625788645730,nc73585076,2.76,38.505833,-119.5195,4.5
1625788598105,nn00811220,2.2,38.5541,-119.5087,0.0
1625788341036,nn00811218,2.1,38.6847,-119.4915,4.4
1625788181949,nn00811217,2.4,38.5121,-119.5401,1.3
1625788063520,nc73585056,3.69,38.5355,-119.535835,1.09
1625788005040,nc73585051,2.8,38.4995,-119.542,0.0
1625787881110,nc73585046,3.49,38.5485,-119.5295,5.04
1625787662380,nn00811203,2.2,38.4876,-119.5224,0.0
1625787615340,nc73585031,2.72,38.51433,-119.554,0.0
1625787518370,nc73585026,2.7,38.482,-119.52617,0.0
1625787380237,us6000etfj,2.9,38.5366,-119.5323,7.35
1625787220900,nc73585021,4.63,38.479668,-119.54483,1.58
1625786975680,nc73585011,2.34,38.481,-119.531166,3.12
1625786910960,nc73585006,2.8,38.477,-119.5155,4.47
1625786714480,nc73584991,2.96,38.5325,-119.527336,0.0
1625786660360,nc73584996,2.44,38.4785,-119.522835,0.0
1625786528812,us6000etcx,3.0,38.5331,-119.5125,5.0
1625786505800,nc73584986,3.02,38.493668,-119.55717,3.71
1625786467157,nn00811185,2.0,38.5847,-119.3965,0.0
1625786341070,nc73584981,2.55,38.490665,-119.50916,0.0
1625786181315,us6000etcr,2.5,38.511,-119.5432,2.31
1625786038690,nc73584971,3.35,38.506332,-119.520836,4.97
1625785863610,nc73584966,3.38,38.474667,-119.54583,2.91
1625785661960,nc73584961,2.9,38.469334,-119.52333,4.32
1625785403100,nc73584946,3.29,38.483833,-119.5135,4.46
1625785261350,nc73584931,3.66,38.524166,-119.512,6.77
1625785185260,nc73584936,4.31,38.512833,-119.510666,6.74
1625785133469,us6000etcb,3.0,38.5432,-119.5403,7.14
1625785050018,us6000etc9,3.2,38.5251,-119.4918,3.68
1625784613811,us6000etd9,5.2,38.5067,-119.5239,10.0
