Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,1.05395,0.0,6.0,0.0,0.0,0.421,1.3E-4,0.59349
2.6,0.83742,0.0,5.0,0.0,0.0,0.36995,1.3E-4,0.47144
2.7,0.66449,0.0,4.0,0.0,0.0,0.32078,1.3E-4,0.37374
2.8,0.52741,0.0,3.0,0.0,0.0,0.27705,1.3E-4,0.29588
2.9,0.41876,0.0,3.0,0.0,0.0,0.23723,1.3E-4,0.23483
3.0,0.33074,0.0,2.0,0.0,0.0,0.20037,1.3E-4,0.18507
3.1,0.26339,0.0,2.0,0.0,0.0,0.16902,1.3E-4,0.14722
3.2,0.20987,0.0,2.0,0.0,0.0,0.14141,1.3E-4,0.11693
3.3,0.16627,0.0,1.0,0.0,0.0,0.11733,1.3E-4,0.09197
3.4,0.13159,0.0,1.0,0.0,0.0,0.09684,1.3E-4,0.07264
3.5,0.10412,0.0,1.0,0.0,0.0,0.07905,1.3E-4,0.05732
3.6,0.08239,0.0,1.0,0.0,0.0,0.06452,1.3E-4,0.04519
3.7,0.06517,0.0,1.0,0.0,0.0,0.05249,1.3E-4,0.03561
3.8,0.05168,0.0,1.0,0.0,0.0,0.04267,1.3E-4,0.02806
3.9,0.04135,0.0,1.0,0.0,0.0,0.03491,1.3E-4,0.02235
4.0,0.03289,0.0,1.0,0.0,0.0,0.02845,1.3E-4,0.01791
4.1,0.0263,0.0,0.0,0.0,0.0,0.02321,1.3E-4,0.01452
4.2,0.02078,0.0,0.0,0.0,0.0,0.01857,1.3E-4,0.01184
4.3,0.01675,0.0,0.0,0.0,0.0,0.01514,1.3E-4,0.00953
4.4,0.01331,0.0,0.0,0.0,0.0,0.01217,1.3E-4,0.00755
4.5,0.01077,0.0,0.0,0.0,0.0,0.00996,1.3E-4,0.00616
4.6,0.00869,0.0,0.0,0.0,0.0,0.00809,1.3E-4,0.00507
4.7,0.00679,0.0,0.0,0.0,0.0,0.00633,1.3E-4,0.00385
4.8,0.00546,0.0,0.0,0.0,0.0,0.00513,1.3E-4,0.00313
4.9,0.00426,0.0,0.0,0.0,0.0,0.00404,1.3E-4,0.00238
5.0,0.00335,0.0,0.0,0.0,0.0,0.00318,1.3E-4,0.00191
5.1,0.00271,0.0,0.0,0.0,0.0,0.00258,1.3E-4,0.00155
5.2,0.0021,0.0,0.0,0.0,0.0,0.00202,1.3E-4,0.00122
5.3,0.00168,0.0,0.0,0.0,0.0,0.00161,1.3E-4,9.7E-4
5.4,0.0013,0.0,0.0,0.0,0.0,0.00126,1.3E-4,7.2E-4
5.5,9.8E-4,0.0,0.0,0.0,0.0,9.4E-4,1.3E-4,5.7E-4
5.6,7.5E-4,0.0,0.0,0.0,0.0,7.1E-4,1.3E-4,4.2E-4
5.7,6.0E-4,0.0,0.0,0.0,0.0,5.7E-4,1.3E-4,3.4E-4
5.8,4.7E-4,0.0,0.0,0.0,0.0,4.7E-4,1.3E-4,2.6E-4
5.9,3.8E-4,0.0,0.0,0.0,0.0,3.8E-4,1.3E-4,2.1E-4
6.0,2.7E-4,0.0,0.0,0.0,0.0,2.7E-4,1.3E-4,1.7E-4
6.1,2.5E-4,0.0,0.0,0.0,0.0,2.5E-4,1.3E-4,1.7E-4
6.2,2.4E-4,0.0,0.0,0.0,0.0,2.4E-4,1.3E-4,1.7E-4
6.3,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,1.3E-4,1.5E-4
6.4,1.7E-4,0.0,0.0,0.0,0.0,1.7E-4,1.3E-4,1.3E-4
6.5,8.0E-5,0.0,0.0,0.0,0.0,8.0E-5,5.0E-5,5.0E-5
6.6,7.0E-5,0.0,0.0,0.0,0.0,7.0E-5,5.0E-5,5.0E-5
6.7,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,4.0E-5,3.0E-5
6.8,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,3.0E-5,2.0E-5
6.9,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,3.0E-5,2.0E-5
7.0,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0,1.0E-5
7.1,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0,1.0E-5
7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
