Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,48.60875,1.0,260.0,20.0,4.0,0.98613,0.00457,23.99153
2.6,38.59108,1.0,206.0,16.0,4.0,0.97912,0.00457,19.05079
2.7,30.65982,0.0,164.0,13.0,3.0,0.97042,0.00457,15.13254
2.8,24.36221,0.0,131.0,10.0,3.0,0.95733,0.00457,12.02317
2.9,19.35565,0.0,105.0,8.0,2.0,0.94166,0.00457,9.55454
3.0,15.3707,0.0,83.0,6.0,1.0,0.92207,0.00457,7.586
3.1,12.21476,0.0,67.0,5.0,1.0,0.89676,0.00457,6.03094
3.2,9.704,0.0,53.0,4.0,0.0,0.86669,0.00457,4.78976
3.3,7.70593,0.0,43.0,3.0,0.0,0.83059,0.00457,3.80043
3.4,6.1257,0.0,34.0,2.0,0.0,0.78973,0.00457,3.02197
3.5,4.8634,0.0,27.0,2.0,0.0,0.74454,0.00457,2.39872
3.6,3.86117,0.0,22.0,1.0,0.0,0.69705,0.00457,1.90421
3.7,3.06605,0.0,17.0,1.0,0.0,0.64576,0.00457,1.51345
3.8,2.43343,0.0,14.0,1.0,0.0,0.59324,0.00457,1.20125
3.9,1.93677,0.0,11.0,1.0,0.0,0.53784,0.00457,0.95588
4.0,1.54004,0.0,9.0,0.0,0.0,0.4836,0.00457,0.7604
4.1,1.22305,0.0,8.0,0.0,0.0,0.43123,0.00457,0.60426
4.2,0.97175,0.0,6.0,0.0,0.0,0.38134,0.00457,0.48088
4.3,0.77296,0.0,5.0,0.0,0.0,0.33418,0.00457,0.38375
4.4,0.61331,0.0,4.0,0.0,0.0,0.28901,0.00457,0.30514
4.5,0.48606,0.0,4.0,0.0,0.0,0.24734,0.00457,0.24286
4.6,0.38445,0.0,3.0,0.0,0.0,0.21004,0.00457,0.19207
4.7,0.30538,0.0,2.0,0.0,0.0,0.17763,0.00457,0.15347
4.8,0.24254,0.0,2.0,0.0,0.0,0.14944,0.00457,0.12247
4.9,0.19271,0.0,2.0,0.0,0.0,0.12509,0.00457,0.09704
5.0,0.15202,0.0,2.0,0.0,0.0,0.10354,0.00457,0.07639
5.1,0.11907,0.0,1.0,0.0,0.0,0.0846,0.00457,0.05989
5.2,0.09405,0.0,1.0,0.0,0.0,0.06901,0.00457,0.04686
5.3,0.07408,0.0,1.0,0.0,0.0,0.05608,0.00457,0.03725
5.4,0.05858,0.0,1.0,0.0,0.0,0.04581,0.00457,0.02929
5.5,0.04627,0.0,1.0,0.0,0.0,0.03729,0.00457,0.02325
5.6,0.03624,0.0,1.0,0.0,0.0,0.02977,0.00457,0.01813
5.7,0.02814,0.0,0.0,0.0,0.0,0.02368,0.00457,0.01402
5.8,0.02167,0.0,0.0,0.0,0.0,0.01875,0.00457,0.01084
5.9,0.01656,0.0,0.0,0.0,0.0,0.01458,0.00457,0.00838
6.0,0.01262,0.0,0.0,0.0,0.0,0.01146,0.00456,0.00646
6.1,0.00966,0.0,0.0,0.0,0.0,0.009,0.00456,0.00495
6.2,0.00717,0.0,0.0,0.0,0.0,0.00687,0.00454,0.00368
6.3,0.0062,0.0,0.0,0.0,0.0,0.00603,0.00454,0.00324
6.4,0.00544,0.0,0.0,0.0,0.0,0.00532,0.00453,0.00283
6.5,0.00198,0.0,0.0,0.0,0.0,0.00195,0.00136,9.7E-4
6.6,0.00182,0.0,0.0,0.0,0.0,0.0018,0.00135,9.1E-4
6.7,0.00113,0.0,0.0,0.0,0.0,0.00111,7.9E-4,5.6E-4
6.8,7.6E-4,0.0,0.0,0.0,0.0,7.6E-4,5.6E-4,3.8E-4
6.9,5.5E-4,0.0,0.0,0.0,0.0,5.5E-4,4.4E-4,3.2E-4
7.0,8.0E-5,0.0,0.0,0.0,0.0,8.0E-5,0.0,4.0E-5
7.1,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,0.0,2.0E-5
7.2,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,0.0,0.0
7.3,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
