Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,6.61088,0.0,14.0,2.0,2.0,0.88987,0.00114,1.99461
2.6,5.25809,0.0,12.0,2.0,1.0,0.83273,0.00114,1.58713
2.7,4.17804,0.0,9.0,1.0,1.0,0.76422,0.00114,1.25958
2.8,3.32153,0.0,8.0,1.0,0.0,0.68864,0.00114,1.00318
2.9,2.63478,0.0,7.0,1.0,0.0,0.61001,0.00114,0.79669
3.0,2.09356,0.0,5.0,1.0,0.0,0.5316,0.00114,0.63398
3.1,1.66346,0.0,5.0,0.0,0.0,0.4585,0.00114,0.50393
3.2,1.3224,0.0,4.0,0.0,0.0,0.38988,0.00114,0.40028
3.3,1.04931,0.0,3.0,0.0,0.0,0.32757,0.00114,0.31846
3.4,0.83501,0.0,3.0,0.0,0.0,0.2744,0.00114,0.25288
3.5,0.66418,0.0,3.0,0.0,0.0,0.22883,0.00114,0.20156
3.6,0.52928,0.0,2.0,0.0,0.0,0.19015,0.00114,0.16129
3.7,0.41907,0.0,2.0,0.0,0.0,0.15657,0.00114,0.12858
3.8,0.33376,0.0,2.0,0.0,0.0,0.12809,0.00114,0.10223
3.9,0.26554,0.0,1.0,0.0,0.0,0.10563,0.00114,0.08209
4.0,0.21078,0.0,1.0,0.0,0.0,0.08636,0.00114,0.06521
4.1,0.16728,0.0,1.0,0.0,0.0,0.07074,0.00114,0.05224
4.2,0.13268,0.0,1.0,0.0,0.0,0.05756,0.00114,0.04132
4.3,0.10556,0.0,1.0,0.0,0.0,0.0471,0.00114,0.03284
4.4,0.0844,0.0,1.0,0.0,0.0,0.03866,0.00114,0.02649
4.5,0.06724,0.0,1.0,0.0,0.0,0.03142,0.00114,0.02133
4.6,0.05361,0.0,1.0,0.0,0.0,0.02548,0.00114,0.01671
4.7,0.04218,0.0,0.0,0.0,0.0,0.02044,0.00114,0.01316
4.8,0.03328,0.0,0.0,0.0,0.0,0.01668,0.00114,0.01041
4.9,0.02629,0.0,0.0,0.0,0.0,0.01367,0.00114,0.00826
5.0,0.02102,0.0,0.0,0.0,0.0,0.01154,0.00114,0.00677
5.1,0.01675,0.0,0.0,0.0,0.0,0.00955,0.00114,0.00541
5.2,0.01318,0.0,0.0,0.0,0.0,0.0077,0.00114,0.00423
5.3,0.01052,0.0,0.0,0.0,0.0,0.0064,0.00114,0.00351
5.4,0.00827,0.0,0.0,0.0,0.0,0.00528,0.00114,0.00277
5.5,0.00655,0.0,0.0,0.0,0.0,0.00438,0.00114,0.00224
5.6,0.00519,0.0,0.0,0.0,0.0,0.00369,0.00114,0.00184
5.7,0.00393,0.0,0.0,0.0,0.0,0.00294,0.00114,0.00148
5.8,0.00304,0.0,0.0,0.0,0.0,0.00244,0.00114,0.00125
5.9,0.00235,0.0,0.0,0.0,0.0,0.00199,0.00114,0.00106
6.0,0.00187,0.0,0.0,0.0,0.0,0.00167,0.00114,8.7E-4
6.1,0.00157,0.0,0.0,0.0,0.0,0.00143,0.00114,7.5E-4
6.2,0.00135,0.0,0.0,0.0,0.0,0.00126,0.00114,6.8E-4
6.3,0.0012,0.0,0.0,0.0,0.0,0.00116,0.00112,6.1E-4
6.4,0.00118,0.0,0.0,0.0,0.0,0.00115,0.00112,6.1E-4
6.5,0.00116,0.0,0.0,0.0,0.0,0.00114,0.00112,6.1E-4
6.6,0.00113,0.0,0.0,0.0,0.0,0.00111,0.00109,5.9E-4
6.7,0.00109,0.0,0.0,0.0,0.0,0.00109,0.00108,5.8E-4
6.8,9.3E-4,0.0,0.0,0.0,0.0,9.3E-4,9.2E-4,5.2E-4
6.9,6.6E-4,0.0,0.0,0.0,0.0,6.6E-4,6.6E-4,3.7E-4
7.0,4.7E-4,0.0,0.0,0.0,0.0,4.7E-4,4.7E-4,2.3E-4
7.1,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,2.0E-4,1.1E-4
7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
