Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,4.18774,0.0,9.0,2.0,1.0,0.79771,7.4E-4,1.42215
2.6,3.33064,0.0,8.0,1.0,1.0,0.72504,7.4E-4,1.13314
2.7,2.64536,0.0,6.0,1.0,0.0,0.64695,7.4E-4,0.90007
2.8,2.10462,0.0,5.0,1.0,0.0,0.56912,7.4E-4,0.7172
2.9,1.66996,0.0,5.0,0.0,0.0,0.49293,7.4E-4,0.57005
3.0,1.32707,0.0,4.0,0.0,0.0,0.4217,7.4E-4,0.454
3.1,1.0555,0.0,3.0,0.0,0.0,0.35735,7.4E-4,0.3612
3.2,0.84056,0.0,3.0,0.0,0.0,0.2994,7.4E-4,0.28719
3.3,0.66638,0.0,3.0,0.0,0.0,0.2488,7.4E-4,0.22854
3.4,0.52945,0.0,2.0,0.0,0.0,0.2059,7.4E-4,0.18098
3.5,0.42058,0.0,2.0,0.0,0.0,0.17036,7.4E-4,0.14461
3.6,0.33523,0.0,2.0,0.0,0.0,0.14043,7.4E-4,0.11602
3.7,0.26615,0.0,1.0,0.0,0.0,0.11512,7.4E-4,0.09271
3.8,0.21136,0.0,1.0,0.0,0.0,0.09369,7.4E-4,0.07375
3.9,0.16857,0.0,1.0,0.0,0.0,0.07683,7.4E-4,0.05913
4.0,0.13369,0.0,1.0,0.0,0.0,0.06258,7.4E-4,0.04688
4.1,0.10578,0.0,1.0,0.0,0.0,0.05096,7.4E-4,0.03751
4.2,0.08415,0.0,1.0,0.0,0.0,0.04158,7.4E-4,0.02985
4.3,0.06693,0.0,1.0,0.0,0.0,0.03391,7.4E-4,0.02369
4.4,0.05368,0.0,1.0,0.0,0.0,0.02786,7.4E-4,0.01923
4.5,0.04286,0.0,0.0,0.0,0.0,0.02255,7.4E-4,0.01544
4.6,0.03388,0.0,0.0,0.0,0.0,0.01805,7.4E-4,0.01199
4.7,0.02636,0.0,0.0,0.0,0.0,0.0143,7.4E-4,0.00933
4.8,0.0209,0.0,0.0,0.0,0.0,0.01179,7.4E-4,0.0075
4.9,0.01657,0.0,0.0,0.0,0.0,0.00961,7.4E-4,0.00597
5.0,0.01332,0.0,0.0,0.0,0.0,0.00804,7.4E-4,0.00487
5.1,0.01068,0.0,0.0,0.0,0.0,0.00675,7.4E-4,0.00398
5.2,0.0085,0.0,0.0,0.0,0.0,0.00542,7.4E-4,0.00316
5.3,0.0069,0.0,0.0,0.0,0.0,0.00456,7.4E-4,0.00264
5.4,0.00538,0.0,0.0,0.0,0.0,0.00374,7.4E-4,0.00208
5.5,0.00424,0.0,0.0,0.0,0.0,0.00302,7.4E-4,0.00166
5.6,0.00339,0.0,0.0,0.0,0.0,0.00257,7.4E-4,0.0014
5.7,0.00259,0.0,0.0,0.0,0.0,0.00205,7.4E-4,0.00114
5.8,0.00197,0.0,0.0,0.0,0.0,0.00166,7.4E-4,9.6E-4
5.9,0.00158,0.0,0.0,0.0,0.0,0.00137,7.4E-4,8.1E-4
6.0,0.00121,0.0,0.0,0.0,0.0,0.00111,7.4E-4,6.6E-4
6.1,0.00103,0.0,0.0,0.0,0.0,9.5E-4,7.4E-4,5.6E-4
6.2,9.0E-4,0.0,0.0,0.0,0.0,8.5E-4,7.4E-4,5.2E-4
6.3,7.8E-4,0.0,0.0,0.0,0.0,7.7E-4,7.3E-4,4.7E-4
6.4,7.6E-4,0.0,0.0,0.0,0.0,7.6E-4,7.3E-4,4.7E-4
6.5,7.5E-4,0.0,0.0,0.0,0.0,7.5E-4,7.3E-4,4.7E-4
6.6,7.2E-4,0.0,0.0,0.0,0.0,7.2E-4,7.0E-4,4.5E-4
6.7,7.1E-4,0.0,0.0,0.0,0.0,7.1E-4,7.0E-4,4.5E-4
6.8,6.3E-4,0.0,0.0,0.0,0.0,6.3E-4,6.2E-4,4.1E-4
6.9,4.6E-4,0.0,0.0,0.0,0.0,4.6E-4,4.6E-4,3.1E-4
7.0,3.2E-4,0.0,0.0,0.0,0.0,3.2E-4,3.2E-4,1.9E-4
7.1,1.4E-4,0.0,0.0,0.0,0.0,1.4E-4,1.4E-4,1.0E-4
7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
