Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,10 yr Probability,10 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,17.08198,1.0,34.0,5.0,4.0,0.97942,0.00251,3.56488
2.6,13.56814,0.0,27.0,4.0,3.0,0.95605,0.00251,2.83134
2.7,10.78352,0.0,22.0,3.0,2.0,0.92077,0.00251,2.24886
2.8,8.56574,0.0,18.0,2.0,1.0,0.87275,0.00251,1.78863
2.9,6.79559,0.0,15.0,2.0,1.0,0.8115,0.00251,1.42104
3.0,5.39833,0.0,12.0,1.0,1.0,0.73974,0.00251,1.12897
3.1,4.29097,0.0,10.0,1.0,0.0,0.66447,0.00251,0.89747
3.2,3.4089,0.0,8.0,1.0,0.0,0.58615,0.00251,0.71284
3.3,2.70497,0.0,7.0,1.0,0.0,0.50919,0.00251,0.56592
3.4,2.14816,0.0,6.0,0.0,0.0,0.43797,0.00251,0.44969
3.5,1.70646,0.0,5.0,0.0,0.0,0.3737,0.00251,0.35874
3.6,1.35623,0.0,4.0,0.0,0.0,0.31599,0.00251,0.28586
3.7,1.07664,0.0,3.0,0.0,0.0,0.26535,0.00251,0.22738
3.8,0.85722,0.0,3.0,0.0,0.0,0.22074,0.00251,0.18112
3.9,0.68101,0.0,3.0,0.0,0.0,0.18418,0.00251,0.14488
4.0,0.53855,0.0,2.0,0.0,0.0,0.15233,0.00251,0.11514
4.1,0.4273,0.0,2.0,0.0,0.0,0.1258,0.00251,0.09216
4.2,0.33837,0.0,2.0,0.0,0.0,0.10301,0.00251,0.07269
4.3,0.2689,0.0,1.0,0.0,0.0,0.08442,0.00251,0.05774
4.4,0.21398,0.0,1.0,0.0,0.0,0.06968,0.00251,0.04621
4.5,0.17032,0.0,1.0,0.0,0.0,0.05718,0.00251,0.03685
4.6,0.13581,0.0,1.0,0.0,0.0,0.04683,0.00251,0.02911
4.7,0.10698,0.0,1.0,0.0,0.0,0.03814,0.00251,0.0231
4.8,0.08435,0.0,1.0,0.0,0.0,0.03092,0.00251,0.01815
4.9,0.06658,0.0,1.0,0.0,0.0,0.02513,0.00251,0.01422
5.0,0.05257,0.0,0.0,0.0,0.0,0.02096,0.00251,0.0114
5.1,0.04212,0.0,0.0,0.0,0.0,0.01734,0.00251,0.00915
5.2,0.03313,0.0,0.0,0.0,0.0,0.0141,0.00251,0.00717
5.3,0.02623,0.0,0.0,0.0,0.0,0.01186,0.00251,0.00583
5.4,0.02061,0.0,0.0,0.0,0.0,0.00989,0.00251,0.00462
5.5,0.01612,0.0,0.0,0.0,0.0,0.00826,0.00251,0.00376
5.6,0.01235,0.0,0.0,0.0,0.0,0.00691,0.00251,0.00299
5.7,0.00959,0.0,0.0,0.0,0.0,0.0057,0.00251,0.00243
5.8,0.00734,0.0,0.0,0.0,0.0,0.00473,0.00251,0.00206
5.9,0.00541,0.0,0.0,0.0,0.0,0.00382,0.00251,0.00171
6.0,0.00429,0.0,0.0,0.0,0.0,0.00329,0.00251,0.00143
6.1,0.00364,0.0,0.0,0.0,0.0,0.00296,0.00251,0.00128
6.2,0.00307,0.0,0.0,0.0,0.0,0.00268,0.00249,0.00117
6.3,0.00276,0.0,0.0,0.0,0.0,0.00255,0.00247,0.00109
6.4,0.00262,0.0,0.0,0.0,0.0,0.00252,0.00247,0.00109
6.5,0.00257,0.0,0.0,0.0,0.0,0.0025,0.00246,0.00109
6.6,0.00252,0.0,0.0,0.0,0.0,0.00246,0.00242,0.00106
6.7,0.00239,0.0,0.0,0.0,0.0,0.00237,0.00235,0.00104
6.8,0.00201,0.0,0.0,0.0,0.0,0.002,0.00199,9.1E-4
6.9,0.0014,0.0,0.0,0.0,0.0,0.00139,0.00139,6.7E-4
7.0,0.00109,0.0,0.0,0.0,0.0,0.00108,0.00108,5.0E-4
7.1,4.3E-4,0.0,0.0,0.0,0.0,4.3E-4,4.3E-4,2.1E-4
7.2,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,0.0
7.3,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,0.0
7.4,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
