Origin Time (epoch ms),ComCat Event ID,Magnitude,Latitude,Longitude,Depth (km)
1717619514370,ci40615479,1.88,32.403168,-115.09883,11.63
1717592880620,ci40614903,2.31,32.427666,-115.175,13.09
1717589673320,ci40614847,2.58,32.419,-115.189835,11.19
