Origin Time (epoch ms),ComCat Event ID,Magnitude,Latitude,Longitude,Depth (km)
1591241145670,ci39463240,1.12,36.152832,-117.968,2.24
1591239178270,ci39463088,1.74,36.146168,-117.986,2.13
1591238632530,ci39463032,1.32,36.16617,-117.93,10.92
1591238567250,ci39463024,2.19,36.14683,-117.98,2.77
1591237963840,ci39462944,2.4,36.145832,-117.9815,2.48
1591237954080,ci39462936,1.52,36.15,-117.97417,2.95
