
X-Axis: Magnitude
Y-Axis: 1 Month Cumulative Number
Number of Data Sets: 9


DATASET #1

     Name: Mean
   Points: 66
     Info: 

Data[x,y]:
2.5	  2.36111
2.6	  1.87734
2.7	  1.49031
2.8	  1.18447
2.9	  0.94075
3.0	  0.74541
3.1	  0.59178
3.2	  0.46959
3.3	  0.37364
3.4	  0.29788
3.5	  0.23671
3.6	  0.18764
3.7	  0.14767
3.8	  0.11697
3.9	  0.09287
4.0	  0.07369
4.1	  0.05845
4.2	  0.04634
4.3	  0.03689
4.4	  0.02904
4.5	  0.02294
4.6	  0.01848
4.7	  0.01452
4.8	  0.01137
4.9	  0.00916
5.0	  0.00732
5.1	  0.00566
5.2	  0.0043
5.3	  0.00336
5.4	  0.00254
5.5	  0.00195
5.6	  0.00144
5.7	  0.00109
5.8	  7.7E-4
5.9	  5.1E-4
6.0	  3.0E-4
6.1	  1.9E-4
6.2	  8.0E-5
6.3	  7.0E-5
6.4	  6.0E-5
6.5	  3.0E-5
6.6	  3.0E-5
6.7	  3.0E-5
6.8	  3.0E-5
6.9	  2.0E-5
7.0	  1.0E-5
7.1	  0.0
7.2	  0.0
7.3	  0.0
7.4	  0.0
7.5	  0.0
7.6	  0.0
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #2

     Name: 2.5%,97.5%
   Points: 66
     Info: 

Data[x,y]:
2.5	  0.0
2.6	  0.0
2.7	  0.0
2.8	  0.0
2.9	  0.0
3.0	  0.0
3.1	  0.0
3.2	  0.0
3.3	  0.0
3.4	  0.0
3.5	  0.0
3.6	  0.0
3.7	  0.0
3.8	  0.0
3.9	  0.0
4.0	  0.0
4.1	  0.0
4.2	  0.0
4.3	  0.0
4.4	  0.0
4.5	  0.0
4.6	  0.0
4.7	  0.0
4.8	  0.0
4.9	  0.0
5.0	  0.0
5.1	  0.0
5.2	  0.0
5.3	  0.0
5.4	  0.0
5.5	  0.0
5.6	  0.0
5.7	  0.0
5.8	  0.0
5.9	  0.0
6.0	  0.0
6.1	  0.0
6.2	  0.0
6.3	  0.0
6.4	  0.0
6.5	  0.0
6.6	  0.0
6.7	  0.0
6.8	  0.0
6.9	  0.0
7.0	  0.0
7.1	  0.0
7.2	  0.0
7.3	  0.0
7.4	  0.0
7.5	  0.0
7.6	  0.0
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #3

     Name: null
   Points: 66
     Info: 

Data[x,y]:
2.5	  9.0
2.6	  7.0
2.7	  6.0
2.8	  5.0
2.9	  4.0
3.0	  4.0
3.1	  3.0
3.2	  3.0
3.3	  2.0
3.4	  2.0
3.5	  2.0
3.6	  2.0
3.7	  1.0
3.8	  1.0
3.9	  1.0
4.0	  1.0
4.1	  1.0
4.2	  1.0
4.3	  1.0
4.4	  0.0
4.5	  0.0
4.6	  0.0
4.7	  0.0
4.8	  0.0
4.9	  0.0
5.0	  0.0
5.1	  0.0
5.2	  0.0
5.3	  0.0
5.4	  0.0
5.5	  0.0
5.6	  0.0
5.7	  0.0
5.8	  0.0
5.9	  0.0
6.0	  0.0
6.1	  0.0
6.2	  0.0
6.3	  0.0
6.4	  0.0
6.5	  0.0
6.6	  0.0
6.7	  0.0
6.8	  0.0
6.9	  0.0
7.0	  0.0
7.1	  0.0
7.2	  0.0
7.3	  0.0
7.4	  0.0
7.5	  0.0
7.6	  0.0
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #4

     Name: Median
   Points: 66
     Info: 

Data[x,y]:
2.5	  1.0
2.6	  1.0
2.7	  1.0
2.8	  1.0
2.9	  0.0
3.0	  0.0
3.1	  0.0
3.2	  0.0
3.3	  0.0
3.4	  0.0
3.5	  0.0
3.6	  0.0
3.7	  0.0
3.8	  0.0
3.9	  0.0
4.0	  0.0
4.1	  0.0
4.2	  0.0
4.3	  0.0
4.4	  0.0
4.5	  0.0
4.6	  0.0
4.7	  0.0
4.8	  0.0
4.9	  0.0
5.0	  0.0
5.1	  0.0
5.2	  0.0
5.3	  0.0
5.4	  0.0
5.5	  0.0
5.6	  0.0
5.7	  0.0
5.8	  0.0
5.9	  0.0
6.0	  0.0
6.1	  0.0
6.2	  0.0
6.3	  0.0
6.4	  0.0
6.5	  0.0
6.6	  0.0
6.7	  0.0
6.8	  0.0
6.9	  0.0
7.0	  0.0
7.1	  0.0
7.2	  0.0
7.3	  0.0
7.4	  0.0
7.5	  0.0
7.6	  0.0
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #5

     Name: Mode
   Points: 66
     Info: 

Data[x,y]:
2.5	  1.0
2.6	  0.0
2.7	  0.0
2.8	  0.0
2.9	  0.0
3.0	  0.0
3.1	  0.0
3.2	  0.0
3.3	  0.0
3.4	  0.0
3.5	  0.0
3.6	  0.0
3.7	  0.0
3.8	  0.0
3.9	  0.0
4.0	  0.0
4.1	  0.0
4.2	  0.0
4.3	  0.0
4.4	  0.0
4.5	  0.0
4.6	  0.0
4.7	  0.0
4.8	  0.0
4.9	  0.0
5.0	  0.0
5.1	  0.0
5.2	  0.0
5.3	  0.0
5.4	  0.0
5.5	  0.0
5.6	  0.0
5.7	  0.0
5.8	  0.0
5.9	  0.0
6.0	  0.0
6.1	  0.0
6.2	  0.0
6.3	  0.0
6.4	  0.0
6.5	  0.0
6.6	  0.0
6.7	  0.0
6.8	  0.0
6.9	  0.0
7.0	  0.0
7.1	  0.0
7.2	  0.0
7.3	  0.0
7.4	  0.0
7.5	  0.0
7.6	  0.0
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #6

     Name: 1 mo Prob
   Points: 66
     Info: 

Data[x,y]:
2.5	  0.73403
2.6	  0.65725
2.7	  0.57937
2.8	  0.50295
2.9	  0.43196
3.0	  0.36559
3.1	  0.30711
3.2	  0.25612
3.3	  0.21289
3.4	  0.17607
3.5	  0.14488
3.6	  0.11862
3.7	  0.09632
3.8	  0.078
3.9	  0.06329
4.0	  0.05142
4.1	  0.04144
4.2	  0.03335
4.3	  0.02709
4.4	  0.02192
4.5	  0.01754
4.6	  0.01418
4.7	  0.01137
4.8	  0.00894
4.9	  0.00732
5.0	  0.00591
5.1	  0.00461
5.2	  0.0036
5.3	  0.00286
5.4	  0.00217
5.5	  0.00165
5.6	  0.00126
5.7	  9.3E-4
5.8	  6.7E-4
5.9	  4.5E-4
6.0	  2.8E-4
6.1	  1.9E-4
6.2	  8.0E-5
6.3	  7.0E-5
6.4	  6.0E-5
6.5	  3.0E-5
6.6	  3.0E-5
6.7	  3.0E-5
6.8	  3.0E-5
6.9	  2.0E-5
7.0	  1.0E-5
7.1	  0.0
7.2	  0.0
7.3	  0.0
7.4	  0.0
7.5	  0.0
7.6	  0.0
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #7

Name: 95% Conf
Num Points: 66
Info: 

X, Y Data:
2.5	0.73403	[0.7312774	0.73676455]
2.6	0.65725	[0.65429723	0.6601907]
2.7	0.57937	[0.5763023	0.5824316]
2.8	0.50295	[0.49984598	0.5060538]
2.9	0.43196	[0.4288875	0.43503776]
3.0	0.36559	[0.36260527	0.36858508]
3.1	0.30711	[0.30425334	0.30998152]
3.2	0.25612	[0.25341904	0.25883973]
3.3	0.21289	[0.21035889	0.21544321]
3.4	0.17607	[0.17371677	0.17844817]
3.5	0.14488	[0.14270708	0.14708027]
3.6	0.11862	[0.116625585	0.12064379]
3.7	0.09632	[0.094501905	0.09816919]
3.8	0.078	[0.076349065	0.07968345]
3.9	0.06329	[0.06179264	0.06482103]
4.0	0.05142	[0.050063353	0.05281124]
4.1	0.04144	[0.040217277	0.042698096]
4.2	0.03335	[0.032250028	0.034485985]
4.3	0.02709	[0.026096882	0.028119631]
4.4	0.02192	[0.021025762	0.02285117]
4.5	0.01754	[0.01673982	0.018377475]
4.6	0.01418	[0.0134607535	0.014936826]
4.7	0.01137	[0.010726525	0.012051301]
4.8	0.00894	[0.00837032	0.00954773]
4.9	0.00732	[0.0068054334	0.007872777]
5.0	0.00591	[0.005448735	0.006409625]
5.1	0.00461	[0.004203975	0.005054538]
5.2	0.0036	[0.0032426296	0.0039960216]
5.3	0.00286	[0.0025428499	0.0032159209]
5.4	0.00217	[0.0018954147	0.0024834948]
5.5	0.00165	[0.0014122424	0.0019268041]
5.6	0.00126	[0.0010538938	0.001505292]
5.7	9.3E-4	[7.5478293E-4	0.0011445697]
5.8	6.7E-4	[5.232575E-4	8.562931E-4]
5.9	4.5E-4	[3.3207235E-4	6.077521E-4]
6.0	2.8E-4	[1.8965195E-4	4.1056133E-4]
6.1	1.9E-4	[1.1774775E-4	3.0284515E-4]
6.2	8.0E-5	[3.7198402E-5	1.6448459E-4]
6.3	7.0E-5	[3.0673422E-5	1.5121036E-4]
6.4	6.0E-5	[2.4390289E-5	1.377361E-4]
6.5	3.0E-5	[7.747817E-6	9.559829E-5]
6.6	3.0E-5	[7.747817E-6	9.559829E-5]
6.7	3.0E-5	[7.747817E-6	9.559829E-5]
6.8	3.0E-5	[7.747817E-6	9.559829E-5]
6.9	2.0E-5	[3.4641096E-6	8.066479E-5]
7.0	1.0E-5	[5.219861E-7	6.4949265E-5]
7.1	0.0	[0.0	4.7892154E-5]
7.2	0.0	[0.0	4.7892154E-5]
7.3	0.0	[0.0	4.7892154E-5]
7.4	0.0	[0.0	4.7892154E-5]
7.5	0.0	[0.0	4.7892154E-5]
7.6	0.0	[0.0	4.7892154E-5]
7.7	0.0	[0.0	4.7892154E-5]
7.8	0.0	[0.0	4.7892154E-5]
7.9	0.0	[0.0	4.7892154E-5]
8.0	0.0	[0.0	4.7892154E-5]
8.1	0.0	[0.0	4.7892154E-5]
8.2	0.0	[0.0	4.7892154E-5]
8.3	0.0	[0.0	4.7892154E-5]
8.4	0.0	[0.0	0.0]
8.5	0.0	[0.0	0.0]
8.6	0.0	[0.0	0.0]
8.7	0.0	[0.0	0.0]
8.8	0.0	[0.0	0.0]
8.9	0.0	[0.0	0.0]
9.0	0.0	[0.0	0.0]



DATASET #8

     Name: Supra
   Points: 66
     Info: 

Data[x,y]:
2.5	  6.0E-5
2.6	  6.0E-5
2.7	  6.0E-5
2.8	  6.0E-5
2.9	  6.0E-5
3.0	  6.0E-5
3.1	  6.0E-5
3.2	  6.0E-5
3.3	  6.0E-5
