Time (days),ComCat Data
16.349213,145.0
16.397158,145.0
16.445103,145.0
16.493048,145.0
16.540993,145.0
16.588938,145.0
16.636883,145.0
16.684828,145.0
16.732773,146.0
16.780718,146.0
16.828663,146.0
16.876608,146.0
16.924551,146.0
16.972496,146.0
17.020441,146.0
17.068386,146.0
17.116331,146.0
17.164276,146.0
17.212221,146.0
17.260166,146.0
17.308111,146.0
17.356056,146.0
17.404001,146.0
17.451946,146.0
17.499891,146.0
17.547836,146.0
17.595781,146.0
17.643726,146.0
17.691671,146.0
17.739614,146.0
17.78756,146.0
17.835505,146.0
17.88345,146.0
17.931395,146.0
17.97934,146.0
18.027285,147.0
18.07523,147.0
18.123175,147.0
18.17112,147.0
18.219065,147.0
18.26701,147.0
18.314955,147.0
18.3629,148.0
18.410845,148.0
18.45879,148.0
18.506733,148.0
18.554678,148.0
18.602623,148.0
18.650568,148.0
18.698513,148.0
18.746458,148.0
18.794403,148.0
18.842348,148.0
18.890293,148.0
18.938238,148.0
18.986183,148.0
19.034128,148.0
19.082073,148.0
19.130018,148.0
19.177963,148.0
19.225908,148.0
19.273851,148.0
19.321796,148.0
19.369741,148.0
19.417686,148.0
19.465631,148.0
19.513577,148.0
19.561522,148.0
19.609467,148.0
19.657412,148.0
19.705357,148.0
19.753302,148.0
19.801247,148.0
19.849192,148.0
19.897137,148.0
19.945082,148.0
19.993027,148.0
20.040972,148.0
20.088915,148.0
20.13686,148.0
20.184805,148.0
20.23275,148.0
20.280695,148.0
20.32864,148.0
20.376585,148.0
20.42453,148.0
20.472475,148.0
20.52042,148.0
20.568365,148.0
20.61631,148.0
20.664255,148.0
20.7122,148.0
20.760145,148.0
20.80809,148.0
20.856033,148.0
20.903978,148.0
20.951923,148.0
20.999868,148.0
21.047813,148.0
21.095758,148.0
21.143703,148.0
21.191648,148.0
21.239594,148.0
21.287539,148.0
21.335484,148.0
21.383429,148.0
21.431374,148.0
21.479319,148.0
21.527264,148.0
21.575209,148.0
21.623154,148.0
21.671097,148.0
21.719042,148.0
21.766987,148.0
21.814932,148.0
21.862877,148.0
21.910822,148.0
21.958767,148.0
22.006712,148.0
22.054657,148.0
22.102602,148.0
22.150547,148.0
22.198492,148.0
22.246437,148.0
22.294382,149.0
22.342327,149.0
22.390272,149.0
22.438215,149.0
22.48616,149.0
22.534105,149.0
22.58205,149.0
22.629995,149.0
22.67794,149.0
22.725885,149.0
22.77383,149.0
22.821775,149.0
22.86972,149.0
22.917665,149.0
22.96561,149.0
23.013556,149.0
23.0615,149.0
23.109446,149.0
23.15739,149.0
23.205334,149.0
23.253279,149.0
23.301224,149.0
23.349169,149.0
23.397114,149.0
23.445059,149.0
23.493004,149.0
23.540949,149.0
23.588894,149.0
23.636839,150.0
23.684784,151.0
23.732729,151.0
23.780674,151.0
23.828619,151.0
23.876564,151.0
23.92451,151.0
