Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,2.48434,0.0,7.0,2.0,1.0,0.80094,3.6E-4,1.47342
2.6,1.97497,0.0,6.0,1.0,1.0,0.72699,3.6E-4,1.17112
2.7,1.56979,0.0,5.0,1.0,0.0,0.64606,3.6E-4,0.9309
2.8,1.24593,0.0,4.0,1.0,0.0,0.56614,3.6E-4,0.73939
2.9,0.98931,0.0,4.0,0.0,0.0,0.48898,3.6E-4,0.58675
3.0,0.78463,0.0,3.0,0.0,0.0,0.41622,3.6E-4,0.46567
3.1,0.62359,0.0,3.0,0.0,0.0,0.35181,3.6E-4,0.37084
3.2,0.49525,0.0,2.0,0.0,0.0,0.29278,3.6E-4,0.29441
3.3,0.39235,0.0,2.0,0.0,0.0,0.24246,3.6E-4,0.23322
3.4,0.31302,0.0,2.0,0.0,0.0,0.20033,3.6E-4,0.18599
3.5,0.24956,0.0,2.0,0.0,0.0,0.1646,3.6E-4,0.14817
3.6,0.19832,0.0,1.0,0.0,0.0,0.13443,3.6E-4,0.11819
3.7,0.1576,0.0,1.0,0.0,0.0,0.10956,3.6E-4,0.09322
3.8,0.1257,0.0,1.0,0.0,0.0,0.08951,3.6E-4,0.07456
3.9,0.09958,0.0,1.0,0.0,0.0,0.07194,3.6E-4,0.05878
4.0,0.07902,0.0,1.0,0.0,0.0,0.05803,3.6E-4,0.0465
4.1,0.06274,0.0,1.0,0.0,0.0,0.04704,3.6E-4,0.03706
4.2,0.0497,0.0,1.0,0.0,0.0,0.03787,3.6E-4,0.02935
4.3,0.03948,0.0,1.0,0.0,0.0,0.03072,3.6E-4,0.02339
4.4,0.03115,0.0,0.0,0.0,0.0,0.02436,3.6E-4,0.01834
4.5,0.02477,0.0,0.0,0.0,0.0,0.01953,3.6E-4,0.01462
4.6,0.01986,0.0,0.0,0.0,0.0,0.01568,3.6E-4,0.01168
4.7,0.01597,0.0,0.0,0.0,0.0,0.0127,3.6E-4,0.00948
4.8,0.01273,0.0,0.0,0.0,0.0,0.0102,3.6E-4,0.00746
4.9,0.0101,0.0,0.0,0.0,0.0,0.00813,3.6E-4,0.00591
5.0,0.00792,0.0,0.0,0.0,0.0,0.00642,3.6E-4,0.00451
5.1,0.00611,0.0,0.0,0.0,0.0,0.00503,3.6E-4,0.00345
5.2,0.00481,0.0,0.0,0.0,0.0,0.00397,3.6E-4,0.00268
5.3,0.00382,0.0,0.0,0.0,0.0,0.0032,3.6E-4,0.00211
5.4,0.00303,0.0,0.0,0.0,0.0,0.00254,3.6E-4,0.00174
5.5,0.00232,0.0,0.0,0.0,0.0,0.00191,3.6E-4,0.00129
5.6,0.00176,0.0,0.0,0.0,0.0,0.00151,3.6E-4,0.00104
5.7,0.00139,0.0,0.0,0.0,0.0,0.00121,3.6E-4,8.2E-4
5.8,0.00108,0.0,0.0,0.0,0.0,9.6E-4,3.6E-4,6.5E-4
5.9,7.6E-4,0.0,0.0,0.0,0.0,7.0E-4,3.6E-4,4.7E-4
6.0,6.7E-4,0.0,0.0,0.0,0.0,6.3E-4,3.6E-4,4.2E-4
6.1,6.1E-4,0.0,0.0,0.0,0.0,5.8E-4,3.5E-4,3.8E-4
6.2,4.0E-4,0.0,0.0,0.0,0.0,3.9E-4,2.2E-4,2.4E-4
6.3,3.2E-4,0.0,0.0,0.0,0.0,3.1E-4,2.0E-4,1.9E-4
6.4,2.9E-4,0.0,0.0,0.0,0.0,2.8E-4,2.0E-4,1.7E-4
6.5,1.8E-4,0.0,0.0,0.0,0.0,1.7E-4,1.2E-4,8.0E-5
6.6,1.2E-4,0.0,0.0,0.0,0.0,1.2E-4,9.0E-5,6.0E-5
6.7,1.1E-4,0.0,0.0,0.0,0.0,1.1E-4,9.0E-5,5.0E-5
6.8,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,9.0E-5,5.0E-5
6.9,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,2.0E-5,1.0E-5
