Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,5.04834,0.0,13.0,3.0,2.0,0.93556,6.6E-4,2.53892
2.6,4.00883,0.0,11.0,2.0,2.0,0.89017,6.6E-4,2.01712
2.7,3.18183,0.0,9.0,2.0,1.0,0.82893,6.6E-4,1.60212
2.8,2.52703,0.0,8.0,1.0,1.0,0.75899,6.6E-4,1.27267
2.9,2.00802,0.0,7.0,1.0,0.0,0.68234,6.6E-4,1.01117
3.0,1.59464,0.0,6.0,1.0,0.0,0.60273,6.6E-4,0.80328
3.1,1.26616,0.0,5.0,1.0,0.0,0.52361,6.6E-4,0.63791
3.2,1.00565,0.0,4.0,0.0,0.0,0.44835,6.6E-4,0.50626
3.3,0.79735,0.0,3.0,0.0,0.0,0.38002,6.6E-4,0.40126
3.4,0.63413,0.0,3.0,0.0,0.0,0.31963,6.6E-4,0.31968
3.5,0.50497,0.0,3.0,0.0,0.0,0.2672,6.6E-4,0.25464
3.6,0.40212,0.0,2.0,0.0,0.0,0.22188,6.6E-4,0.20363
3.7,0.31933,0.0,2.0,0.0,0.0,0.18331,6.6E-4,0.16093
3.8,0.25319,0.0,2.0,0.0,0.0,0.15057,6.6E-4,0.12808
3.9,0.20171,0.0,1.0,0.0,0.0,0.12286,6.6E-4,0.10162
4.0,0.16023,0.0,1.0,0.0,0.0,0.10015,6.6E-4,0.08075
4.1,0.12668,0.0,1.0,0.0,0.0,0.08139,6.6E-4,0.06419
4.2,0.10037,0.0,1.0,0.0,0.0,0.06562,6.6E-4,0.05076
4.3,0.07991,0.0,1.0,0.0,0.0,0.0534,6.6E-4,0.04054
4.4,0.06317,0.0,1.0,0.0,0.0,0.0429,6.6E-4,0.03188
4.5,0.05044,0.0,1.0,0.0,0.0,0.03462,6.6E-4,0.0255
4.6,0.04035,0.0,1.0,0.0,0.0,0.02815,6.6E-4,0.02046
4.7,0.03229,0.0,0.0,0.0,0.0,0.02284,6.6E-4,0.01633
4.8,0.02564,0.0,0.0,0.0,0.0,0.0183,6.6E-4,0.01278
4.9,0.02031,0.0,0.0,0.0,0.0,0.01477,6.6E-4,0.01016
5.0,0.01608,0.0,0.0,0.0,0.0,0.01194,6.6E-4,0.00795
5.1,0.01259,0.0,0.0,0.0,0.0,0.0095,6.6E-4,0.00617
5.2,0.0098,0.0,0.0,0.0,0.0,0.00745,6.6E-4,0.00479
5.3,0.00769,0.0,0.0,0.0,0.0,0.00598,6.6E-4,0.00376
5.4,0.00607,0.0,0.0,0.0,0.0,0.00481,6.6E-4,0.00308
5.5,0.00471,0.0,0.0,0.0,0.0,0.00372,6.6E-4,0.00241
5.6,0.0036,0.0,0.0,0.0,0.0,0.00296,6.6E-4,0.00191
5.7,0.0027,0.0,0.0,0.0,0.0,0.00227,6.6E-4,0.00139
