Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,0.24907,0.0,2.0,0.0,0.0,0.10904,1.0E-5,0.10561
2.6,0.19924,0.0,1.0,0.0,0.0,0.09154,1.0E-5,0.08451
2.7,0.15816,0.0,1.0,0.0,0.0,0.07582,1.0E-5,0.06717
2.8,0.12519,0.0,1.0,0.0,0.0,0.06247,1.0E-5,0.05359
2.9,0.09984,0.0,1.0,0.0,0.0,0.0519,1.0E-5,0.04321
3.0,0.0789,0.0,1.0,0.0,0.0,0.04235,1.0E-5,0.03398
3.1,0.06292,0.0,1.0,0.0,0.0,0.03473,1.0E-5,0.02708
3.2,0.04967,0.0,1.0,0.0,0.0,0.0281,1.0E-5,0.02126
3.3,0.0395,0.0,0.0,0.0,0.0,0.02277,1.0E-5,0.01682
3.4,0.03121,0.0,0.0,0.0,0.0,0.01846,1.0E-5,0.01338
3.5,0.02421,0.0,0.0,0.0,0.0,0.01477,1.0E-5,0.01052
3.6,0.0194,0.0,0.0,0.0,0.0,0.01198,1.0E-5,0.00823
3.7,0.01522,0.0,0.0,0.0,0.0,0.00962,1.0E-5,0.00658
3.8,0.01211,0.0,0.0,0.0,0.0,0.00797,1.0E-5,0.0053
3.9,0.00949,0.0,0.0,0.0,0.0,0.00636,1.0E-5,0.00408
4.0,0.00751,0.0,0.0,0.0,0.0,0.00506,1.0E-5,0.00317
4.1,0.00592,0.0,0.0,0.0,0.0,0.00414,1.0E-5,0.0025
4.2,0.0046,0.0,0.0,0.0,0.0,0.0032,1.0E-5,0.00192
4.3,0.00354,0.0,0.0,0.0,0.0,0.00248,1.0E-5,0.0015
4.4,0.0027,0.0,0.0,0.0,0.0,0.00197,1.0E-5,0.00117
4.5,0.00221,0.0,0.0,0.0,0.0,0.00164,1.0E-5,9.7E-4
4.6,0.00177,0.0,0.0,0.0,0.0,0.00132,1.0E-5,7.5E-4
4.7,0.00143,0.0,0.0,0.0,0.0,0.00109,1.0E-5,6.2E-4
4.8,0.00114,0.0,0.0,0.0,0.0,9.0E-4,1.0E-5,5.2E-4
4.9,9.8E-4,0.0,0.0,0.0,0.0,7.5E-4,1.0E-5,4.5E-4
5.0,8.0E-4,0.0,0.0,0.0,0.0,6.3E-4,1.0E-5,3.9E-4
5.1,6.6E-4,0.0,0.0,0.0,0.0,5.2E-4,1.0E-5,3.2E-4
5.2,4.8E-4,0.0,0.0,0.0,0.0,4.0E-4,1.0E-5,2.4E-4
5.3,3.7E-4,0.0,0.0,0.0,0.0,2.9E-4,1.0E-5,1.9E-4
5.4,3.2E-4,0.0,0.0,0.0,0.0,2.6E-4,1.0E-5,1.6E-4
5.5,2.6E-4,0.0,0.0,0.0,0.0,2.1E-4,1.0E-5,1.2E-4
5.6,2.1E-4,0.0,0.0,0.0,0.0,1.7E-4,1.0E-5,1.1E-4
5.7,1.2E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-5,8.0E-5
5.8,1.0E-4,0.0,0.0,0.0,0.0,9.0E-5,1.0E-5,7.0E-5
5.9,9.0E-5,0.0,0.0,0.0,0.0,8.0E-5,1.0E-5,6.0E-5
6.0,7.0E-5,0.0,0.0,0.0,0.0,7.0E-5,1.0E-5,4.0E-5
6.1,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,1.0E-5,2.0E-5
6.2,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,1.0E-5,2.0E-5
6.3,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,1.0E-5,2.0E-5
6.4,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,1.0E-5,2.0E-5
6.5,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0,0.0
6.6,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0,0.0
6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
