Origin Time (epoch ms),ComCat Event ID,Magnitude,Latitude,Longitude,Depth (km)
1741625311340,ci41076424,1.6,34.148,-118.3665,17.52
1741603464400,ci41076112,0.87,34.0455,-118.36933,10.43
1741559553940,ci41075760,1.25,34.155666,-118.36367,16.55
1741410481270,ci41074352,0.68,34.010834,-118.7895,11.97
1741357646270,ci41073888,1.08,34.039833,-118.68166,12.22
1741351624960,ci41073856,1.2,33.982,-118.36916,7.78
1741260365420,ci41073008,1.12,34.15867,-118.36,15.84
1741259295870,ci41073000,0.84,34.157665,-118.369,16.43
1741166412470,ci41071648,1.0,34.151833,-118.35817,16.57
1741156043570,ci41071600,1.8,34.157166,-118.35616,16.11
1741140106500,ci41071440,1.05,34.1535,-118.357834,17.78
1741121187880,ci41071064,1.28,34.15867,-118.3705,16.96
1741120149160,ci41071048,1.53,34.137665,-118.523834,7.72
1741066969280,ci41070696,1.32,34.15383,-118.35733,16.52
1741065025630,ci41070680,1.65,34.544834,-118.1715,10.81
1741059723790,ci41070648,1.31,34.153667,-118.362,16.64
1741055932760,ci41070632,1.39,34.150333,-118.35817,16.41
1741006502820,ci41070224,1.4,34.15167,-118.3485,16.19
1741005536720,ci41070216,1.19,34.151333,-118.35083,16.84
1741000918610,ci41070200,1.27,34.153168,-118.354,16.84
1740986456160,ci41070168,1.51,33.995,-118.40083,8.06
1740982986110,ci41070160,1.14,34.1535,-118.356834,16.16
1740982728950,ci41070152,1.14,34.1565,-118.36083,17.27
1740982703610,ci37541805,0.83,34.155334,-118.3605,16.76
1740982543940,ci41070144,1.46,34.156166,-118.35616,16.67
1740982509770,ci37541829,1.69,34.140835,-118.354,16.78
1740982506390,ci41070136,1.69,34.162334,-118.36034,15.74
1740982504610,ci37541837,1.46,34.156,-118.364334,16.24
1740982496380,ci37541813,1.65,34.1535,-118.35817,15.39
1740982491520,ci41070128,1.82,34.152832,-118.356834,16.38
