Time (days),ComCat Data
0.0,0.0
0.01708539,9.0
0.03417078,9.0
0.05125617,10.0
0.06834156,10.0
0.08542695,10.0
0.10251234,10.0
0.119597726,10.0
0.13668312,10.0
0.15376851,10.0
0.1708539,10.0
0.18793929,10.0
0.20502467,10.0
0.22211006,11.0
0.23919545,11.0
0.25628084,11.0
0.27336624,12.0
0.29045162,13.0
0.30753702,13.0
0.3246224,13.0
0.3417078,13.0
0.35879317,13.0
0.37587857,13.0
0.39296398,13.0
0.41004935,13.0
0.42713475,13.0
0.44422013,13.0
0.46130553,13.0
0.4783909,13.0
0.4954763,13.0
0.5125617,13.0
0.52964705,13.0
0.5467325,13.0
0.56381786,13.0
0.58090323,13.0
0.59798867,13.0
0.61507404,13.0
0.6321594,13.0
0.6492448,13.0
0.6663302,13.0
0.6834156,13.0
0.70050097,13.0
0.71758634,13.0
0.7346718,13.0
0.75175714,13.0
0.7688425,13.0
0.78592795,13.0
0.8030133,13.0
0.8200987,13.0
0.8371841,13.0
0.8542695,14.0
0.8713549,14.0
0.88844025,14.0
0.9055257,15.0
0.92261106,15.0
0.93969643,15.0
0.9567818,16.0
0.97386724,16.0
0.9909526,17.0
1.008038,17.0
1.0251234,17.0
1.0422088,17.0
1.0592941,17.0
1.0763795,17.0
1.093465,17.0
1.1105503,17.0
1.1276357,17.0
1.1447212,17.0
1.1618065,17.0
1.1788919,17.0
1.1959773,17.0
1.2130626,17.0
1.2301481,17.0
1.2472334,17.0
1.2643188,17.0
1.2814043,17.0
1.2984896,17.0
1.315575,17.0
1.3326604,17.0
1.3497458,17.0
1.3668312,17.0
1.3839166,17.0
1.4010019,17.0
1.4180874,17.0
1.4351727,17.0
1.4522581,17.0
1.4693435,17.0
1.4864289,17.0
1.5035143,17.0
1.5205997,17.0
1.537685,17.0
1.5547705,17.0
1.5718559,17.0
1.5889412,17.0
1.6060266,18.0
1.6231121,19.0
1.6401974,19.0
1.6572828,19.0
1.6743681,19.0
1.6914536,19.0
1.708539,19.0
1.7256243,19.0
1.7427098,19.0
1.7597952,19.0
1.7768805,19.0
1.7939659,19.0
1.8110514,19.0
1.8281367,20.0
1.8452221,20.0
1.8623074,20.0
1.8793929,20.0
1.8964783,20.0
1.9135636,20.0
1.930649,20.0
1.9477345,20.0
1.9648198,20.0
1.9819052,20.0
1.9989907,20.0
2.016076,21.0
2.0331614,21.0
2.0502467,21.0
2.0673323,21.0
2.0844176,21.0
2.101503,21.0
2.1185882,21.0
2.1356738,22.0
2.152759,22.0
2.1698444,22.0
2.18693,22.0
2.2040153,22.0
2.2211006,22.0
2.2381861,22.0
2.2552714,22.0
2.2723567,22.0
2.2894423,22.0
2.3065276,22.0
2.323613,22.0
2.3406985,22.0
2.3577838,22.0
2.374869,22.0
2.3919547,22.0
2.40904,22.0
2.4261253,22.0
2.4432108,22.0
2.4602962,22.0
2.4773815,22.0
2.4944668,22.0
2.5115523,22.0
2.5286376,22.0
2.545723,22.0
2.5628085,22.0
2.5798938,22.0
2.5969791,22.0
2.6140647,22.0
2.63115,22.0
2.6482353,22.0
2.6653209,22.0
2.6824062,22.0
2.6994915,22.0
2.716577,22.0
2.7336624,22.0
2.7507477,22.0
2.7678332,22.0
2.7849185,22.0
2.8020039,22.0
2.8190894,22.0
2.8361747,22.0
2.85326,22.0
2.8703454,22.0
