Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,0.43776,0.0,1.0,0.0,0.0,0.03169,5.0E-5,0.02733
2.6,0.34825,0.0,1.0,0.0,0.0,0.02581,5.0E-5,0.02179
2.7,0.27838,0.0,0.0,0.0,0.0,0.02082,5.0E-5,0.01744
2.8,0.22141,0.0,0.0,0.0,0.0,0.01728,5.0E-5,0.01421
2.9,0.17548,0.0,0.0,0.0,0.0,0.01384,5.0E-5,0.01115
3.0,0.1391,0.0,0.0,0.0,0.0,0.01139,5.0E-5,0.00902
3.1,0.11025,0.0,0.0,0.0,0.0,0.00935,5.0E-5,0.00723
3.2,0.08807,0.0,0.0,0.0,0.0,0.00763,5.0E-5,0.0058
3.3,0.06985,0.0,0.0,0.0,0.0,0.00629,5.0E-5,0.00469
3.4,0.05489,0.0,0.0,0.0,0.0,0.00498,5.0E-5,0.0036
3.5,0.04338,0.0,0.0,0.0,0.0,0.00405,5.0E-5,0.00286
3.6,0.03458,0.0,0.0,0.0,0.0,0.00341,5.0E-5,0.00237
3.7,0.0278,0.0,0.0,0.0,0.0,0.00285,5.0E-5,0.00197
3.8,0.02212,0.0,0.0,0.0,0.0,0.00238,5.0E-5,0.00163
3.9,0.01759,0.0,0.0,0.0,0.0,0.00181,5.0E-5,0.00119
4.0,0.01396,0.0,0.0,0.0,0.0,0.00152,5.0E-5,9.6E-4
4.1,0.01116,0.0,0.0,0.0,0.0,0.0012,5.0E-5,7.1E-4
4.2,0.0088,0.0,0.0,0.0,0.0,9.0E-4,5.0E-5,5.2E-4
4.3,0.00662,0.0,0.0,0.0,0.0,7.4E-4,5.0E-5,3.6E-4
4.4,0.00527,0.0,0.0,0.0,0.0,6.6E-4,5.0E-5,3.0E-4
4.5,0.00414,0.0,0.0,0.0,0.0,5.4E-4,5.0E-5,2.1E-4
4.6,0.00326,0.0,0.0,0.0,0.0,4.1E-4,5.0E-5,1.3E-4
4.7,0.00256,0.0,0.0,0.0,0.0,3.4E-4,5.0E-5,1.2E-4
4.8,0.00198,0.0,0.0,0.0,0.0,2.8E-4,5.0E-5,1.1E-4
4.9,0.00165,0.0,0.0,0.0,0.0,2.5E-4,5.0E-5,1.0E-4
5.0,0.00127,0.0,0.0,0.0,0.0,1.8E-4,5.0E-5,9.0E-5
5.1,0.00102,0.0,0.0,0.0,0.0,1.7E-4,5.0E-5,7.0E-5
5.2,7.8E-4,0.0,0.0,0.0,0.0,1.6E-4,5.0E-5,7.0E-5
5.3,6.4E-4,0.0,0.0,0.0,0.0,1.5E-4,5.0E-5,6.0E-5
5.4,5.5E-4,0.0,0.0,0.0,0.0,1.4E-4,5.0E-5,6.0E-5
5.5,4.1E-4,0.0,0.0,0.0,0.0,1.3E-4,5.0E-5,5.0E-5
5.6,3.0E-4,0.0,0.0,0.0,0.0,1.3E-4,5.0E-5,5.0E-5
5.7,2.2E-4,0.0,0.0,0.0,0.0,1.1E-4,5.0E-5,4.0E-5
5.8,1.4E-4,0.0,0.0,0.0,0.0,9.0E-5,5.0E-5,3.0E-5
5.9,1.1E-4,0.0,0.0,0.0,0.0,7.0E-5,5.0E-5,3.0E-5
6.0,1.1E-4,0.0,0.0,0.0,0.0,7.0E-5,5.0E-5,3.0E-5
6.1,9.0E-5,0.0,0.0,0.0,0.0,6.0E-5,5.0E-5,3.0E-5
6.2,7.0E-5,0.0,0.0,0.0,0.0,5.0E-5,5.0E-5,3.0E-5
6.3,7.0E-5,0.0,0.0,0.0,0.0,5.0E-5,5.0E-5,3.0E-5
