Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,1.67083,0.0,5.0,0.0,0.0,0.49741,2.7E-4,0.51969
2.6,1.32593,0.0,4.0,0.0,0.0,0.42716,2.7E-4,0.4133
2.7,1.05275,0.0,4.0,0.0,0.0,0.36228,2.7E-4,0.32813
2.8,0.8375,0.0,3.0,0.0,0.0,0.3056,2.7E-4,0.26062
2.9,0.66413,0.0,3.0,0.0,0.0,0.25399,2.7E-4,0.20584
3.0,0.52818,0.0,2.0,0.0,0.0,0.21144,2.7E-4,0.16328
3.1,0.42164,0.0,2.0,0.0,0.0,0.17578,2.7E-4,0.12993
3.2,0.33337,0.0,2.0,0.0,0.0,0.14414,2.7E-4,0.10279
3.3,0.26553,0.0,2.0,0.0,0.0,0.11963,2.7E-4,0.08238
3.4,0.21188,0.0,1.0,0.0,0.0,0.09844,2.7E-4,0.06541
3.5,0.16856,0.0,1.0,0.0,0.0,0.08048,2.7E-4,0.05125
3.6,0.13381,0.0,1.0,0.0,0.0,0.06533,2.7E-4,0.04047
3.7,0.10611,0.0,1.0,0.0,0.0,0.05337,2.7E-4,0.03221
3.8,0.08369,0.0,1.0,0.0,0.0,0.04358,2.7E-4,0.02545
3.9,0.06623,0.0,1.0,0.0,0.0,0.03569,2.7E-4,0.02014
4.0,0.05228,0.0,1.0,0.0,0.0,0.02872,2.7E-4,0.01566
4.1,0.04154,0.0,0.0,0.0,0.0,0.02335,2.7E-4,0.01213
4.2,0.03319,0.0,0.0,0.0,0.0,0.01895,2.7E-4,0.0096
4.3,0.02656,0.0,0.0,0.0,0.0,0.01562,2.7E-4,0.00769
4.4,0.02128,0.0,0.0,0.0,0.0,0.01273,2.7E-4,0.006
4.5,0.0169,0.0,0.0,0.0,0.0,0.0105,2.7E-4,0.00479
4.6,0.01357,0.0,0.0,0.0,0.0,0.00861,2.7E-4,0.00395
4.7,0.01059,0.0,0.0,0.0,0.0,0.00688,2.7E-4,0.00319
4.8,0.00825,0.0,0.0,0.0,0.0,0.00551,2.7E-4,0.00261
4.9,0.00658,0.0,0.0,0.0,0.0,0.00453,2.7E-4,0.00214
5.0,0.00515,0.0,0.0,0.0,0.0,0.00365,2.7E-4,0.00166
5.1,0.00406,0.0,0.0,0.0,0.0,0.00292,2.7E-4,0.00141
5.2,0.00329,0.0,0.0,0.0,0.0,0.00244,2.7E-4,0.00115
5.3,0.00256,0.0,0.0,0.0,0.0,0.00196,2.7E-4,8.9E-4
5.4,0.00199,0.0,0.0,0.0,0.0,0.00164,2.7E-4,7.2E-4
5.5,0.00143,0.0,0.0,0.0,0.0,0.00122,2.7E-4,5.5E-4
5.6,0.00116,0.0,0.0,0.0,0.0,0.00101,2.7E-4,4.5E-4
5.7,8.9E-4,0.0,0.0,0.0,0.0,7.9E-4,2.7E-4,3.4E-4
5.8,6.6E-4,0.0,0.0,0.0,0.0,5.9E-4,2.7E-4,2.7E-4
5.9,4.7E-4,0.0,0.0,0.0,0.0,4.3E-4,2.7E-4,2.2E-4
6.0,3.9E-4,0.0,0.0,0.0,0.0,3.6E-4,2.7E-4,2.0E-4
6.1,3.4E-4,0.0,0.0,0.0,0.0,3.2E-4,2.7E-4,1.7E-4
6.2,3.0E-4,0.0,0.0,0.0,0.0,2.9E-4,2.6E-4,1.6E-4
6.3,1.5E-4,0.0,0.0,0.0,0.0,1.4E-4,1.2E-4,7.0E-5
6.4,1.3E-4,0.0,0.0,0.0,0.0,1.2E-4,1.2E-4,6.0E-5
6.5,9.0E-5,0.0,0.0,0.0,0.0,8.0E-5,8.0E-5,3.0E-5
6.6,8.0E-5,0.0,0.0,0.0,0.0,7.0E-5,7.0E-5,3.0E-5
6.7,8.0E-5,0.0,0.0,0.0,0.0,7.0E-5,7.0E-5,3.0E-5
6.8,6.0E-5,0.0,0.0,0.0,0.0,5.0E-5,5.0E-5,2.0E-5
6.9,6.0E-5,0.0,0.0,0.0,0.0,5.0E-5,5.0E-5,2.0E-5
7.0,6.0E-5,0.0,0.0,0.0,0.0,5.0E-5,5.0E-5,2.0E-5
7.1,6.0E-5,0.0,0.0,0.0,0.0,5.0E-5,5.0E-5,2.0E-5
7.2,3.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,1.0E-5
7.3,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,1.0E-5
7.4,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
7.5,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
