Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,0.32479,0.0,2.0,0.0,0.0,0.13483,6.0E-5,0.09671
2.6,0.25748,0.0,1.0,0.0,0.0,0.1105,6.0E-5,0.07628
2.7,0.20426,0.0,1.0,0.0,0.0,0.09079,6.0E-5,0.06065
2.8,0.16215,0.0,1.0,0.0,0.0,0.07433,6.0E-5,0.04839
2.9,0.12853,0.0,1.0,0.0,0.0,0.06042,6.0E-5,0.03827
3.0,0.10201,0.0,1.0,0.0,0.0,0.04893,6.0E-5,0.03035
3.1,0.08094,0.0,1.0,0.0,0.0,0.03987,6.0E-5,0.0241
3.2,0.06416,0.0,1.0,0.0,0.0,0.03232,6.0E-5,0.01918
3.3,0.05083,0.0,1.0,0.0,0.0,0.02634,6.0E-5,0.01517
3.4,0.04057,0.0,0.0,0.0,0.0,0.02155,6.0E-5,0.01218
3.5,0.03235,0.0,0.0,0.0,0.0,0.01745,6.0E-5,0.00947
3.6,0.02598,0.0,0.0,0.0,0.0,0.0144,6.0E-5,0.00774
3.7,0.02043,0.0,0.0,0.0,0.0,0.01181,6.0E-5,0.00631
3.8,0.01628,0.0,0.0,0.0,0.0,0.00968,6.0E-5,0.00504
3.9,0.01295,0.0,0.0,0.0,0.0,0.00798,6.0E-5,0.00408
4.0,0.01028,0.0,0.0,0.0,0.0,0.00653,6.0E-5,0.0032
4.1,0.00822,0.0,0.0,0.0,0.0,0.00531,6.0E-5,0.00253
4.2,0.00648,0.0,0.0,0.0,0.0,0.0043,6.0E-5,0.002
4.3,0.00516,0.0,0.0,0.0,0.0,0.00355,6.0E-5,0.00165
4.4,0.00413,0.0,0.0,0.0,0.0,0.00286,6.0E-5,0.0013
4.5,0.00338,0.0,0.0,0.0,0.0,0.00239,6.0E-5,0.00104
4.6,0.0027,0.0,0.0,0.0,0.0,0.00191,6.0E-5,8.7E-4
4.7,0.00213,0.0,0.0,0.0,0.0,0.0016,6.0E-5,7.5E-4
4.8,0.00163,0.0,0.0,0.0,0.0,0.00126,6.0E-5,5.8E-4
4.9,0.00131,0.0,0.0,0.0,0.0,0.00103,6.0E-5,4.2E-4
5.0,0.00101,0.0,0.0,0.0,0.0,8.2E-4,6.0E-5,2.9E-4
5.1,8.2E-4,0.0,0.0,0.0,0.0,6.7E-4,6.0E-5,2.4E-4
