Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,4.38464,0.0,12.0,2.0,1.0,0.79205,7.1E-4,1.25525
2.6,3.48262,0.0,10.0,1.0,1.0,0.7211,7.1E-4,0.99829
2.7,2.76785,0.0,8.0,1.0,0.0,0.64304,7.1E-4,0.79425
2.8,2.20036,0.0,7.0,1.0,0.0,0.56557,7.1E-4,0.62993
2.9,1.74819,0.0,6.0,0.0,0.0,0.49162,7.1E-4,0.49991
3.0,1.39016,0.0,5.0,0.0,0.0,0.42227,7.1E-4,0.39749
3.1,1.10631,0.0,4.0,0.0,0.0,0.35821,7.1E-4,0.31592
3.2,0.87456,0.0,3.0,0.0,0.0,0.30128,7.1E-4,0.24993
3.3,0.6944,0.0,3.0,0.0,0.0,0.25273,7.1E-4,0.19896
3.4,0.55234,0.0,3.0,0.0,0.0,0.21008,7.1E-4,0.15799
3.5,0.43889,0.0,2.0,0.0,0.0,0.17341,7.1E-4,0.12462
3.6,0.34823,0.0,2.0,0.0,0.0,0.14302,7.1E-4,0.09906
3.7,0.27706,0.0,2.0,0.0,0.0,0.11825,7.1E-4,0.07892
3.8,0.21954,0.0,1.0,0.0,0.0,0.0973,7.1E-4,0.06241
3.9,0.17419,0.0,1.0,0.0,0.0,0.07994,7.1E-4,0.04965
4.0,0.13814,0.0,1.0,0.0,0.0,0.06494,7.1E-4,0.03919
4.1,0.11041,0.0,1.0,0.0,0.0,0.05327,7.1E-4,0.03086
4.2,0.08821,0.0,1.0,0.0,0.0,0.04364,7.1E-4,0.02457
4.3,0.07066,0.0,1.0,0.0,0.0,0.03588,7.1E-4,0.01962
4.4,0.05644,0.0,1.0,0.0,0.0,0.02939,7.1E-4,0.01569
4.5,0.04463,0.0,0.0,0.0,0.0,0.02406,7.1E-4,0.01244
4.6,0.03548,0.0,0.0,0.0,0.0,0.01961,7.1E-4,0.01013
4.7,0.02814,0.0,0.0,0.0,0.0,0.01601,7.1E-4,0.00815
4.8,0.02209,0.0,0.0,0.0,0.0,0.0129,7.1E-4,0.00658
4.9,0.01782,0.0,0.0,0.0,0.0,0.01079,7.1E-4,0.00531
5.0,0.01402,0.0,0.0,0.0,0.0,0.00886,7.1E-4,0.00432
5.1,0.01106,0.0,0.0,0.0,0.0,0.00717,7.1E-4,0.00351
5.2,0.00884,0.0,0.0,0.0,0.0,0.00586,7.1E-4,0.0028
5.3,0.00684,0.0,0.0,0.0,0.0,0.00468,7.1E-4,0.00217
5.4,0.00551,0.0,0.0,0.0,0.0,0.00391,7.1E-4,0.00178
5.5,0.00418,0.0,0.0,0.0,0.0,0.00297,7.1E-4,0.00129
5.6,0.00327,0.0,0.0,0.0,0.0,0.0024,7.1E-4,0.00106
5.7,0.00265,0.0,0.0,0.0,0.0,0.002,7.1E-4,8.8E-4
5.8,0.00202,0.0,0.0,0.0,0.0,0.00155,7.1E-4,7.4E-4
5.9,0.00159,0.0,0.0,0.0,0.0,0.00119,7.1E-4,6.1E-4
6.0,0.00125,0.0,0.0,0.0,0.0,9.8E-4,7.1E-4,5.3E-4
6.1,0.00103,0.0,0.0,0.0,0.0,8.3E-4,7.1E-4,4.6E-4
6.2,9.0E-4,0.0,0.0,0.0,0.0,7.7E-4,6.9E-4,4.2E-4
6.3,4.9E-4,0.0,0.0,0.0,0.0,4.2E-4,3.7E-4,2.0E-4
