Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,0.01417,0.0,0.0,0.0,0.0,0.00907,0.0,0.00427
2.6,0.01128,0.0,0.0,0.0,0.0,0.00741,0.0,0.00339
2.7,0.00901,0.0,0.0,0.0,0.0,0.00611,0.0,0.00275
2.8,0.00728,0.0,0.0,0.0,0.0,0.00512,0.0,0.00231
2.9,0.00594,0.0,0.0,0.0,0.0,0.00421,0.0,0.0018
3.0,0.00482,0.0,0.0,0.0,0.0,0.00344,0.0,0.00139
3.1,0.00367,0.0,0.0,0.0,0.0,0.00273,0.0,0.00108
3.2,0.00302,0.0,0.0,0.0,0.0,0.0023,0.0,8.8E-4
3.3,0.00237,0.0,0.0,0.0,0.0,0.00191,0.0,7.3E-4
3.4,0.00194,0.0,0.0,0.0,0.0,0.00163,0.0,6.2E-4
3.5,0.00157,0.0,0.0,0.0,0.0,0.00135,0.0,5.3E-4
3.6,0.00129,0.0,0.0,0.0,0.0,0.00111,0.0,4.6E-4
3.7,0.00102,0.0,0.0,0.0,0.0,9.2E-4,0.0,3.9E-4
3.8,8.4E-4,0.0,0.0,0.0,0.0,7.9E-4,0.0,3.5E-4
3.9,6.5E-4,0.0,0.0,0.0,0.0,6.3E-4,0.0,2.8E-4
4.0,5.2E-4,0.0,0.0,0.0,0.0,5.0E-4,0.0,2.3E-4
4.1,4.0E-4,0.0,0.0,0.0,0.0,3.9E-4,0.0,1.5E-4
4.2,2.9E-4,0.0,0.0,0.0,0.0,2.8E-4,0.0,1.2E-4
4.3,2.2E-4,0.0,0.0,0.0,0.0,2.2E-4,0.0,1.0E-4
4.4,1.8E-4,0.0,0.0,0.0,0.0,1.8E-4,0.0,8.0E-5
4.5,1.6E-4,0.0,0.0,0.0,0.0,1.6E-4,0.0,7.0E-5
4.6,1.5E-4,0.0,0.0,0.0,0.0,1.5E-4,0.0,7.0E-5
4.7,1.2E-4,0.0,0.0,0.0,0.0,1.2E-4,0.0,6.0E-5
4.8,6.0E-5,0.0,0.0,0.0,0.0,6.0E-5,0.0,3.0E-5
4.9,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,0.0,2.0E-5
5.0,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,0.0,1.0E-5
5.1,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,0.0,1.0E-5
5.2,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,0.0,1.0E-5
5.3,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,0.0,1.0E-5
5.4,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,0.0,1.0E-5
5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
