Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 yr Probability,1 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,11.41636,0.0,32.0,4.0,3.0,0.96776,0.00185,2.89306
2.6,9.07216,0.0,26.0,3.0,2.0,0.93964,0.00185,2.30115
2.7,7.20626,0.0,21.0,3.0,2.0,0.89723,0.00185,1.83113
2.8,5.72413,0.0,17.0,2.0,1.0,0.84128,0.00185,1.45339
2.9,4.54411,0.0,14.0,2.0,1.0,0.77581,0.00185,1.15398
3.0,3.60855,0.0,11.0,1.0,0.0,0.70259,0.00185,0.91708
3.1,2.86519,0.0,9.0,1.0,0.0,0.6249,0.00185,0.7276
3.2,2.27259,0.0,8.0,1.0,0.0,0.54921,0.00185,0.57671
3.3,1.8069,0.0,6.0,0.0,0.0,0.47698,0.00185,0.45853
3.4,1.4367,0.0,5.0,0.0,0.0,0.4092,0.00185,0.36384
3.5,1.14301,0.0,4.0,0.0,0.0,0.34903,0.00185,0.28926
3.6,0.90947,0.0,4.0,0.0,0.0,0.29497,0.00185,0.23137
3.7,0.72223,0.0,3.0,0.0,0.0,0.24725,0.00185,0.18423
3.8,0.57433,0.0,3.0,0.0,0.0,0.20639,0.00185,0.14625
3.9,0.45677,0.0,2.0,0.0,0.0,0.17135,0.00185,0.11661
4.0,0.36284,0.0,2.0,0.0,0.0,0.14127,0.00185,0.09256
4.1,0.28906,0.0,2.0,0.0,0.0,0.11709,0.00185,0.07326
4.2,0.23117,0.0,2.0,0.0,0.0,0.09699,0.00185,0.05838
4.3,0.18347,0.0,1.0,0.0,0.0,0.07979,0.00185,0.04639
4.4,0.14517,0.0,1.0,0.0,0.0,0.06512,0.00185,0.03648
4.5,0.11515,0.0,1.0,0.0,0.0,0.05364,0.00185,0.02891
4.6,0.09142,0.0,1.0,0.0,0.0,0.04383,0.00185,0.02319
4.7,0.07206,0.0,1.0,0.0,0.0,0.03576,0.00185,0.01848
4.8,0.05714,0.0,1.0,0.0,0.0,0.02919,0.00185,0.01495
4.9,0.04577,0.0,0.0,0.0,0.0,0.02429,0.00185,0.01215
5.0,0.03625,0.0,0.0,0.0,0.0,0.01988,0.00185,0.00974
5.1,0.02867,0.0,0.0,0.0,0.0,0.01613,0.00185,0.00777
5.2,0.02299,0.0,0.0,0.0,0.0,0.0134,0.00185,0.00621
5.3,0.018,0.0,0.0,0.0,0.0,0.01085,0.00185,0.00504
5.4,0.01428,0.0,0.0,0.0,0.0,0.00892,0.00185,0.00405
5.5,0.01106,0.0,0.0,0.0,0.0,0.00706,0.00185,0.0031
5.6,0.00888,0.0,0.0,0.0,0.0,0.00588,0.00185,0.00251
5.7,0.00716,0.0,0.0,0.0,0.0,0.00494,0.00185,0.00214
5.8,0.00564,0.0,0.0,0.0,0.0,0.00397,0.00185,0.00173
5.9,0.00449,0.0,0.0,0.0,0.0,0.00329,0.00185,0.00149
6.0,0.00361,0.0,0.0,0.0,0.0,0.00277,0.00185,0.00128
6.1,0.00287,0.0,0.0,0.0,0.0,0.00223,0.00183,0.00109
6.2,0.00235,0.0,0.0,0.0,0.0,0.00197,0.00178,9.6E-4
6.3,0.0011,0.0,0.0,0.0,0.0,8.9E-4,8.0E-4,3.9E-4
6.4,0.00101,0.0,0.0,0.0,0.0,8.0E-4,7.9E-4,3.5E-4
6.5,7.2E-4,0.0,0.0,0.0,0.0,5.6E-4,5.5E-4,2.4E-4
6.6,6.4E-4,0.0,0.0,0.0,0.0,5.4E-4,5.4E-4,2.3E-4
6.7,5.8E-4,0.0,0.0,0.0,0.0,4.8E-4,4.8E-4,2.1E-4
6.8,4.5E-4,0.0,0.0,0.0,0.0,3.9E-4,3.9E-4,1.8E-4
6.9,3.4E-4,0.0,0.0,0.0,0.0,2.9E-4,2.9E-4,1.6E-4
7.0,2.7E-4,0.0,0.0,0.0,0.0,2.5E-4,2.5E-4,1.3E-4
7.1,2.1E-4,0.0,0.0,0.0,0.0,1.9E-4,1.9E-4,1.2E-4
7.2,9.0E-5,0.0,0.0,0.0,0.0,8.0E-5,8.0E-5,5.0E-5
7.3,7.0E-5,0.0,0.0,0.0,0.0,7.0E-5,7.0E-5,4.0E-5
7.4,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,4.0E-5,3.0E-5
7.5,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,4.0E-5,3.0E-5
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
