Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 yr Probability,1 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,14.62592,0.0,10.0,1.0,1.0,0.76121,0.00205,1.34704
2.6,11.61987,0.0,8.0,1.0,0.0,0.68572,0.00205,1.07041
2.7,9.22963,0.0,7.0,1.0,0.0,0.60613,0.00205,0.85083
2.8,7.3313,0.0,6.0,1.0,0.0,0.52729,0.00205,0.67493
2.9,5.82215,0.0,5.0,0.0,0.0,0.45184,0.00205,0.53582
3.0,4.62092,0.0,4.0,0.0,0.0,0.38417,0.00205,0.4252
3.1,3.67148,0.0,4.0,0.0,0.0,0.32484,0.00205,0.33794
3.2,2.91454,0.0,3.0,0.0,0.0,0.27196,0.00205,0.2688
3.3,2.31323,0.0,3.0,0.0,0.0,0.22518,0.00205,0.21272
3.4,1.83376,0.0,2.0,0.0,0.0,0.18684,0.00205,0.16897
3.5,1.45612,0.0,2.0,0.0,0.0,0.15322,0.00205,0.13383
3.6,1.15762,0.0,2.0,0.0,0.0,0.12643,0.00205,0.10723
3.7,0.92003,0.0,2.0,0.0,0.0,0.10356,0.00205,0.08525
3.8,0.72973,0.0,1.0,0.0,0.0,0.0856,0.00205,0.06863
3.9,0.57857,0.0,1.0,0.0,0.0,0.06961,0.00205,0.05431
4.0,0.45864,0.0,1.0,0.0,0.0,0.05633,0.00205,0.04272
4.1,0.36394,0.0,1.0,0.0,0.0,0.04609,0.00205,0.03398
4.2,0.28843,0.0,1.0,0.0,0.0,0.03781,0.00205,0.02724
4.3,0.22815,0.0,1.0,0.0,0.0,0.03055,0.00205,0.02127
4.4,0.18156,0.0,1.0,0.0,0.0,0.02538,0.00205,0.01714
4.5,0.14383,0.0,0.0,0.0,0.0,0.02065,0.00205,0.0137
4.6,0.11465,0.0,0.0,0.0,0.0,0.01725,0.00205,0.01129
4.7,0.09084,0.0,0.0,0.0,0.0,0.01437,0.00205,0.00911
4.8,0.07162,0.0,0.0,0.0,0.0,0.01189,0.00205,0.00742
4.9,0.05784,0.0,0.0,0.0,0.0,0.01004,0.00205,0.0061
5.0,0.0454,0.0,0.0,0.0,0.0,0.00854,0.00205,0.00505
5.1,0.03618,0.0,0.0,0.0,0.0,0.00738,0.00205,0.00426
5.2,0.0286,0.0,0.0,0.0,0.0,0.00632,0.00205,0.00363
5.3,0.02267,0.0,0.0,0.0,0.0,0.00555,0.00205,0.00307
5.4,0.01798,0.0,0.0,0.0,0.0,0.00478,0.00205,0.00262
5.5,0.01412,0.0,0.0,0.0,0.0,0.00417,0.00205,0.00217
5.6,0.01128,0.0,0.0,0.0,0.0,0.00363,0.00205,0.00188
5.7,0.00867,0.0,0.0,0.0,0.0,0.0032,0.00205,0.00163
5.8,0.00674,0.0,0.0,0.0,0.0,0.00285,0.00205,0.00142
5.9,0.0053,0.0,0.0,0.0,0.0,0.00254,0.00205,0.0013
6.0,0.00435,0.0,0.0,0.0,0.0,0.00236,0.00205,0.00119
6.1,0.00362,0.0,0.0,0.0,0.0,0.00221,0.00204,0.00113
6.2,0.00315,0.0,0.0,0.0,0.0,0.0021,0.00204,0.0011
6.3,0.00291,0.0,0.0,0.0,0.0,0.00203,0.00197,0.00107
6.4,0.00232,0.0,0.0,0.0,0.0,0.00182,0.0018,0.00101
6.5,0.00192,0.0,0.0,0.0,0.0,0.00154,0.00153,8.5E-4
6.6,0.0014,0.0,0.0,0.0,0.0,0.00118,0.00118,5.9E-4
6.7,0.00103,0.0,0.0,0.0,0.0,9.0E-4,9.0E-4,4.8E-4
6.8,7.8E-4,0.0,0.0,0.0,0.0,6.9E-4,6.9E-4,3.3E-4
6.9,6.6E-4,0.0,0.0,0.0,0.0,6.0E-4,6.0E-4,3.0E-4
7.0,6.0E-4,0.0,0.0,0.0,0.0,5.7E-4,5.7E-4,2.8E-4
7.1,5.3E-4,0.0,0.0,0.0,0.0,5.1E-4,5.1E-4,2.4E-4
7.2,4.0E-4,0.0,0.0,0.0,0.0,4.0E-4,4.0E-4,1.9E-4
7.3,3.5E-4,0.0,0.0,0.0,0.0,3.5E-4,3.5E-4,1.7E-4
7.4,3.4E-4,0.0,0.0,0.0,0.0,3.4E-4,3.4E-4,1.7E-4
7.5,3.3E-4,0.0,0.0,0.0,0.0,3.3E-4,3.3E-4,1.7E-4
7.6,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,3.0E-4,1.6E-4
7.7,2.6E-4,0.0,0.0,0.0,0.0,2.6E-4,2.6E-4,1.2E-4
7.8,2.2E-4,0.0,0.0,0.0,0.0,2.2E-4,2.2E-4,1.0E-4
7.9,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4,6.0E-5
8.0,8.0E-5,0.0,0.0,0.0,0.0,8.0E-5,8.0E-5,5.0E-5
8.1,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
