Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,5.34772,0.0,5.0,1.0,0.0,0.5761,0.00102,0.79717
2.6,4.24924,0.0,4.0,0.0,0.0,0.49884,0.00102,0.63318
2.7,3.37713,0.0,4.0,0.0,0.0,0.42649,0.00102,0.50414
2.8,2.6759,0.0,3.0,0.0,0.0,0.35874,0.00102,0.39943
2.9,2.12653,0.0,3.0,0.0,0.0,0.30035,0.00102,0.31816
3.0,1.68721,0.0,2.0,0.0,0.0,0.24991,0.00102,0.25218
3.1,1.34206,0.0,2.0,0.0,0.0,0.20658,0.00102,0.20017
3.2,1.06545,0.0,2.0,0.0,0.0,0.1703,0.00102,0.15919
3.3,0.84496,0.0,2.0,0.0,0.0,0.13908,0.00102,0.1259
3.4,0.6698,0.0,1.0,0.0,0.0,0.11403,0.00102,0.10023
3.5,0.53232,0.0,1.0,0.0,0.0,0.09249,0.00102,0.07944
3.6,0.42479,0.0,1.0,0.0,0.0,0.07601,0.00102,0.06378
3.7,0.33759,0.0,1.0,0.0,0.0,0.06179,0.00102,0.05083
3.8,0.26942,0.0,1.0,0.0,0.0,0.05079,0.00102,0.04085
3.9,0.21381,0.0,1.0,0.0,0.0,0.04123,0.00102,0.03244
4.0,0.16847,0.0,1.0,0.0,0.0,0.03277,0.00102,0.02524
4.1,0.13377,0.0,1.0,0.0,0.0,0.02668,0.00102,0.02001
4.2,0.10577,0.0,0.0,0.0,0.0,0.02172,0.00102,0.01596
4.3,0.08382,0.0,0.0,0.0,0.0,0.01766,0.00102,0.01256
4.4,0.06717,0.0,0.0,0.0,0.0,0.01461,0.00102,0.01011
4.5,0.05325,0.0,0.0,0.0,0.0,0.01173,0.00102,0.0079
4.6,0.04232,0.0,0.0,0.0,0.0,0.00987,0.00102,0.00663
4.7,0.03358,0.0,0.0,0.0,0.0,0.00819,0.00102,0.00534
4.8,0.0266,0.0,0.0,0.0,0.0,0.00667,0.00102,0.00429
4.9,0.02143,0.0,0.0,0.0,0.0,0.00569,0.00102,0.00352
5.0,0.01684,0.0,0.0,0.0,0.0,0.00476,0.00102,0.00291
5.1,0.01354,0.0,0.0,0.0,0.0,0.00417,0.00102,0.00245
5.2,0.01086,0.0,0.0,0.0,0.0,0.00363,0.00102,0.00212
5.3,0.00863,0.0,0.0,0.0,0.0,0.00314,0.00102,0.00179
