Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,8.34664,0.0,7.0,1.0,0.0,0.66389,0.00145,1.01674
2.6,6.63386,0.0,6.0,1.0,0.0,0.58421,0.00145,0.80811
2.7,5.26941,0.0,5.0,1.0,0.0,0.50672,0.00145,0.64338
2.8,4.18069,0.0,4.0,0.0,0.0,0.43221,0.00145,0.5097
2.9,3.3214,0.0,4.0,0.0,0.0,0.36464,0.00145,0.40501
3.0,2.63703,0.0,3.0,0.0,0.0,0.30629,0.00145,0.32167
3.1,2.09782,0.0,3.0,0.0,0.0,0.25589,0.00145,0.2557
3.2,1.6659,0.0,2.0,0.0,0.0,0.21222,0.00145,0.2033
3.3,1.32158,0.0,2.0,0.0,0.0,0.17428,0.00145,0.16083
3.4,1.04785,0.0,2.0,0.0,0.0,0.14343,0.00145,0.12796
3.5,0.8322,0.0,2.0,0.0,0.0,0.11703,0.00145,0.10133
3.6,0.66332,0.0,1.0,0.0,0.0,0.09618,0.00145,0.08112
3.7,0.52693,0.0,1.0,0.0,0.0,0.07855,0.00145,0.0645
3.8,0.41877,0.0,1.0,0.0,0.0,0.06458,0.00145,0.05183
3.9,0.33184,0.0,1.0,0.0,0.0,0.0524,0.00145,0.04107
4.0,0.26228,0.0,1.0,0.0,0.0,0.04207,0.00145,0.03225
4.1,0.20828,0.0,1.0,0.0,0.0,0.03443,0.00145,0.02574
4.2,0.16496,0.0,1.0,0.0,0.0,0.02818,0.00145,0.02054
4.3,0.1302,0.0,0.0,0.0,0.0,0.02289,0.00145,0.01616
4.4,0.10373,0.0,0.0,0.0,0.0,0.01892,0.00145,0.01301
4.5,0.08225,0.0,0.0,0.0,0.0,0.01528,0.00145,0.0103
4.6,0.06534,0.0,0.0,0.0,0.0,0.01287,0.00145,0.00858
4.7,0.05168,0.0,0.0,0.0,0.0,0.01061,0.00145,0.0069
4.8,0.04102,0.0,0.0,0.0,0.0,0.00875,0.00145,0.00562
4.9,0.03301,0.0,0.0,0.0,0.0,0.00737,0.00145,0.00457
5.0,0.02596,0.0,0.0,0.0,0.0,0.00626,0.00145,0.00378
5.1,0.02075,0.0,0.0,0.0,0.0,0.0054,0.00145,0.00313
5.2,0.01647,0.0,0.0,0.0,0.0,0.00465,0.00145,0.00269
5.3,0.01313,0.0,0.0,0.0,0.0,0.00405,0.00145,0.00227
5.4,0.01044,0.0,0.0,0.0,0.0,0.0035,0.00145,0.00194
5.5,0.0082,0.0,0.0,0.0,0.0,0.00308,0.00145,0.00164
5.6,0.00654,0.0,0.0,0.0,0.0,0.00262,0.00145,0.00138
5.7,0.00512,0.0,0.0,0.0,0.0,0.00229,0.00145,0.0012
5.8,0.00407,0.0,0.0,0.0,0.0,0.00205,0.00145,0.00104
5.9,0.00321,0.0,0.0,0.0,0.0,0.0018,0.00145,9.4E-4
6.0,0.00271,0.0,0.0,0.0,0.0,0.00167,0.00145,8.7E-4
6.1,0.00227,0.0,0.0,0.0,0.0,0.00157,0.00144,8.3E-4
6.2,0.00208,0.0,0.0,0.0,0.0,0.0015,0.00144,8.0E-4
6.3,0.00197,0.0,0.0,0.0,0.0,0.00146,0.00141,7.8E-4
6.4,0.00158,0.0,0.0,0.0,0.0,0.00129,0.00128,7.4E-4
6.5,0.00132,0.0,0.0,0.0,0.0,0.00108,0.00108,6.1E-4
6.6,9.9E-4,0.0,0.0,0.0,0.0,8.5E-4,8.5E-4,4.6E-4
6.7,7.2E-4,0.0,0.0,0.0,0.0,6.5E-4,6.5E-4,3.6E-4
6.8,5.1E-4,0.0,0.0,0.0,0.0,4.8E-4,4.8E-4,2.3E-4
6.9,4.5E-4,0.0,0.0,0.0,0.0,4.3E-4,4.3E-4,2.2E-4
7.0,4.1E-4,0.0,0.0,0.0,0.0,4.0E-4,4.0E-4,2.0E-4
7.1,3.7E-4,0.0,0.0,0.0,0.0,3.6E-4,3.6E-4,1.8E-4
7.2,2.9E-4,0.0,0.0,0.0,0.0,2.9E-4,2.9E-4,1.4E-4
7.3,2.5E-4,0.0,0.0,0.0,0.0,2.5E-4,2.5E-4,1.2E-4
7.4,2.4E-4,0.0,0.0,0.0,0.0,2.4E-4,2.4E-4,1.2E-4
7.5,2.4E-4,0.0,0.0,0.0,0.0,2.4E-4,2.4E-4,1.2E-4
7.6,2.1E-4,0.0,0.0,0.0,0.0,2.1E-4,2.1E-4,1.1E-4
7.7,1.9E-4,0.0,0.0,0.0,0.0,1.9E-4,1.9E-4,9.0E-5
7.8,1.5E-4,0.0,0.0,0.0,0.0,1.5E-4,1.5E-4,7.0E-5
7.9,6.0E-5,0.0,0.0,0.0,0.0,6.0E-5,6.0E-5,3.0E-5
8.0,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,4.0E-5,2.0E-5
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
