Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,0.27513,0.0,1.0,0.0,0.0,0.08426,5.0E-5,0.07518
2.6,0.21837,0.0,1.0,0.0,0.0,0.06857,5.0E-5,0.05992
2.7,0.17255,0.0,1.0,0.0,0.0,0.05504,5.0E-5,0.04742
2.8,0.13671,0.0,1.0,0.0,0.0,0.0442,5.0E-5,0.03754
2.9,0.10828,0.0,1.0,0.0,0.0,0.03574,5.0E-5,0.02998
3.0,0.08642,0.0,1.0,0.0,0.0,0.02899,5.0E-5,0.024
3.1,0.06803,0.0,0.0,0.0,0.0,0.0232,5.0E-5,0.01895
3.2,0.05353,0.0,0.0,0.0,0.0,0.01859,5.0E-5,0.01492
3.3,0.04232,0.0,0.0,0.0,0.0,0.01482,5.0E-5,0.01168
3.4,0.03371,0.0,0.0,0.0,0.0,0.01211,5.0E-5,0.0093
3.5,0.02691,0.0,0.0,0.0,0.0,0.0098,5.0E-5,0.00749
3.6,0.02122,0.0,0.0,0.0,0.0,0.00781,5.0E-5,0.00589
3.7,0.01685,0.0,0.0,0.0,0.0,0.00636,5.0E-5,0.00465
3.8,0.01337,0.0,0.0,0.0,0.0,0.00519,5.0E-5,0.00369
3.9,0.01059,0.0,0.0,0.0,0.0,0.00411,5.0E-5,0.00283
4.0,0.00821,0.0,0.0,0.0,0.0,0.00332,5.0E-5,0.0022
4.1,0.00645,0.0,0.0,0.0,0.0,0.00272,5.0E-5,0.00178
4.2,0.00515,0.0,0.0,0.0,0.0,0.00226,5.0E-5,0.00144
4.3,0.00394,0.0,0.0,0.0,0.0,0.0018,5.0E-5,0.00108
4.4,0.00314,0.0,0.0,0.0,0.0,0.00143,5.0E-5,8.0E-4
4.5,0.00254,0.0,0.0,0.0,0.0,0.00118,5.0E-5,6.5E-4
4.6,0.0021,0.0,0.0,0.0,0.0,0.001,5.0E-5,5.4E-4
4.7,0.00171,0.0,0.0,0.0,0.0,8.9E-4,5.0E-5,4.8E-4
4.8,0.0013,0.0,0.0,0.0,0.0,7.2E-4,5.0E-5,3.9E-4
4.9,0.00106,0.0,0.0,0.0,0.0,6.2E-4,5.0E-5,3.1E-4
5.0,7.8E-4,0.0,0.0,0.0,0.0,4.9E-4,5.0E-5,2.2E-4
5.1,6.6E-4,0.0,0.0,0.0,0.0,4.2E-4,5.0E-5,1.8E-4
5.2,5.3E-4,0.0,0.0,0.0,0.0,3.5E-4,5.0E-5,1.5E-4
5.3,4.0E-4,0.0,0.0,0.0,0.0,3.1E-4,5.0E-5,1.3E-4
5.4,3.3E-4,0.0,0.0,0.0,0.0,2.7E-4,5.0E-5,1.1E-4
5.5,2.7E-4,0.0,0.0,0.0,0.0,2.4E-4,5.0E-5,1.0E-4
5.6,2.1E-4,0.0,0.0,0.0,0.0,2.0E-4,5.0E-5,8.0E-5
5.7,1.6E-4,0.0,0.0,0.0,0.0,1.6E-4,5.0E-5,8.0E-5
5.8,9.0E-5,0.0,0.0,0.0,0.0,9.0E-5,5.0E-5,7.0E-5
5.9,7.0E-5,0.0,0.0,0.0,0.0,7.0E-5,5.0E-5,6.0E-5
6.0,7.0E-5,0.0,0.0,0.0,0.0,7.0E-5,5.0E-5,6.0E-5
6.1,7.0E-5,0.0,0.0,0.0,0.0,7.0E-5,5.0E-5,6.0E-5
6.2,7.0E-5,0.0,0.0,0.0,0.0,7.0E-5,5.0E-5,6.0E-5
6.3,7.0E-5,0.0,0.0,0.0,0.0,7.0E-5,5.0E-5,6.0E-5
6.4,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,5.0E-5,5.0E-5
6.5,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,5.0E-5,5.0E-5
6.6,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,3.0E-5,3.0E-5
6.7,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
