Origin Time (epoch ms),ComCat Event ID,Magnitude,Latitude,Longitude,Depth (km)
1704398739490,ci40455247,1.12,33.867832,-117.501335,2.95
1704381563750,ci40455143,1.21,34.067,-117.277336,14.71
1704366485510,ci40455111,2.18,34.049,-117.214836,13.48
1704357981570,ci40455031,1.41,34.0225,-117.2325,16.85
1704347483900,ci40454967,0.79,34.099167,-117.29183,12.05
1704344383720,ci40454943,1.18,34.116165,-117.4665,8.54
1704327099420,ci40454855,1.57,34.289,-117.93083,11.34
1704323921950,ci40454839,1.21,33.864,-117.5005,-0.44
1704299696680,ci40454639,1.06,34.071,-117.272,15.7
