Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,2.50184,0.0,8.0,2.0,1.0,0.79807,0.00131,1.42487
2.6,1.99335,0.0,7.0,1.0,1.0,0.72399,0.00131,1.13508
2.7,1.58382,0.0,6.0,1.0,0.0,0.64506,0.00131,0.90162
2.8,1.25891,0.0,5.0,1.0,0.0,0.56358,0.00131,0.7148
2.9,0.99892,0.0,4.0,0.0,0.0,0.48511,0.00131,0.56753
3.0,0.79399,0.0,3.0,0.0,0.0,0.4134,0.00131,0.45059
3.1,0.62966,0.0,3.0,0.0,0.0,0.34785,0.00131,0.35594
3.2,0.4998,0.0,3.0,0.0,0.0,0.29069,0.00131,0.28265
3.3,0.39646,0.0,2.0,0.0,0.0,0.24114,0.00131,0.22405
3.4,0.3151,0.0,2.0,0.0,0.0,0.19986,0.00131,0.17874
3.5,0.24934,0.0,2.0,0.0,0.0,0.16344,0.00131,0.1414
3.6,0.1979,0.0,2.0,0.0,0.0,0.13283,0.00131,0.11195
3.7,0.15766,0.0,1.0,0.0,0.0,0.10839,0.00131,0.08902
3.8,0.12607,0.0,1.0,0.0,0.0,0.08843,0.00131,0.07097
3.9,0.10037,0.0,1.0,0.0,0.0,0.07209,0.00131,0.05689
4.0,0.07958,0.0,1.0,0.0,0.0,0.05825,0.00131,0.04513
4.1,0.06348,0.0,1.0,0.0,0.0,0.04746,0.00131,0.03624
4.2,0.05126,0.0,1.0,0.0,0.0,0.03865,0.00131,0.02912
4.3,0.04057,0.0,1.0,0.0,0.0,0.03094,0.00131,0.02301
4.4,0.03303,0.0,1.0,0.0,0.0,0.02561,0.00131,0.01898
4.5,0.0262,0.0,0.0,0.0,0.0,0.02057,0.00131,0.01507
4.6,0.02084,0.0,0.0,0.0,0.0,0.01648,0.00131,0.01186
4.7,0.01687,0.0,0.0,0.0,0.0,0.01348,0.00131,0.00965
4.8,0.01366,0.0,0.0,0.0,0.0,0.01097,0.00131,0.00775
4.9,0.01094,0.0,0.0,0.0,0.0,0.00882,0.00131,0.00609
5.0,0.00888,0.0,0.0,0.0,0.0,0.00719,0.00131,0.00496
5.1,0.00713,0.0,0.0,0.0,0.0,0.00594,0.00131,0.00403
5.2,0.00575,0.0,0.0,0.0,0.0,0.00492,0.00131,0.00335
5.3,0.00465,0.0,0.0,0.0,0.0,0.00401,0.00131,0.00266
5.4,0.00375,0.0,0.0,0.0,0.0,0.00331,0.00131,0.00213
5.5,0.00316,0.0,0.0,0.0,0.0,0.00285,0.00131,0.00183
5.6,0.00251,0.0,0.0,0.0,0.0,0.00233,0.00131,0.00146
5.7,0.00211,0.0,0.0,0.0,0.0,0.00198,0.00131,0.00126
5.8,0.00177,0.0,0.0,0.0,0.0,0.00169,0.00131,0.00111
5.9,0.00151,0.0,0.0,0.0,0.0,0.00145,0.00131,9.7E-4
6.0,0.00129,0.0,0.0,0.0,0.0,0.00125,0.00122,8.1E-4
6.1,0.00108,0.0,0.0,0.0,0.0,0.00104,0.00102,6.7E-4
6.2,8.4E-4,0.0,0.0,0.0,0.0,8.3E-4,8.2E-4,5.1E-4
6.3,6.0E-4,0.0,0.0,0.0,0.0,5.9E-4,5.8E-4,3.9E-4
6.4,4.7E-4,0.0,0.0,0.0,0.0,4.7E-4,4.6E-4,2.9E-4
6.5,3.4E-4,0.0,0.0,0.0,0.0,3.4E-4,3.3E-4,1.9E-4
6.6,2.6E-4,0.0,0.0,0.0,0.0,2.6E-4,2.5E-4,1.4E-4
6.7,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,2.0E-5
6.8,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,2.0E-5
6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
