Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,0.94151,0.0,3.0,0.0,0.0,0.20078,7.0E-5,0.24828
2.6,0.74993,0.0,2.0,0.0,0.0,0.17061,7.0E-5,0.19809
2.7,0.59755,0.0,2.0,0.0,0.0,0.14429,7.0E-5,0.1586
2.8,0.47365,0.0,2.0,0.0,0.0,0.1202,7.0E-5,0.12529
2.9,0.37743,0.0,2.0,0.0,0.0,0.10062,7.0E-5,0.10067
3.0,0.30036,0.0,1.0,0.0,0.0,0.08301,7.0E-5,0.0801
3.1,0.23818,0.0,1.0,0.0,0.0,0.06854,7.0E-5,0.06354
3.2,0.19005,0.0,1.0,0.0,0.0,0.05675,7.0E-5,0.05105
3.3,0.15045,0.0,1.0,0.0,0.0,0.04652,7.0E-5,0.04033
3.4,0.11864,0.0,1.0,0.0,0.0,0.03762,7.0E-5,0.03168
3.5,0.09413,0.0,1.0,0.0,0.0,0.03065,7.0E-5,0.02505
3.6,0.07477,0.0,1.0,0.0,0.0,0.0251,7.0E-5,0.02014
3.7,0.05929,0.0,0.0,0.0,0.0,0.0203,7.0E-5,0.01578
3.8,0.04712,0.0,0.0,0.0,0.0,0.01649,7.0E-5,0.0124
3.9,0.03729,0.0,0.0,0.0,0.0,0.01345,7.0E-5,0.00983
4.0,0.02949,0.0,0.0,0.0,0.0,0.01086,7.0E-5,0.00784
4.1,0.02322,0.0,0.0,0.0,0.0,0.00855,7.0E-5,0.00602
4.2,0.01833,0.0,0.0,0.0,0.0,0.00688,7.0E-5,0.00464
4.3,0.01425,0.0,0.0,0.0,0.0,0.00545,7.0E-5,0.0036
4.4,0.01125,0.0,0.0,0.0,0.0,0.00445,7.0E-5,0.0029
4.5,0.0088,0.0,0.0,0.0,0.0,0.00356,7.0E-5,0.00227
4.6,0.00684,0.0,0.0,0.0,0.0,0.00272,7.0E-5,0.00175
4.7,0.00555,0.0,0.0,0.0,0.0,0.00221,7.0E-5,0.00145
4.8,0.00445,0.0,0.0,0.0,0.0,0.00179,7.0E-5,0.00113
