Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,0.01258,0.0,0.0,0.0,0.0,0.01086,0.0,0.00902
2.6,0.01027,0.0,0.0,0.0,0.0,0.00898,0.0,0.00742
2.7,0.00809,0.0,0.0,0.0,0.0,0.00717,0.0,0.00588
2.8,0.00635,0.0,0.0,0.0,0.0,0.00569,0.0,0.0046
2.9,0.00495,0.0,0.0,0.0,0.0,0.00442,0.0,0.00363
3.0,0.00398,0.0,0.0,0.0,0.0,0.00356,0.0,0.00289
3.1,0.00313,0.0,0.0,0.0,0.0,0.00285,0.0,0.00232
3.2,0.00251,0.0,0.0,0.0,0.0,0.0023,0.0,0.00188
3.3,0.0019,0.0,0.0,0.0,0.0,0.00174,0.0,0.00141
3.4,0.00159,0.0,0.0,0.0,0.0,0.00145,0.0,0.00119
3.5,0.0013,0.0,0.0,0.0,0.0,0.0012,0.0,9.9E-4
3.6,0.00106,0.0,0.0,0.0,0.0,9.8E-4,0.0,8.2E-4
3.7,8.7E-4,0.0,0.0,0.0,0.0,8.0E-4,0.0,6.7E-4
3.8,6.3E-4,0.0,0.0,0.0,0.0,5.9E-4,0.0,5.1E-4
3.9,5.6E-4,0.0,0.0,0.0,0.0,5.2E-4,0.0,4.4E-4
4.0,4.4E-4,0.0,0.0,0.0,0.0,4.0E-4,0.0,3.3E-4
4.1,3.8E-4,0.0,0.0,0.0,0.0,3.6E-4,0.0,3.0E-4
4.2,2.6E-4,0.0,0.0,0.0,0.0,2.5E-4,0.0,2.1E-4
4.3,1.9E-4,0.0,0.0,0.0,0.0,1.8E-4,0.0,1.4E-4
4.4,1.6E-4,0.0,0.0,0.0,0.0,1.5E-4,0.0,1.2E-4
4.5,1.5E-4,0.0,0.0,0.0,0.0,1.4E-4,0.0,1.1E-4
4.6,1.4E-4,0.0,0.0,0.0,0.0,1.3E-4,0.0,1.0E-4
4.7,1.2E-4,0.0,0.0,0.0,0.0,1.2E-4,0.0,9.0E-5
4.8,9.0E-5,0.0,0.0,0.0,0.0,9.0E-5,0.0,7.0E-5
4.9,8.0E-5,0.0,0.0,0.0,0.0,8.0E-5,0.0,6.0E-5
5.0,6.0E-5,0.0,0.0,0.0,0.0,6.0E-5,0.0,5.0E-5
5.1,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,0.0,4.0E-5
5.2,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,0.0,4.0E-5
5.3,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,0.0,3.0E-5
5.4,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,0.0,2.0E-5
5.5,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,0.0,2.0E-5
5.6,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,0.0,2.0E-5
5.7,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,0.0,2.0E-5
5.8,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0,1.0E-5
5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
