Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,0.39608,0.0,2.0,0.0,0.0,0.23434,0.0,0.25039
2.6,0.31274,0.0,2.0,0.0,0.0,0.19234,0.0,0.19763
2.7,0.24807,0.0,2.0,0.0,0.0,0.15763,0.0,0.15682
2.8,0.19704,0.0,1.0,0.0,0.0,0.12868,0.0,0.12422
2.9,0.1564,0.0,1.0,0.0,0.0,0.10442,0.0,0.09814
3.0,0.12364,0.0,1.0,0.0,0.0,0.08437,0.0,0.07744
3.1,0.09761,0.0,1.0,0.0,0.0,0.06821,0.0,0.06141
3.2,0.07803,0.0,1.0,0.0,0.0,0.05545,0.0,0.04911
3.3,0.06237,0.0,1.0,0.0,0.0,0.045,0.0,0.03927
3.4,0.04967,0.0,1.0,0.0,0.0,0.03596,0.0,0.03101
3.5,0.03922,0.0,1.0,0.0,0.0,0.02893,0.0,0.0245
3.6,0.03122,0.0,0.0,0.0,0.0,0.02338,0.0,0.0194
3.7,0.02482,0.0,0.0,0.0,0.0,0.01882,0.0,0.01537
3.8,0.01989,0.0,0.0,0.0,0.0,0.01546,0.0,0.01241
3.9,0.01576,0.0,0.0,0.0,0.0,0.01235,0.0,0.00973
4.0,0.01247,0.0,0.0,0.0,0.0,0.00989,0.0,0.00774
4.1,0.00989,0.0,0.0,0.0,0.0,0.00799,0.0,0.00614
4.2,0.00789,0.0,0.0,0.0,0.0,0.00652,0.0,0.00487
4.3,0.00614,0.0,0.0,0.0,0.0,0.00518,0.0,0.00387
4.4,0.00493,0.0,0.0,0.0,0.0,0.00426,0.0,0.00318
4.5,0.00401,0.0,0.0,0.0,0.0,0.00343,0.0,0.00255
4.6,0.00325,0.0,0.0,0.0,0.0,0.0028,0.0,0.00205
4.7,0.0026,0.0,0.0,0.0,0.0,0.00227,0.0,0.00164
4.8,0.00199,0.0,0.0,0.0,0.0,0.00176,0.0,0.00123
4.9,0.00163,0.0,0.0,0.0,0.0,0.00145,0.0,9.7E-4
5.0,0.00134,0.0,0.0,0.0,0.0,0.00122,0.0,8.1E-4
5.1,9.4E-4,0.0,0.0,0.0,0.0,8.4E-4,0.0,5.5E-4
5.2,7.8E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0,4.6E-4
5.3,5.5E-4,0.0,0.0,0.0,0.0,5.0E-4,0.0,3.6E-4
5.4,4.3E-4,0.0,0.0,0.0,0.0,4.2E-4,0.0,2.8E-4
5.5,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,0.0,2.2E-4
5.6,2.3E-4,0.0,0.0,0.0,0.0,2.3E-4,0.0,1.6E-4
5.7,1.8E-4,0.0,0.0,0.0,0.0,1.8E-4,0.0,1.2E-4
5.8,1.4E-4,0.0,0.0,0.0,0.0,1.4E-4,0.0,1.0E-4
5.9,7.0E-5,0.0,0.0,0.0,0.0,7.0E-5,0.0,5.0E-5
6.0,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,0.0,4.0E-5
6.1,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,0.0,3.0E-5
6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
