Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,0.16486,0.0,1.0,0.0,0.0,0.11484,0.0,0.11191
2.6,0.13101,0.0,1.0,0.0,0.0,0.09336,0.0,0.08908
2.7,0.10392,0.0,1.0,0.0,0.0,0.0756,0.0,0.07065
2.8,0.0825,0.0,1.0,0.0,0.0,0.06129,0.0,0.05598
2.9,0.06605,0.0,1.0,0.0,0.0,0.04967,0.0,0.04462
3.0,0.05222,0.0,1.0,0.0,0.0,0.04,0.0,0.03529
3.1,0.04094,0.0,1.0,0.0,0.0,0.03188,0.0,0.02777
3.2,0.03314,0.0,1.0,0.0,0.0,0.02615,0.0,0.02254
3.3,0.02665,0.0,0.0,0.0,0.0,0.0213,0.0,0.01807
3.4,0.02117,0.0,0.0,0.0,0.0,0.01694,0.0,0.01431
3.5,0.01661,0.0,0.0,0.0,0.0,0.01352,0.0,0.0112
3.6,0.01332,0.0,0.0,0.0,0.0,0.01096,0.0,0.00902
3.7,0.01069,0.0,0.0,0.0,0.0,0.00894,0.0,0.00727
3.8,0.00847,0.0,0.0,0.0,0.0,0.00716,0.0,0.00573
3.9,0.00678,0.0,0.0,0.0,0.0,0.00572,0.0,0.00449
4.0,0.00535,0.0,0.0,0.0,0.0,0.00459,0.0,0.00362
4.1,0.00424,0.0,0.0,0.0,0.0,0.00367,0.0,0.00287
4.2,0.0034,0.0,0.0,0.0,0.0,0.00296,0.0,0.00224
4.3,0.00262,0.0,0.0,0.0,0.0,0.00232,0.0,0.0018
4.4,0.00215,0.0,0.0,0.0,0.0,0.00192,0.0,0.0015
4.5,0.00168,0.0,0.0,0.0,0.0,0.00149,0.0,0.00118
4.6,0.00136,0.0,0.0,0.0,0.0,0.00121,0.0,9.3E-4
4.7,0.00111,0.0,0.0,0.0,0.0,9.9E-4,0.0,7.5E-4
4.8,8.3E-4,0.0,0.0,0.0,0.0,7.6E-4,0.0,5.6E-4
4.9,7.0E-4,0.0,0.0,0.0,0.0,6.3E-4,0.0,4.5E-4
5.0,5.6E-4,0.0,0.0,0.0,0.0,5.2E-4,0.0,3.8E-4
5.1,4.0E-4,0.0,0.0,0.0,0.0,3.6E-4,0.0,2.3E-4
5.2,3.3E-4,0.0,0.0,0.0,0.0,3.0E-4,0.0,1.9E-4
5.3,2.6E-4,0.0,0.0,0.0,0.0,2.3E-4,0.0,1.6E-4
5.4,2.2E-4,0.0,0.0,0.0,0.0,2.1E-4,0.0,1.3E-4
5.5,1.6E-4,0.0,0.0,0.0,0.0,1.6E-4,0.0,1.0E-4
5.6,1.3E-4,0.0,0.0,0.0,0.0,1.3E-4,0.0,8.0E-5
5.7,1.1E-4,0.0,0.0,0.0,0.0,1.1E-4,0.0,6.0E-5
5.8,9.0E-5,0.0,0.0,0.0,0.0,9.0E-5,0.0,5.0E-5
5.9,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,0.0,2.0E-5
6.0,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,0.0,2.0E-5
6.1,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0,1.0E-5
6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
