Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,26.82555,12.0,66.0,22.0,21.0,1.0,0.00259,16.29686
2.6,21.30849,8.0,53.0,18.0,16.0,1.0,0.00259,12.9479
2.7,16.92464,6.0,42.0,14.0,13.0,1.0,0.00259,10.28444
2.8,13.44357,4.0,34.0,11.0,10.0,0.99993,0.00259,8.16933
2.9,10.68125,3.0,28.0,9.0,8.0,0.99946,0.00259,6.49035
3.0,8.47915,2.0,22.0,7.0,6.0,0.99762,0.00259,5.15543
3.1,6.73821,1.0,18.0,5.0,5.0,0.99275,0.00259,4.09729
3.2,5.34885,1.0,15.0,4.0,4.0,0.98049,0.00259,3.2519
3.3,4.24445,0.0,12.0,3.0,3.0,0.95793,0.00259,2.58118
3.4,3.3722,0.0,10.0,3.0,2.0,0.92082,0.00259,2.05207
3.5,2.67818,0.0,8.0,2.0,1.0,0.86914,0.00259,1.62941
3.6,2.12406,0.0,7.0,2.0,1.0,0.80368,0.00259,1.2933
3.7,1.68698,0.0,6.0,1.0,1.0,0.7287,0.00259,1.02524
3.8,1.34022,0.0,5.0,1.0,0.0,0.64839,0.00259,0.81439
3.9,1.06337,0.0,4.0,1.0,0.0,0.56793,0.00259,0.645
4.0,0.84308,0.0,4.0,0.0,0.0,0.49033,0.00259,0.51231
4.1,0.66693,0.0,3.0,0.0,0.0,0.41639,0.00259,0.40628
4.2,0.53017,0.0,3.0,0.0,0.0,0.35139,0.00259,0.32337
4.3,0.42094,0.0,2.0,0.0,0.0,0.29325,0.00259,0.25609
4.4,0.33343,0.0,2.0,0.0,0.0,0.24212,0.00259,0.20247
4.5,0.2649,0.0,2.0,0.0,0.0,0.1997,0.00259,0.16184
4.6,0.20951,0.0,2.0,0.0,0.0,0.16277,0.00259,0.12769
4.7,0.16502,0.0,1.0,0.0,0.0,0.1318,0.00259,0.10055
4.8,0.13047,0.0,1.0,0.0,0.0,0.10652,0.00259,0.07927
4.9,0.10266,0.0,1.0,0.0,0.0,0.08543,0.00259,0.06226
5.0,0.08183,0.0,1.0,0.0,0.0,0.0693,0.00259,0.04959
5.1,0.06413,0.0,1.0,0.0,0.0,0.05518,0.00259,0.03902
5.2,0.05057,0.0,1.0,0.0,0.0,0.04401,0.00259,0.03097
5.3,0.03936,0.0,1.0,0.0,0.0,0.03453,0.00259,0.02426
5.4,0.03032,0.0,1.0,0.0,0.0,0.02699,0.00259,0.01863
5.5,0.02343,0.0,0.0,0.0,0.0,0.02116,0.00259,0.01439
5.6,0.0178,0.0,0.0,0.0,0.0,0.01628,0.00259,0.01106
5.7,0.01389,0.0,0.0,0.0,0.0,0.01282,0.00259,0.0087
5.8,0.0105,0.0,0.0,0.0,0.0,0.0098,0.00259,0.00646
5.9,0.00777,0.0,0.0,0.0,0.0,0.00737,0.00259,0.00486
6.0,0.00563,0.0,0.0,0.0,0.0,0.00545,0.00259,0.00361
6.1,0.00448,0.0,0.0,0.0,0.0,0.00436,0.00259,0.00292
6.2,0.00359,0.0,0.0,0.0,0.0,0.00355,0.00259,0.00238
6.3,0.003,0.0,0.0,0.0,0.0,0.00297,0.00254,0.002
6.4,0.0028,0.0,0.0,0.0,0.0,0.00277,0.00252,0.00188
6.5,0.00258,0.0,0.0,0.0,0.0,0.00258,0.00248,0.00176
6.6,2.4E-4,0.0,0.0,0.0,0.0,2.4E-4,1.6E-4,1.4E-4
6.7,2.1E-4,0.0,0.0,0.0,0.0,2.1E-4,1.4E-4,1.2E-4
6.8,1.6E-4,0.0,0.0,0.0,0.0,1.6E-4,1.1E-4,1.0E-4
6.9,1.4E-4,0.0,0.0,0.0,0.0,1.4E-4,1.0E-4,9.0E-5
7.0,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,8.0E-5,6.0E-5
7.1,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,8.0E-5,6.0E-5
7.2,9.0E-5,0.0,0.0,0.0,0.0,9.0E-5,8.0E-5,6.0E-5
7.3,6.0E-5,0.0,0.0,0.0,0.0,6.0E-5,5.0E-5,4.0E-5
7.4,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,2.0E-5
7.5,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
