Origin Time (epoch ms),ComCat Event ID,Magnitude,Latitude,Longitude,Depth (km)
1593038078170,ci39494904,2.26,36.312,-118.013,19.83
1593038048440,ci39494896,2.21,36.4435,-117.962166,7.1
1593033168770,ci39494672,3.7,36.47867,-117.97034,6.69
1593029878240,ci39494504,2.01,36.481,-117.9815,7.02
1593029241620,ci37447973,2.5,36.4285,-117.952835,2.05
1593029063190,ci39494488,2.0,36.439,-117.964165,6.53
1593028641790,ci39494440,2.13,36.4045,-117.9465,0.0
1593026499820,ci39494336,2.68,36.446335,-117.97217,6.93
1593026436680,ci39494328,2.12,36.445168,-117.9285,3.52
1593025596000,ci39494288,2.24,36.385334,-118.05766,0.0
1593025565040,ci39494280,2.15,36.462,-117.974,2.85
1593025337850,ci39494264,3.3,36.4375,-117.933,8.32
1593025253010,ci39494256,2.08,36.469,-118.00217,6.44
1593024954060,ci39494240,2.68,36.447,-117.9425,8.04
1593024727340,ci39494232,2.15,36.488167,-117.976166,6.34
1593024034500,ci37447917,2.26,36.481,-117.967,7.01
1593024026100,ci39494208,2.19,36.450165,-117.98333,6.65
1593023925970,ci39494192,2.06,36.449165,-117.945,9.58
1593023891820,ci39494184,2.16,36.446167,-117.9335,9.78
1593023809210,ci39494176,2.09,36.476833,-117.9975,7.31
1593023434830,ci37447837,2.39,36.4315,-117.9795,4.93
1593023303640,ci37280940,2.04,36.468,-117.995,6.23
1593023277700,ci39494144,2.6,36.466835,-118.00066,6.65
1593023198530,ci39494136,2.96,36.478,-117.964,10.32
1593023139550,ci39494128,3.25,36.4845,-117.9735,9.45
1593022838300,ci39494120,3.77,36.480667,-117.96817,10.23
1593022758350,ci39494112,2.25,36.4805,-117.968666,9.13
1593022740650,ci39494104,2.1,36.455166,-117.966,7.12
1593022458060,ci39494088,3.06,36.439,-117.951836,7.33
1593022323470,ci39494072,2.0,36.455166,-117.9325,10.04
1593022291670,ci39494064,2.31,36.451332,-117.94583,8.54
1593022220530,ci39494056,2.6,36.461834,-117.989,6.13
1593022115640,ci39494048,2.01,36.449833,-117.97683,6.47
1593021993170,ci37447773,2.43,36.468166,-117.95783,9.82
1593021988050,ci39494032,2.1,36.452,-117.94683,10.13
1593021907880,ci39494024,2.65,36.45767,-117.967,6.69
1593021559960,ci39494008,4.57,36.456,-117.93117,9.62
1593021456050,ci37280780,2.06,36.45233,-117.936165,8.86
1593021439570,ci37280764,2.08,36.474167,-117.962166,8.83
1593021418910,ci37280444,2.67,36.467335,-117.99067,16.36
1593021417080,ci39493992,2.45,36.481,-118.000336,6.95
1593020824850,ci39493976,2.92,36.43667,-117.93816,8.47
1593020762960,ci37280604,2.23,36.469334,-117.9825,6.52
1593020700530,ci39493968,3.49,36.456833,-117.9385,10.88
