Origin Time (epoch ms),ComCat Event ID,Magnitude,Latitude,Longitude,Depth (km)
1593020301190,ci39493920,2.03,36.456,-117.983665,7.84
1593019731380,ci39493888,2.33,36.453167,-117.979836,7.0
1593018688490,ci39493832,2.5,36.439667,-117.977,4.64
1592931375210,ci39492120,2.74,36.439335,-117.96533,1.8
1592894905290,ci37447629,2.88,36.462334,-117.99333,6.51
1592894890430,ci39491464,3.15,36.4585,-117.980835,5.03
1592889833210,ci39491352,2.14,36.4585,-117.992,6.03
1592881675760,ci39491240,2.16,36.444332,-117.9855,4.93
1592880726440,ci37447621,3.66,36.445,-117.98333,0.19
1592880718480,ci39491208,3.79,36.4465,-117.983,4.35
1592879915790,ci39491192,2.36,36.448,-117.982666,6.55
1592877700850,ci39491168,2.3,36.45,-117.986664,6.53
1592877675760,ci39491160,2.38,36.450832,-117.9785,6.56
1592876768430,ci39491112,2.83,36.4465,-117.97567,6.64
1592876389740,ci39491104,2.69,36.447166,-117.988,4.82
1592875709230,ci39491088,2.02,36.462833,-117.98783,6.91
1592874911600,ci39491056,2.04,36.446,-117.978836,5.96
1592874377500,ci39491048,2.21,36.45183,-117.97417,6.54
1592873082450,ci39491000,2.88,36.44483,-117.9865,5.75
1592873069220,ci39490992,2.23,36.44367,-117.98683,5.06
1592872619410,ci39490984,2.28,36.444668,-117.976,5.92
1592872437560,ci39490976,2.95,36.446,-117.97517,6.73
1592872252730,ci39490968,3.82,36.450333,-117.97767,3.77
1592872216780,ci39490960,2.49,36.449833,-117.98016,6.3
1592872168810,ci37447549,2.12,36.459167,-117.985664,8.34
1592872006470,ci37447541,3.26,36.4545,-117.99,7.4
1592871946390,ci39490952,4.62,36.446667,-117.984,2.26
1592834889900,ci39489960,2.33,36.448666,-117.98016,5.12
1592822297350,ci39489656,2.27,36.442,-117.98783,5.1
