Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,10 yr Probability,10 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,187.9279,85.0,770.0,130.0,111.0,1.0,0.01772,73.89717
2.6,149.27742,66.0,612.0,104.0,88.0,1.0,0.01772,58.69822
2.7,118.56486,51.0,487.0,83.0,74.0,1.0,0.01772,46.63374
2.8,94.15656,39.0,385.0,66.0,55.0,1.0,0.01772,37.03591
2.9,74.79237,30.0,306.0,52.0,43.0,1.0,0.01772,29.42095
3.0,59.39516,22.0,244.0,42.0,36.0,1.0,0.01772,23.37
3.1,47.18949,17.0,193.0,33.0,28.0,1.0,0.01772,18.56527
3.2,37.46209,12.0,153.0,26.0,23.0,1.0,0.01772,14.73757
3.3,29.74147,9.0,122.0,21.0,18.0,1.0,0.01772,11.69825
3.4,23.6241,7.0,97.0,17.0,13.0,0.99999,0.01772,9.29559
3.5,18.76231,5.0,77.0,13.0,11.0,0.99988,0.01772,7.37958
3.6,14.90375,3.0,62.0,10.0,9.0,0.99944,0.01772,5.86067
3.7,11.84083,2.0,49.0,8.0,7.0,0.99793,0.01772,4.65288
3.8,9.40237,1.0,39.0,7.0,5.0,0.99282,0.01772,3.70039
3.9,7.45203,1.0,32.0,5.0,4.0,0.98177,0.01772,2.9308
4.0,5.91548,0.0,25.0,4.0,3.0,0.96107,0.01772,2.32492
4.1,4.6908,0.0,20.0,3.0,2.0,0.92758,0.01772,1.84617
4.2,3.7216,0.0,16.0,2.0,1.0,0.88062,0.01772,1.46663
4.3,2.95258,0.0,13.0,2.0,1.0,0.82129,0.01772,1.16009
4.4,2.34121,0.0,11.0,1.0,1.0,0.75086,0.01772,0.91979
4.5,1.8539,0.0,9.0,1.0,0.0,0.67292,0.01772,0.72987
4.6,1.46856,0.0,7.0,1.0,0.0,0.59395,0.01772,0.57903
4.7,1.16292,0.0,6.0,1.0,0.0,0.51869,0.01772,0.459
4.8,0.91936,0.0,5.0,0.0,0.0,0.44628,0.01772,0.36362
4.9,0.72559,0.0,4.0,0.0,0.0,0.37856,0.01772,0.28816
5.0,0.57426,0.0,4.0,0.0,0.0,0.31892,0.01772,0.22809
5.1,0.45088,0.0,3.0,0.0,0.0,0.26504,0.01772,0.17926
5.2,0.35432,0.0,3.0,0.0,0.0,0.21866,0.01772,0.14086
5.3,0.27709,0.0,2.0,0.0,0.0,0.17891,0.01772,0.1103
5.4,0.21486,0.0,2.0,0.0,0.0,0.14508,0.01772,0.08591
5.5,0.16643,0.0,2.0,0.0,0.0,0.11708,0.01772,0.06706
5.6,0.12748,0.0,1.0,0.0,0.0,0.09287,0.01772,0.05166
5.7,0.09731,0.0,1.0,0.0,0.0,0.07345,0.01772,0.03984
5.8,0.07315,0.0,1.0,0.0,0.0,0.05717,0.01772,0.03015
5.9,0.0539,0.0,1.0,0.0,0.0,0.04385,0.01772,0.0228
6.0,0.03861,0.0,1.0,0.0,0.0,0.03286,0.01772,0.01659
6.1,0.03126,0.0,1.0,0.0,0.0,0.02745,0.01764,0.01377
6.2,0.02472,0.0,0.0,0.0,0.0,0.02269,0.01752,0.01128
6.3,0.0208,0.0,0.0,0.0,0.0,0.01965,0.01708,0.00974
6.4,0.01949,0.0,0.0,0.0,0.0,0.01859,0.01698,0.00923
6.5,0.01779,0.0,0.0,0.0,0.0,0.0173,0.01664,0.00866
6.6,0.00245,0.0,0.0,0.0,0.0,0.00229,0.00178,7.9E-4
6.7,0.00194,0.0,0.0,0.0,0.0,0.00185,0.00148,6.1E-4
6.8,0.00161,0.0,0.0,0.0,0.0,0.00156,0.00133,5.2E-4
6.9,0.00116,0.0,0.0,0.0,0.0,0.00114,0.00102,3.8E-4
7.0,9.4E-4,0.0,0.0,0.0,0.0,9.3E-4,8.6E-4,3.1E-4
7.1,7.6E-4,0.0,0.0,0.0,0.0,7.5E-4,7.1E-4,2.5E-4
7.2,5.5E-4,0.0,0.0,0.0,0.0,5.5E-4,5.4E-4,2.0E-4
7.3,4.3E-4,0.0,0.0,0.0,0.0,4.3E-4,4.2E-4,1.6E-4
7.4,2.5E-4,0.0,0.0,0.0,0.0,2.5E-4,2.5E-4,9.0E-5
7.5,1.9E-4,0.0,0.0,0.0,0.0,1.9E-4,1.9E-4,5.0E-5
7.6,9.0E-5,0.0,0.0,0.0,0.0,9.0E-5,9.0E-5,1.0E-5
7.7,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,5.0E-5,1.0E-5
7.8,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
