Origin Time (epoch ms),ComCat Event ID,Magnitude,Latitude,Longitude,Depth (km)
1622929303930,ci39921168,1.87,33.449165,-115.252335,27.89
1622929303630,ci39921160,1.66,33.140835,-115.62933,6.34
1622929228950,ci39921152,1.92,33.13817,-115.606,3.09
1622929175960,ci39921144,2.32,33.136665,-115.62583,4.66
1622929172440,ci39921136,1.66,33.149,-115.627335,5.81
1622929131970,ci39921128,0.97,33.104332,-116.135,1.05
1622929042010,ci39921112,1.45,33.1775,-115.6405,10.97
1622929011380,ci39921104,1.48,33.162666,-115.61467,3.85
1622928797460,ci39921088,2.48,33.131332,-115.6285,8.49
1622928745290,ci39921080,1.81,33.164,-115.642,1.99
1622928700140,ci39921072,1.81,33.149334,-115.647,3.59
1622928613570,ci39921064,2.65,33.145,-115.643166,6.09
1622928288730,ci39921048,2.12,33.1405,-115.6385,5.61
1622928269490,ci39921040,1.48,33.1635,-115.620834,5.63
1622928236750,ci39921032,1.55,33.140335,-115.61467,8.26
1622927907570,ci39921016,1.22,33.172,-115.6305,3.11
1622927859000,ci39921008,1.57,33.148666,-115.614,5.74
1622927695560,ci39921000,1.69,33.161835,-115.6115,5.2
1622927634690,ci39920992,1.93,33.137165,-115.629166,7.44
1622927605920,ci39920984,1.26,33.144833,-115.62683,4.14
1622927473380,ci39920976,1.33,33.150166,-115.61266,8.04
1622927298850,ci39920952,1.25,33.155834,-115.608665,6.2
1622927266640,ci39920944,1.35,33.145832,-115.60934,5.45
1622927105710,ci39920936,1.34,33.14517,-115.6245,7.36
1622926790710,ci39920928,1.63,33.160667,-115.6095,5.8
1622926779320,ci39920920,1.67,33.159,-115.61417,1.13
1622926748110,ci39920912,1.82,33.139,-115.627335,6.68
1622926535380,ci39920904,1.73,33.208168,-115.6515,2.08
1622926509690,ci39920896,1.89,33.135166,-115.63233,5.85
1622926474780,ci39920888,2.05,33.130833,-115.632,3.74
1622926436740,ci39920880,1.42,33.140167,-115.62817,5.2
1622926342910,ci39920872,1.74,33.192,-115.659164,10.57
1622926314430,ci39920864,1.55,33.149666,-115.63917,6.15
1622926255710,ci39920856,1.45,33.1515,-115.5995,6.96
1622926199180,ci39920848,1.06,33.15917,-115.63583,3.12
1622926115850,ci39920840,1.42,33.166668,-115.6195,5.38
1622926018700,ci39920832,2.05,33.1495,-115.639,6.09
1622925991620,ci39920824,1.92,33.127335,-115.626335,7.29
1622925911990,ci39920816,1.81,32.818333,-115.975334,11.96
1622925817730,ci39920808,1.36,33.152,-115.6155,7.61
1622925742750,ci39920792,1.86,33.138,-115.63917,6.05
1622925622810,ci39920784,1.49,33.142666,-115.61017,1.88
1622925496230,ci39920776,1.53,33.209,-115.66766,3.36
1622925473780,ci39920768,1.49,33.157665,-115.61733,6.35
1622925330490,ci39920760,1.69,33.215168,-115.594666,12.01
1622925285220,ci39920752,1.91,33.135,-115.63633,6.08
1622925221640,ci39920736,1.58,33.101833,-115.549835,14.33
1622925045910,ci39920712,1.52,33.175,-115.63517,3.97
1622924990410,ci39920696,1.34,33.14633,-115.62133,1.76
1622924857090,ci39920688,1.44,33.134167,-115.6,5.36
1622924793540,ci39920680,1.34,33.178,-115.63033,3.88
1622924748130,ci39920672,1.58,33.13983,-115.61183,6.78
1622924580620,ci39920664,2.23,33.138,-115.63533,5.36
1622924536360,ci39920656,1.37,33.178665,-115.6335,3.77
1622924428590,ci39920648,1.41,33.135,-115.629166,6.73
1622924393520,ci39920640,1.32,33.150833,-115.594666,3.56
1622924278390,ci39920632,1.89,33.149834,-115.5995,2.75
1622924246920,ci39920624,1.59,33.1445,-115.6255,3.12
1622924171430,ci39920616,1.42,33.150333,-115.63067,5.9
1622924157430,ci39920608,1.25,33.139668,-115.624664,4.49
1622923815240,ci39920600,1.2,33.129,-115.63717,2.73
1622923777720,ci39920592,1.36,33.146168,-115.627335,6.76
1622923711800,ci39920584,1.35,33.143833,-115.631165,7.23
1622923583820,ci39920576,2.41,33.158165,-115.58417,3.91
1622923574060,ci39920568,1.65,33.1455,-115.662834,1.94
1622923335690,ci39920520,1.5,33.161835,-115.581665,3.07
1622923195250,ci39920512,1.28,33.147335,-115.608,5.64
1622922836250,ci39920480,1.41,33.132168,-115.6345,8.62
1622922716280,ci39920464,1.89,33.13,-115.627,6.3
1622922636700,ci39920456,2.21,33.150833,-115.600334,5.76
1622922613200,ci39920448,1.91,33.145,-115.61,3.53
1622922599520,ci39920432,1.67,33.152,-115.6055,4.97
1622922469510,ci39920424,2.25,33.140167,-115.63,2.95
1622922415580,ci39920416,2.79,33.141335,-115.6245,6.58
1622922064470,ci39920400,2.98,33.136665,-115.64333,3.53
1622922034010,ci39920392,1.52,33.154835,-115.609665,3.62
1622921964960,ci39920384,2.49,33.1455,-115.637,5.96
1622921939950,ci39920376,2.2,33.144333,-115.632,6.28
1622921832280,ci39920368,1.81,33.136166,-115.624664,3.97
1622921444800,ci39920344,1.83,33.169,-115.600334,2.84
1622921434650,ci39920336,1.84,33.136833,-115.6225,6.71
1622921392840,ci39920320,1.5,33.135166,-115.624,4.44
1622921332450,ci39920312,1.64,33.146168,-115.62767,7.29
1622921325720,ci39920304,1.76,33.149,-115.641,5.48
1622921255150,ci39920296,1.44,33.2015,-115.5585,12.73
1622921121010,ci39920288,1.57,33.152668,-115.617165,6.1
1622921028060,ci39920272,1.83,33.160168,-115.606,11.07
1622920959400,ci39920264,2.31,33.138668,-115.6285,2.13
1622920931630,ci39920248,2.18,33.1535,-115.616,4.97
1622920909200,ci39920240,1.63,33.148,-115.641335,6.15
1622920862520,ci39920232,1.98,33.143166,-115.62334,5.12
1622920839630,ci39920224,1.54,33.153168,-115.59133,3.88
1622920802560,ci39920216,1.26,33.1525,-115.67184,5.07
1622920665590,ci39920192,1.2,33.151833,-115.6195,3.74
1622920632660,ci39920184,1.45,33.16,-115.60533,4.26
1622920607300,ci39920176,1.45,33.144833,-115.62517,4.83
1622920454640,ci39920152,2.97,33.15867,-115.6225,4.4
1622920394180,ci39920144,2.38,33.138,-115.63033,6.85
1622920368190,ci39920136,2.0,33.154167,-115.59333,3.93
1622920322890,ci39920128,2.28,33.1595,-115.61684,3.59
1622920237970,ci39920120,1.84,33.188,-115.6345,3.73
1622920212290,ci39920112,1.46,33.163,-115.61584,4.62
1622920198940,ci39920104,1.66,33.176834,-115.636665,4.65
1622920089790,ci39920096,2.2,33.217167,-115.5695,18.3
1622920078060,ci39920088,2.37,33.148167,-115.60883,3.68
1622920027450,ci39920080,2.56,33.1445,-115.601166,1.16
1622919989910,ci39920072,2.54,33.157166,-115.6195,5.11
1622919931450,ci39920064,3.43,33.1615,-115.618,10.34
1622919865700,ci39920048,1.58,33.195,-115.6295,2.7
1622919793070,ci39920040,1.81,33.1605,-115.6185,3.4
1622919762500,ci39920032,2.13,33.194168,-115.59817,10.07
1622919716220,ci39920024,2.3,33.136833,-115.63983,3.16
1622919627260,ci39920008,2.33,33.13983,-115.611336,10.23
1622919593410,ci39920000,2.05,33.150665,-115.60433,4.4
1622919529760,ci39919984,1.61,33.159,-115.614334,3.84
1622919465540,ci39919976,1.61,33.145832,-115.62417,6.04
1622919359620,ci39919968,1.5,33.139668,-115.637665,6.49
1622919340200,ci39919960,1.51,33.141666,-115.60067,5.24
1622919160810,ci39919936,1.64,33.162334,-115.63233,3.96
1622919088900,ci39919928,1.93,33.150333,-115.6135,5.13
1622919069950,ci39919920,1.9,33.148335,-115.60083,3.24
1622918994580,ci39919912,3.01,33.147167,-115.6285,8.04
1622918946060,ci39919904,2.17,33.186,-115.567,8.52
1622918935340,ci39919896,2.47,33.155834,-115.60433,5.59
1622918900730,ci39919888,2.79,33.163666,-115.61217,3.44
1622918868730,ci39919880,2.72,33.143166,-115.61367,3.35
1622918851190,ci39919872,1.57,33.1505,-115.617836,7.43
1622918844760,ci39919864,1.68,33.148167,-115.60233,3.36
1622918743700,ci39919856,2.14,33.141335,-115.626,6.85
1622918711340,ci39919848,1.66,33.14517,-115.593834,2.37
1622918641540,ci39919824,2.24,33.127666,-115.63966,7.56
1622918578420,ci39919816,1.59,33.143333,-115.62016,3.98
1622918497210,ci39919808,1.96,33.1505,-115.60017,3.39
1622918493210,ci39919800,1.25,33.134,-115.629166,7.44
1622918408870,ci39919792,2.02,33.162334,-115.60233,8.66
1622918383300,ci39919784,1.87,33.148,-115.61584,6.71
1622918362040,ci39919776,1.77,33.1375,-115.630165,4.32
1622918239060,ci39919752,1.93,33.144,-115.61367,5.93
1622918194440,ci39919744,1.51,33.101166,-115.53167,2.61
1622918018000,ci39919736,2.5,33.1355,-115.639336,3.46
1622917992970,ci39919728,1.83,33.144833,-115.63367,6.52
1622917949150,ci39919720,2.17,33.146,-115.6325,5.77
1622917901070,ci39919712,2.32,33.145,-115.614,2.85
1622917876230,ci39919704,1.77,33.177334,-115.528336,10.08
1622917787200,ci39919688,2.39,33.148335,-115.6115,4.98
1622917308750,ci39919656,4.21,33.151333,-115.61867,7.06
1622917268180,ci39919648,2.69,33.159,-115.63717,5.37
1622917250160,ci39919640,2.73,33.152668,-115.60883,3.47
1622917214650,ci39919632,2.84,33.148666,-115.62117,2.56
1622917126460,ci39919624,2.19,33.140167,-115.635,5.75
1622917057920,ci39919616,3.17,33.142834,-115.63517,4.67
1622917011470,ci39919608,3.22,33.13983,-115.633835,6.53
1622916974620,ci39919600,2.92,33.150833,-115.61833,5.74
1622916934970,ci39919592,2.3,33.148167,-115.6055,1.66
1622916796940,ci39919576,2.65,33.1475,-115.6345,6.62
1622916774020,ci39919560,2.44,33.13983,-115.628334,5.87
1622916697320,ci39919544,2.61,33.1505,-115.6165,1.16
1622916672680,ci39919536,2.17,33.149166,-115.604164,3.14
1622916657390,ci39919528,2.25,33.1435,-115.6235,4.76
1622916611640,ci39919520,2.1,33.148167,-115.62016,4.96
1622916516290,ci39919512,2.74,33.155666,-115.63633,5.95
1622916490900,ci39919504,2.53,33.149334,-115.62933,5.85
1622916467620,ci39919496,2.6,33.144333,-115.62933,4.83
1622916441060,ci39919488,3.09,33.145832,-115.61833,6.47
