Origin Time (epoch ms),ComCat Event ID,Magnitude,Latitude,Longitude,Depth (km)
1622903337090,ci39918536,1.44,33.135334,-115.63817,3.82
1622903148630,ci39918520,1.43,33.126667,-115.6405,4.28
1622902870060,ci39918512,1.63,33.1375,-115.63783,4.45
1622902799200,ci39918504,2.07,33.127,-115.639336,3.2
1622902777460,ci39918496,1.38,33.146667,-115.63333,4.58
1622901187300,ci39918472,1.24,33.145332,-115.62566,5.8
1622900299600,ci39918456,1.96,33.135,-115.63416,3.49
1622900234320,ci39918448,1.28,33.130833,-115.621666,5.65
1622900180440,ci39918440,1.48,33.141167,-115.63467,4.81
1622899537570,ci39918432,1.42,33.135666,-115.6365,3.47
1622899498120,ci39918424,1.44,33.146667,-115.62683,3.8
1622899208170,ci39918416,1.49,33.143333,-115.63633,3.6
1622899124290,ci39918408,2.13,33.137165,-115.634834,3.69
1622899100310,ci39918400,1.97,33.154,-115.6385,2.92
1622898439900,ci39918384,1.34,33.142,-115.63133,1.67
1622898155710,ci39918368,1.23,33.135334,-115.62583,3.19
1622897867420,ci39918360,1.69,33.143333,-115.62666,5.78
1622897839880,ci39918352,1.59,33.1445,-115.631836,5.24
1622897740310,ci39918344,1.51,33.1515,-115.63367,5.89
1622897688500,ci39918336,2.16,33.138,-115.63333,5.38
1622897149070,ci39918328,1.13,33.1415,-115.6355,3.79
1622896972330,ci39918320,1.22,33.143665,-115.61684,5.84
1622896176730,ci39918312,1.14,33.14683,-115.64017,3.56
1622895968510,ci39918304,1.24,33.1325,-115.63233,2.62
1622895872010,ci39918296,1.79,33.1355,-115.64533,3.09
1622895771450,ci39918288,2.02,33.1475,-115.6355,1.56
1622895717270,ci39918280,2.67,33.1315,-115.6355,2.16
1622895610190,ci39918272,1.86,33.142834,-115.631,3.65
1622895538650,ci39918264,2.67,33.142834,-115.634,4.01
1622895517840,ci39918256,2.58,33.131,-115.63883,3.37
1622895463060,ci39918248,1.38,33.141167,-115.638664,3.91
1622895348890,ci39918232,1.25,33.152,-115.629,4.11
1622895106920,ci39918224,1.38,33.1495,-115.63533,4.38
1622895040730,ci39918216,1.54,33.151,-115.6245,4.24
1622894935720,ci39918200,2.39,33.135666,-115.639,3.51
1622894735330,ci39918192,2.29,33.133835,-115.6365,3.71
1622894729770,ci39918184,1.39,33.140667,-115.63316,3.01
1622894663560,ci39918176,1.58,33.139668,-115.63683,4.03
1622894578280,ci39918168,1.76,33.13983,-115.627335,5.65
1622894468940,ci39918144,1.11,33.126167,-115.62117,2.01
1622893978190,ci39918136,2.31,33.135,-115.63433,3.71
1622893829510,ci39918120,1.66,33.143333,-115.62783,4.02
1622893047720,ci39918104,1.24,33.218334,-115.61383,7.04
1622892983100,ci39918096,1.26,33.145332,-115.632164,5.13
1622892546360,ci39918088,2.28,33.13817,-115.63084,4.16
1622892400150,ci39918080,1.27,33.145832,-115.624664,4.54
1622891977750,ci39918064,1.23,33.217667,-115.5655,16.42
1622890703620,ci39918040,1.51,33.142166,-115.63133,5.28
1622888954210,ci39918008,1.66,33.14683,-115.6315,4.95
1622888923540,ci39918000,1.65,33.134834,-115.632835,3.82
1622881223320,ci39917912,1.36,33.14,-115.62783,1.3
1622880467770,ci39917904,1.14,33.146168,-115.628,6.29
1622880354480,ci39917896,2.18,33.138,-115.633,4.03
1622836394140,ci39917544,1.13,33.1575,-115.62217,5.23
1622720983460,ci39915632,1.47,32.748833,-115.81067,6.74
1622710346950,ci39915552,1.18,33.225166,-116.08833,10.21
1622679262440,ci39915216,1.78,33.161167,-115.63,5.29
1622677325590,ci37326684,1.54,33.158833,-115.626,5.39
1622677323620,ci39915200,1.51,33.161667,-115.636,5.35
1622659508110,ci39914800,1.67,33.066833,-115.586334,10.09
