Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,10 yr Probability,10 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,125.10047,11.0,377.0,38.0,23.0,1.0,0.02335,33.89967
2.6,99.36258,9.0,300.0,31.0,18.0,0.99999,0.02335,26.91719
2.7,78.91369,6.0,238.0,24.0,17.0,0.99998,0.02335,21.3761
2.8,62.70004,5.0,189.0,19.0,12.0,0.99985,0.02335,16.98682
2.9,49.80439,3.0,151.0,15.0,10.0,0.99925,0.02335,13.49524
3.0,39.54816,2.0,121.0,12.0,8.0,0.99775,0.02335,10.71218
3.1,31.40577,2.0,96.0,10.0,5.0,0.99443,0.02335,8.50705
3.2,24.92631,1.0,76.0,8.0,4.0,0.98779,0.02335,6.74981
3.3,19.80246,1.0,61.0,6.0,3.0,0.97511,0.02335,5.36025
3.4,15.72332,0.0,49.0,5.0,3.0,0.95491,0.02335,4.2574
3.5,12.49698,0.0,39.0,4.0,2.0,0.92635,0.02335,3.38182
3.6,9.9271,0.0,32.0,3.0,1.0,0.88834,0.02335,2.6866
3.7,7.88422,0.0,26.0,2.0,1.0,0.83998,0.02335,2.13947
3.8,6.26474,0.0,21.0,2.0,1.0,0.78392,0.02335,1.70353
3.9,4.96816,0.0,17.0,1.0,0.0,0.72147,0.02335,1.35295
4.0,3.94196,0.0,14.0,1.0,0.0,0.65438,0.02335,1.07557
4.1,3.12491,0.0,11.0,1.0,0.0,0.58465,0.02335,0.85392
4.2,2.47689,0.0,9.0,1.0,0.0,0.5167,0.02335,0.67836
4.3,1.96441,0.0,8.0,0.0,0.0,0.45037,0.02335,0.53759
4.4,1.55666,0.0,6.0,0.0,0.0,0.38898,0.02335,0.42688
4.5,1.23088,0.0,5.0,0.0,0.0,0.33356,0.02335,0.33945
4.6,0.97459,0.0,4.0,0.0,0.0,0.28425,0.02335,0.26969
4.7,0.7728,0.0,4.0,0.0,0.0,0.24029,0.02335,0.21493
4.8,0.60987,0.0,3.0,0.0,0.0,0.20151,0.02335,0.17061
4.9,0.48136,0.0,3.0,0.0,0.0,0.16908,0.02335,0.13703
5.0,0.37892,0.0,2.0,0.0,0.0,0.14032,0.02335,0.10899
5.1,0.29871,0.0,2.0,0.0,0.0,0.11643,0.02335,0.08675
5.2,0.23492,0.0,2.0,0.0,0.0,0.0961,0.02335,0.06905
5.3,0.18356,0.0,1.0,0.0,0.0,0.07905,0.02335,0.05494
5.4,0.14423,0.0,1.0,0.0,0.0,0.06584,0.02335,0.04437
5.5,0.11144,0.0,1.0,0.0,0.0,0.05427,0.02335,0.03524
5.6,0.08605,0.0,1.0,0.0,0.0,0.04487,0.02335,0.0286
5.7,0.066,0.0,1.0,0.0,0.0,0.03744,0.02335,0.02323
5.8,0.0494,0.0,1.0,0.0,0.0,0.03094,0.02335,0.01869
5.9,0.03593,0.0,0.0,0.0,0.0,0.0247,0.02251,0.01453
6.0,0.02992,0.0,0.0,0.0,0.0,0.02166,0.02036,0.01279
6.1,0.0224,0.0,0.0,0.0,0.0,0.01745,0.01683,0.00994
6.2,0.02098,0.0,0.0,0.0,0.0,0.01716,0.01673,0.00984
6.3,0.01939,0.0,0.0,0.0,0.0,0.01646,0.01614,0.00947
6.4,0.01556,0.0,0.0,0.0,0.0,0.01331,0.01303,0.00744
6.5,0.01427,0.0,0.0,0.0,0.0,0.01244,0.0122,0.00691
6.6,0.01024,0.0,0.0,0.0,0.0,0.00955,0.00941,0.00497
6.7,0.00901,0.0,0.0,0.0,0.0,0.0085,0.00839,0.00438
6.8,0.00773,0.0,0.0,0.0,0.0,0.00739,0.00731,0.00376
6.9,0.00656,0.0,0.0,0.0,0.0,0.00636,0.00632,0.00328
7.0,0.00506,0.0,0.0,0.0,0.0,0.00497,0.00493,0.00254
7.1,0.00493,0.0,0.0,0.0,0.0,0.00485,0.00483,0.00249
7.2,0.00439,0.0,0.0,0.0,0.0,0.00434,0.00433,0.00224
7.3,0.00404,0.0,0.0,0.0,0.0,0.00401,0.00401,0.00207
7.4,0.00246,0.0,0.0,0.0,0.0,0.00245,0.00245,0.00128
7.5,0.00147,0.0,0.0,0.0,0.0,0.00146,0.00146,7.8E-4
7.6,9.1E-4,0.0,0.0,0.0,0.0,9.1E-4,9.1E-4,4.6E-4
7.7,5.3E-4,0.0,0.0,0.0,0.0,5.3E-4,5.3E-4,2.9E-4
7.8,3.2E-4,0.0,0.0,0.0,0.0,3.2E-4,3.2E-4,1.9E-4
7.9,2.2E-4,0.0,0.0,0.0,0.0,2.2E-4,2.2E-4,1.2E-4
8.0,1.7E-4,0.0,0.0,0.0,0.0,1.7E-4,1.7E-4,9.0E-5
8.1,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,3.0E-5,1.0E-5
8.2,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,1.0E-5
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
