Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,0.85901,0.0,4.0,0.0,0.0,0.28747,8.0E-5,0.38572
2.6,0.68482,0.0,4.0,0.0,0.0,0.24847,8.0E-5,0.30786
2.7,0.54288,0.0,3.0,0.0,0.0,0.21089,8.0E-5,0.24359
2.8,0.43288,0.0,3.0,0.0,0.0,0.17962,8.0E-5,0.19448
2.9,0.34357,0.0,2.0,0.0,0.0,0.15146,8.0E-5,0.15454
3.0,0.27222,0.0,2.0,0.0,0.0,0.12671,8.0E-5,0.12318
3.1,0.21504,0.0,2.0,0.0,0.0,0.10512,8.0E-5,0.09686
3.2,0.17092,0.0,1.0,0.0,0.0,0.08682,8.0E-5,0.07681
3.3,0.135,0.0,1.0,0.0,0.0,0.07082,8.0E-5,0.06037
3.4,0.10692,0.0,1.0,0.0,0.0,0.05784,8.0E-5,0.04752
3.5,0.08484,0.0,1.0,0.0,0.0,0.04711,8.0E-5,0.03755
3.6,0.06786,0.0,1.0,0.0,0.0,0.03859,8.0E-5,0.0299
3.7,0.05412,0.0,1.0,0.0,0.0,0.03158,8.0E-5,0.02391
3.8,0.04288,0.0,1.0,0.0,0.0,0.02555,8.0E-5,0.01893
3.9,0.0341,0.0,0.0,0.0,0.0,0.02076,8.0E-5,0.0151
4.0,0.02692,0.0,0.0,0.0,0.0,0.01658,8.0E-5,0.01191
4.1,0.02172,0.0,0.0,0.0,0.0,0.01366,8.0E-5,0.00957
4.2,0.01711,0.0,0.0,0.0,0.0,0.01094,8.0E-5,0.00751
4.3,0.01343,0.0,0.0,0.0,0.0,0.00882,8.0E-5,0.00592
4.4,0.01058,0.0,0.0,0.0,0.0,0.00719,8.0E-5,0.00476
4.5,0.00831,0.0,0.0,0.0,0.0,0.00571,8.0E-5,0.00368
4.6,0.00649,0.0,0.0,0.0,0.0,0.00453,8.0E-5,0.00289
4.7,0.00506,0.0,0.0,0.0,0.0,0.00365,8.0E-5,0.00236
4.8,0.00405,0.0,0.0,0.0,0.0,0.00292,8.0E-5,0.00189
4.9,0.00316,0.0,0.0,0.0,0.0,0.0024,8.0E-5,0.00154
5.0,0.00265,0.0,0.0,0.0,0.0,0.00201,8.0E-5,0.00122
5.1,0.00201,0.0,0.0,0.0,0.0,0.00157,8.0E-5,9.3E-4
5.2,0.00158,0.0,0.0,0.0,0.0,0.00124,8.0E-5,6.7E-4
5.3,0.00121,0.0,0.0,0.0,0.0,9.6E-4,8.0E-5,5.0E-4
5.4,9.6E-4,0.0,0.0,0.0,0.0,7.5E-4,8.0E-5,3.8E-4
5.5,7.9E-4,0.0,0.0,0.0,0.0,6.1E-4,8.0E-5,3.2E-4
5.6,6.1E-4,0.0,0.0,0.0,0.0,4.7E-4,8.0E-5,2.3E-4
5.7,4.4E-4,0.0,0.0,0.0,0.0,3.6E-4,8.0E-5,1.5E-4
5.8,3.6E-4,0.0,0.0,0.0,0.0,2.8E-4,8.0E-5,1.1E-4
