Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,0.4636,0.0,3.0,0.0,0.0,0.19455,6.0E-5,0.22126
2.6,0.36914,0.0,2.0,0.0,0.0,0.16522,6.0E-5,0.17643
2.7,0.29347,0.0,2.0,0.0,0.0,0.13766,6.0E-5,0.13959
2.8,0.23385,0.0,2.0,0.0,0.0,0.1156,6.0E-5,0.11162
2.9,0.18545,0.0,1.0,0.0,0.0,0.09578,6.0E-5,0.08836
3.0,0.14708,0.0,1.0,0.0,0.0,0.07914,6.0E-5,0.07052
3.1,0.11619,0.0,1.0,0.0,0.0,0.06479,6.0E-5,0.05543
3.2,0.09178,0.0,1.0,0.0,0.0,0.05255,6.0E-5,0.04347
3.3,0.07203,0.0,1.0,0.0,0.0,0.0425,6.0E-5,0.03413
3.4,0.05718,0.0,1.0,0.0,0.0,0.03451,6.0E-5,0.02703
3.5,0.04562,0.0,1.0,0.0,0.0,0.02817,6.0E-5,0.02163
3.6,0.03633,0.0,0.0,0.0,0.0,0.02294,6.0E-5,0.01726
3.7,0.02874,0.0,0.0,0.0,0.0,0.01849,6.0E-5,0.01365
3.8,0.02279,0.0,0.0,0.0,0.0,0.0149,6.0E-5,0.01087
3.9,0.0181,0.0,0.0,0.0,0.0,0.01209,6.0E-5,0.00869
4.0,0.01433,0.0,0.0,0.0,0.0,0.00971,6.0E-5,0.00699
4.1,0.01164,0.0,0.0,0.0,0.0,0.00801,6.0E-5,0.00564
4.2,0.00928,0.0,0.0,0.0,0.0,0.00643,6.0E-5,0.00449
4.3,0.00734,0.0,0.0,0.0,0.0,0.00521,6.0E-5,0.00358
4.4,0.00579,0.0,0.0,0.0,0.0,0.00421,6.0E-5,0.00287
4.5,0.00453,0.0,0.0,0.0,0.0,0.00331,6.0E-5,0.00219
4.6,0.00349,0.0,0.0,0.0,0.0,0.0026,6.0E-5,0.00167
4.7,0.00273,0.0,0.0,0.0,0.0,0.0021,6.0E-5,0.00136
4.8,0.00213,0.0,0.0,0.0,0.0,0.00164,6.0E-5,0.00105
4.9,0.00164,0.0,0.0,0.0,0.0,0.00133,6.0E-5,8.8E-4
5.0,0.00134,0.0,0.0,0.0,0.0,0.00109,6.0E-5,7.0E-4
5.1,9.3E-4,0.0,0.0,0.0,0.0,7.8E-4,6.0E-5,4.9E-4
5.2,7.2E-4,0.0,0.0,0.0,0.0,6.0E-4,6.0E-5,3.6E-4
5.3,5.8E-4,0.0,0.0,0.0,0.0,4.7E-4,6.0E-5,2.5E-4
5.4,4.4E-4,0.0,0.0,0.0,0.0,3.6E-4,6.0E-5,1.9E-4
5.5,3.7E-4,0.0,0.0,0.0,0.0,3.0E-4,6.0E-5,1.6E-4
