Time (days),ComCat Data
0.0,0.0
0.003698446,4.0
0.007396892,4.0
0.0110953385,4.0
0.014793784,5.0
0.018492231,5.0
0.022190677,5.0
0.025889123,6.0
0.029587569,6.0
0.033286016,6.0
0.036984462,6.0
0.04068291,6.0
0.044381354,6.0
0.0480798,6.0
0.051778246,6.0
0.05547669,6.0
0.059175137,6.0
0.06287359,6.0
0.06657203,6.0
0.07027048,6.0
0.073968925,6.0
0.07766737,6.0
0.08136582,6.0
0.08506426,6.0
0.08876271,7.0
0.092461154,8.0
0.0961596,9.0
0.099858046,9.0
0.10355649,9.0
0.10725494,10.0
0.11095338,10.0
0.11465183,10.0
0.118350275,11.0
0.12204872,11.0
0.12574717,11.0
0.12944561,11.0
0.13314407,11.0
0.1368425,11.0
0.14054096,11.0
0.1442394,11.0
0.14793785,11.0
0.15163629,11.0
0.15533474,11.0
0.15903318,11.0
0.16273163,11.0
0.16643007,11.0
0.17012852,11.0
0.17382696,11.0
0.17752542,11.0
0.18122385,11.0
0.18492231,11.0
0.18862075,11.0
0.1923192,11.0
0.19601764,11.0
0.19971609,11.0
0.20341454,11.0
0.20711298,11.0
0.21081144,11.0
0.21450987,11.0
0.21820833,11.0
0.22190677,11.0
0.22560522,11.0
0.22930366,11.0
0.23300211,11.0
0.23670055,11.0
0.240399,12.0
0.24409744,12.0
0.2477959,12.0
0.25149435,12.0
0.2551928,12.0
0.25889122,12.0
0.26258966,12.0
0.26628813,12.0
0.26998657,12.0
0.273685,12.0
0.27738345,12.0
0.28108191,12.0
0.28478035,12.0
0.2884788,12.0
0.29217723,12.0
0.2958757,12.0
0.29957414,12.0
0.30327258,12.0
0.30697104,12.0
0.31066948,12.0
0.31436792,12.0
0.31806636,12.0
0.32176483,12.0
0.32546327,12.0
0.3291617,12.0
0.33286014,12.0
0.3365586,12.0
0.34025705,12.0
0.3439555,12.0
0.34765393,12.0
0.3513524,12.0
0.35505083,12.0
0.35874927,12.0
0.3624477,12.0
0.36614618,12.0
0.36984462,12.0
0.37354305,12.0
0.3772415,12.0
0.38093996,12.0
0.3846384,12.0
0.38833684,12.0
0.39203528,12.0
0.39573374,12.0
0.39943218,12.0
0.40313062,12.0
0.4068291,12.0
0.41052753,12.0
0.41422597,12.0
0.4179244,12.0
0.42162287,12.0
0.4253213,12.0
