Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,0.00596,0.0,0.0,0.0,0.0,0.005,0.0,0.00327
2.6,0.0048,0.0,0.0,0.0,0.0,0.00406,0.0,0.00259
2.7,0.00378,0.0,0.0,0.0,0.0,0.00327,0.0,0.00204
2.8,0.00304,0.0,0.0,0.0,0.0,0.00268,0.0,0.00163
2.9,0.00246,0.0,0.0,0.0,0.0,0.00218,0.0,0.00135
3.0,0.00197,0.0,0.0,0.0,0.0,0.00177,0.0,0.00108
3.1,0.00153,0.0,0.0,0.0,0.0,0.00142,0.0,8.8E-4
3.2,0.00132,0.0,0.0,0.0,0.0,0.00123,0.0,7.2E-4
3.3,0.00101,0.0,0.0,0.0,0.0,9.7E-4,0.0,5.8E-4
3.4,7.2E-4,0.0,0.0,0.0,0.0,7.1E-4,0.0,4.4E-4
3.5,5.5E-4,0.0,0.0,0.0,0.0,5.5E-4,0.0,3.7E-4
3.6,4.7E-4,0.0,0.0,0.0,0.0,4.7E-4,0.0,3.0E-4
3.7,3.6E-4,0.0,0.0,0.0,0.0,3.6E-4,0.0,2.2E-4
3.8,2.8E-4,0.0,0.0,0.0,0.0,2.8E-4,0.0,1.5E-4
3.9,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,0.0,1.1E-4
4.0,1.7E-4,0.0,0.0,0.0,0.0,1.7E-4,0.0,1.0E-4
4.1,1.4E-4,0.0,0.0,0.0,0.0,1.4E-4,0.0,8.0E-5
4.2,1.4E-4,0.0,0.0,0.0,0.0,1.4E-4,0.0,8.0E-5
4.3,6.0E-5,0.0,0.0,0.0,0.0,6.0E-5,0.0,3.0E-5
4.4,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,0.0,3.0E-5
4.5,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,0.0,2.0E-5
4.6,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,0.0,1.0E-5
4.7,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0,1.0E-5
4.8,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0,1.0E-5
4.9,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0,1.0E-5
5.0,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0,1.0E-5
5.1,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0,1.0E-5
5.2,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0,1.0E-5
5.3,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0,1.0E-5
5.4,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0,1.0E-5
5.5,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0,1.0E-5
5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
