Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,0.40209,0.0,2.0,0.0,0.0,0.15283,1.0E-5,0.14181
2.6,0.31846,0.0,2.0,0.0,0.0,0.12433,1.0E-5,0.1118
2.7,0.25403,0.0,1.0,0.0,0.0,0.10195,1.0E-5,0.08898
2.8,0.20262,0.0,1.0,0.0,0.0,0.08391,1.0E-5,0.07155
2.9,0.16094,0.0,1.0,0.0,0.0,0.06873,1.0E-5,0.05724
3.0,0.12846,0.0,1.0,0.0,0.0,0.05572,1.0E-5,0.0454
3.1,0.10245,0.0,1.0,0.0,0.0,0.04512,1.0E-5,0.03602
3.2,0.08093,0.0,1.0,0.0,0.0,0.03643,1.0E-5,0.02845
3.3,0.06433,0.0,1.0,0.0,0.0,0.02952,1.0E-5,0.02274
3.4,0.05159,0.0,0.0,0.0,0.0,0.02426,1.0E-5,0.01829
3.5,0.04106,0.0,0.0,0.0,0.0,0.01948,1.0E-5,0.01442
3.6,0.03251,0.0,0.0,0.0,0.0,0.01561,1.0E-5,0.01121
3.7,0.02581,0.0,0.0,0.0,0.0,0.01259,1.0E-5,0.00891
3.8,0.02029,0.0,0.0,0.0,0.0,0.01006,1.0E-5,0.00696
3.9,0.01622,0.0,0.0,0.0,0.0,0.00832,1.0E-5,0.00574
4.0,0.01278,0.0,0.0,0.0,0.0,0.00666,1.0E-5,0.00437
4.1,0.01003,0.0,0.0,0.0,0.0,0.00515,1.0E-5,0.00328
4.2,0.00797,0.0,0.0,0.0,0.0,0.00418,1.0E-5,0.00263
4.3,0.00626,0.0,0.0,0.0,0.0,0.00327,1.0E-5,0.00198
4.4,0.00521,0.0,0.0,0.0,0.0,0.00281,1.0E-5,0.00169
4.5,0.00419,0.0,0.0,0.0,0.0,0.0023,1.0E-5,0.00138
4.6,0.0033,0.0,0.0,0.0,0.0,0.00185,1.0E-5,0.0011
4.7,0.0026,0.0,0.0,0.0,0.0,0.00143,1.0E-5,8.6E-4
4.8,0.002,0.0,0.0,0.0,0.0,0.00118,1.0E-5,7.0E-4
4.9,0.00159,0.0,0.0,0.0,0.0,9.9E-4,1.0E-5,5.6E-4
5.0,0.00129,0.0,0.0,0.0,0.0,8.0E-4,1.0E-5,4.6E-4
5.1,0.001,0.0,0.0,0.0,0.0,6.6E-4,1.0E-5,3.6E-4
5.2,8.4E-4,0.0,0.0,0.0,0.0,5.4E-4,1.0E-5,3.1E-4
5.3,6.5E-4,0.0,0.0,0.0,0.0,4.6E-4,1.0E-5,2.5E-4
5.4,5.3E-4,0.0,0.0,0.0,0.0,3.8E-4,1.0E-5,1.9E-4
5.5,4.3E-4,0.0,0.0,0.0,0.0,3.2E-4,1.0E-5,1.6E-4
5.6,3.3E-4,0.0,0.0,0.0,0.0,2.5E-4,1.0E-5,1.4E-4
5.7,2.3E-4,0.0,0.0,0.0,0.0,1.9E-4,1.0E-5,1.0E-4
5.8,1.5E-4,0.0,0.0,0.0,0.0,1.3E-4,1.0E-5,6.0E-5
5.9,6.0E-5,0.0,0.0,0.0,0.0,6.0E-5,1.0E-5,2.0E-5
6.0,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,1.0E-5,1.0E-5
6.1,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,1.0E-5,1.0E-5
