Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,0.65419,0.0,3.0,0.0,0.0,0.2302,1.0E-5,0.22805
2.6,0.5189,0.0,2.0,0.0,0.0,0.1893,1.0E-5,0.18007
2.7,0.41401,0.0,2.0,0.0,0.0,0.15632,1.0E-5,0.14362
2.8,0.32935,0.0,2.0,0.0,0.0,0.12897,1.0E-5,0.115
2.9,0.26156,0.0,1.0,0.0,0.0,0.10617,1.0E-5,0.09175
3.0,0.20852,0.0,1.0,0.0,0.0,0.08661,1.0E-5,0.07285
3.1,0.16623,0.0,1.0,0.0,0.0,0.07032,1.0E-5,0.05777
3.2,0.13168,0.0,1.0,0.0,0.0,0.05727,1.0E-5,0.04579
3.3,0.10508,0.0,1.0,0.0,0.0,0.04675,1.0E-5,0.03671
3.4,0.0843,0.0,1.0,0.0,0.0,0.03845,1.0E-5,0.02954
3.5,0.06721,0.0,1.0,0.0,0.0,0.03115,1.0E-5,0.02339
3.6,0.05317,0.0,0.0,0.0,0.0,0.02497,1.0E-5,0.01828
3.7,0.04207,0.0,0.0,0.0,0.0,0.0202,1.0E-5,0.01451
3.8,0.03329,0.0,0.0,0.0,0.0,0.01637,1.0E-5,0.01142
3.9,0.02667,0.0,0.0,0.0,0.0,0.0135,1.0E-5,0.0094
4.0,0.02096,0.0,0.0,0.0,0.0,0.01084,1.0E-5,0.00729
4.1,0.01643,0.0,0.0,0.0,0.0,0.00856,1.0E-5,0.00562
4.2,0.01317,0.0,0.0,0.0,0.0,0.00696,1.0E-5,0.00454
4.3,0.01028,0.0,0.0,0.0,0.0,0.0055,1.0E-5,0.0035
4.4,0.00842,0.0,0.0,0.0,0.0,0.00465,1.0E-5,0.00287
4.5,0.00674,0.0,0.0,0.0,0.0,0.00382,1.0E-5,0.00229
4.6,0.00538,0.0,0.0,0.0,0.0,0.00316,1.0E-5,0.00186
4.7,0.0043,0.0,0.0,0.0,0.0,0.00245,1.0E-5,0.00145
4.8,0.00334,0.0,0.0,0.0,0.0,0.00202,1.0E-5,0.00116
4.9,0.00268,0.0,0.0,0.0,0.0,0.00166,1.0E-5,9.3E-4
5.0,0.00216,0.0,0.0,0.0,0.0,0.00138,1.0E-5,7.9E-4
5.1,0.00173,0.0,0.0,0.0,0.0,0.00116,1.0E-5,6.4E-4
5.2,0.00144,0.0,0.0,0.0,0.0,9.4E-4,1.0E-5,5.2E-4
5.3,0.00113,0.0,0.0,0.0,0.0,7.9E-4,1.0E-5,4.1E-4
5.4,8.9E-4,0.0,0.0,0.0,0.0,6.3E-4,1.0E-5,3.2E-4
5.5,7.5E-4,0.0,0.0,0.0,0.0,5.4E-4,1.0E-5,2.9E-4
5.6,5.4E-4,0.0,0.0,0.0,0.0,3.9E-4,1.0E-5,2.4E-4
5.7,3.9E-4,0.0,0.0,0.0,0.0,3.1E-4,1.0E-5,2.0E-4
5.8,2.7E-4,0.0,0.0,0.0,0.0,2.3E-4,1.0E-5,1.4E-4
5.9,1.7E-4,0.0,0.0,0.0,0.0,1.5E-4,1.0E-5,9.0E-5
6.0,1.2E-4,0.0,0.0,0.0,0.0,1.1E-4,1.0E-5,7.0E-5
6.1,1.1E-4,0.0,0.0,0.0,0.0,1.1E-4,1.0E-5,6.0E-5
6.2,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-5,6.0E-5
6.3,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,1.0E-5,2.0E-5
6.4,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,1.0E-5,1.0E-5
6.5,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,1.0E-5,1.0E-5
6.6,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,1.0E-5,1.0E-5
6.7,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,1.0E-5,1.0E-5
6.8,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
6.9,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.0,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.1,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.2,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.3,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.4,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.5,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.6,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.7,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.8,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.9,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
