Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,0.00475,0.0,0.0,0.0,0.0,0.00383,0.0,0.00255
2.6,0.00367,0.0,0.0,0.0,0.0,0.00303,0.0,0.00199
2.7,0.00298,0.0,0.0,0.0,0.0,0.00249,0.0,0.00159
2.8,0.00243,0.0,0.0,0.0,0.0,0.00209,0.0,0.00134
2.9,0.00198,0.0,0.0,0.0,0.0,0.00177,0.0,0.00112
3.0,0.00155,0.0,0.0,0.0,0.0,0.00135,0.0,8.4E-4
3.1,0.0013,0.0,0.0,0.0,0.0,0.00115,0.0,7.2E-4
3.2,0.0011,0.0,0.0,0.0,0.0,0.00101,0.0,6.2E-4
3.3,8.3E-4,0.0,0.0,0.0,0.0,8.1E-4,0.0,4.7E-4
3.4,7.2E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0,4.1E-4
3.5,5.7E-4,0.0,0.0,0.0,0.0,5.6E-4,0.0,3.4E-4
3.6,4.9E-4,0.0,0.0,0.0,0.0,4.9E-4,0.0,2.9E-4
3.7,3.8E-4,0.0,0.0,0.0,0.0,3.8E-4,0.0,2.4E-4
3.8,2.8E-4,0.0,0.0,0.0,0.0,2.8E-4,0.0,1.7E-4
3.9,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,0.0,1.4E-4
4.0,1.6E-4,0.0,0.0,0.0,0.0,1.6E-4,0.0,1.1E-4
4.1,1.4E-4,0.0,0.0,0.0,0.0,1.4E-4,0.0,1.0E-4
4.2,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0,7.0E-5
4.3,8.0E-5,0.0,0.0,0.0,0.0,8.0E-5,0.0,6.0E-5
4.4,8.0E-5,0.0,0.0,0.0,0.0,8.0E-5,0.0,6.0E-5
4.5,7.0E-5,0.0,0.0,0.0,0.0,7.0E-5,0.0,5.0E-5
4.6,6.0E-5,0.0,0.0,0.0,0.0,6.0E-5,0.0,5.0E-5
4.7,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,0.0,5.0E-5
4.8,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,0.0,5.0E-5
4.9,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,0.0,4.0E-5
5.0,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,0.0,4.0E-5
5.1,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,0.0,2.0E-5
5.2,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,0.0,2.0E-5
5.3,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,0.0,2.0E-5
5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
