Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,0.32203,0.0,2.0,0.0,0.0,0.18702,1.0E-5,0.18813
2.6,0.25539,0.0,2.0,0.0,0.0,0.15718,1.0E-5,0.14917
2.7,0.2021,0.0,2.0,0.0,0.0,0.13047,1.0E-5,0.11751
2.8,0.16039,0.0,1.0,0.0,0.0,0.10828,1.0E-5,0.09334
2.9,0.12768,0.0,1.0,0.0,0.0,0.08973,1.0E-5,0.07425
3.0,0.10181,0.0,1.0,0.0,0.0,0.07391,1.0E-5,0.05912
3.1,0.08145,0.0,1.0,0.0,0.0,0.06124,1.0E-5,0.04759
3.2,0.06502,0.0,1.0,0.0,0.0,0.0502,1.0E-5,0.03776
3.3,0.05194,0.0,1.0,0.0,0.0,0.04129,1.0E-5,0.03028
3.4,0.04109,0.0,1.0,0.0,0.0,0.03348,1.0E-5,0.02395
3.5,0.03273,0.0,1.0,0.0,0.0,0.02725,1.0E-5,0.01908
3.6,0.02638,0.0,0.0,0.0,0.0,0.02222,1.0E-5,0.01536
3.7,0.02089,0.0,0.0,0.0,0.0,0.01774,1.0E-5,0.01216
3.8,0.0164,0.0,0.0,0.0,0.0,0.0142,1.0E-5,0.00966
3.9,0.01297,0.0,0.0,0.0,0.0,0.01149,1.0E-5,0.00775
4.0,0.01034,0.0,0.0,0.0,0.0,0.00921,1.0E-5,0.00606
4.1,0.00803,0.0,0.0,0.0,0.0,0.00718,1.0E-5,0.00477
4.2,0.00639,0.0,0.0,0.0,0.0,0.00579,1.0E-5,0.00384
4.3,0.00487,0.0,0.0,0.0,0.0,0.00443,1.0E-5,0.00286
4.4,0.00388,0.0,0.0,0.0,0.0,0.00353,1.0E-5,0.00226
4.5,0.00306,0.0,0.0,0.0,0.0,0.00277,1.0E-5,0.00179
4.6,0.00235,0.0,0.0,0.0,0.0,0.00213,1.0E-5,0.00137
4.7,0.00189,0.0,0.0,0.0,0.0,0.00173,1.0E-5,0.00109
4.8,0.00143,0.0,0.0,0.0,0.0,0.00131,1.0E-5,7.9E-4
4.9,0.00126,0.0,0.0,0.0,0.0,0.00116,1.0E-5,7.0E-4
5.0,9.5E-4,0.0,0.0,0.0,0.0,8.9E-4,1.0E-5,5.7E-4
5.1,7.3E-4,0.0,0.0,0.0,0.0,6.9E-4,1.0E-5,4.1E-4
5.2,5.7E-4,0.0,0.0,0.0,0.0,5.5E-4,1.0E-5,3.3E-4
5.3,4.6E-4,0.0,0.0,0.0,0.0,4.4E-4,1.0E-5,2.6E-4
5.4,3.2E-4,0.0,0.0,0.0,0.0,3.0E-4,1.0E-5,1.6E-4
5.5,2.4E-4,0.0,0.0,0.0,0.0,2.4E-4,1.0E-5,1.1E-4
5.6,1.8E-4,0.0,0.0,0.0,0.0,1.8E-4,1.0E-5,8.0E-5
5.7,1.3E-4,0.0,0.0,0.0,0.0,1.3E-4,1.0E-5,6.0E-5
5.8,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-5,4.0E-5
5.9,9.0E-5,0.0,0.0,0.0,0.0,9.0E-5,1.0E-5,3.0E-5
6.0,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,1.0E-5,1.0E-5
6.1,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,1.0E-5,1.0E-5
6.2,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,1.0E-5,1.0E-5
6.3,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,1.0E-5,1.0E-5
6.4,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,1.0E-5,1.0E-5
6.5,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,1.0E-5,1.0E-5
6.6,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
6.7,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
6.8,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
6.9,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
