Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,20.09784,0.0,97.0,7.0,1.0,0.92635,2.2E-4,8.89867
2.6,15.96321,0.0,77.0,6.0,1.0,0.90349,2.2E-4,7.06753
2.7,12.67698,0.0,62.0,4.0,0.0,0.87495,2.2E-4,5.60912
2.8,10.07167,0.0,50.0,3.0,0.0,0.84075,2.2E-4,4.45773
2.9,8.00665,0.0,40.0,3.0,0.0,0.80252,2.2E-4,3.54492
3.0,6.36016,0.0,32.0,2.0,0.0,0.75852,2.2E-4,2.81418
3.1,5.05144,0.0,26.0,2.0,0.0,0.71091,2.2E-4,2.2369
3.2,4.01184,0.0,21.0,1.0,0.0,0.66019,2.2E-4,1.77676
3.3,3.19451,0.0,17.0,1.0,0.0,0.60841,2.2E-4,1.41607
3.4,2.53812,0.0,13.0,1.0,0.0,0.55443,2.2E-4,1.12494
3.5,2.01606,0.0,11.0,1.0,0.0,0.50118,2.2E-4,0.89465
3.6,1.59894,0.0,9.0,0.0,0.0,0.44843,2.2E-4,0.70955
3.7,1.27108,0.0,7.0,0.0,0.0,0.39856,2.2E-4,0.56429
3.8,1.00906,0.0,6.0,0.0,0.0,0.34967,2.2E-4,0.44819
3.9,0.80048,0.0,5.0,0.0,0.0,0.30442,2.2E-4,0.35569
4.0,0.63376,0.0,4.0,0.0,0.0,0.26175,2.2E-4,0.2821
4.1,0.50292,0.0,3.0,0.0,0.0,0.22385,2.2E-4,0.22417
4.2,0.40041,0.0,3.0,0.0,0.0,0.19102,2.2E-4,0.17824
4.3,0.31768,0.0,2.0,0.0,0.0,0.16143,2.2E-4,0.14169
4.4,0.25214,0.0,2.0,0.0,0.0,0.13516,2.2E-4,0.11264
4.5,0.19833,0.0,2.0,0.0,0.0,0.11181,2.2E-4,0.08842
4.6,0.15705,0.0,1.0,0.0,0.0,0.09229,2.2E-4,0.06996
4.7,0.12486,0.0,1.0,0.0,0.0,0.07628,2.2E-4,0.05589
